Regulator	Score	N_modules	N_targets	Modules	Targets
2_hydroxyglutaric_acid	103.39586586421035	20.0	573.0	10|13|15|19|36|41|65|66|72|80|82|84|89|90|94|98|99|100|105|117	NETO1|CRTAC1|ZC3H12B|KCNQ5|MACROD2|CNTN1|NALCN|ERBB4|USP43|AFF2|FGF9|FUT9|CSDC2|SGCD|DPP10|GALNT13|TRIM67|OTOGL|MCF2L2|ARPP21|KCNIP3|LUZP2|EFCAB5|FAM135B|PCDH7|GABBR2|TCEAL2|KCNH8|FGF12|CACNA1A|EPB41L4B|SLITRK1|DLGAP1|PHACTR3|ZFPM2|CDH20|SLITRK5|CSMD3|RPS6KA6|LRRTM1|GABRQ|LHFPL3|NKAIN1|GPR179|PCP4|TSPAN11|PODN|KIAA1755|SIM2|SNX22|BCL11A|TMEFF1|B4GALNT1|DNER|CPXM1|C2orf80|ELFN1|KIF26A|FGF14|EYA1|GRIK2|RGS8|SATB1|NPR3|BAMBI|C1QL1|CDH3|SOX1|SNTG1|CABP7|PDGFRA|DGKI|CACNA1G|ZFP69|VWC2L|EPHB1|SLC8A3|IGLON5|FBN3|SUSD4|WNT7B|KCND2|TFAP2A|CD24|SLITRK2|CDH13|PROM1|BMP8B|NUDT10|LRRC4C|PKIA|KLRC2|NKX2-2|DRP2|PKNOX2|TRIM71|LNX1|WDR86|ARHGEF16|FBLL1|COL9A1|OXCT2|MEIS3|MEGF11|EFCAB5|DCT|FCRLA|PCDH15|CHRNA3|MYO5B|MDFI|ZNF469|KCNK10|MN1|B4GALT6|SAMD11|SLCO5A1|SORCS3|VGF|KLHL35|RASL11B|MYT1|B4GALNT3|SYT6|MAP3K15|BMPER|TOX3|RAB3B|NAT16|IGF2|MMP17|GDNF|COL20A1|SCN1A|EBF4|FOXK2|POU6F1|ZNF169|ZNF142|TP53AIP1|ZNF589|ZNF362|ZKSCAN8|ZNF782|PROX1|ADNP|PRDM2|ZNF70|ZNF774|ZNF605|TFAP2E|PRSS55|PRDM15|HES7|CYP3A43|ZFHX2|GTF2IRD1|ZNF785|GTF2IRD2|ZNF34|FXYD2|ZNF232|ZNF177|TCF7L1|DRD2|ZBED3|ZNF445|ZNF236|ZKSCAN3|HIC2|NFIX|ZNF514|PBX1|ZBTB39|SKOR1|SOX12|KLHL4|HS3ST3A1|CPNE4|TEAD3|NPNT|RASEF|COL23A1|HABP2|ZBTB42|TGIF2|CMYA5|ZIC5|MSMP|PKIB|GPR37|SRPX|NETO2|WIPF3|SPRY4|EYA4|ADRA1D|LANCL3|NOS2|POU3F2|ETV5|MGARP|ETV4|CREB3L1|GAS1|SOCS2|BCAT1|DPP4|PSORS1C1|STAC|ZNF217|MEIS1|SALL4|GRB10|ARSJ|HS3ST3B1|DUSP4|C1QTNF1|RGS6|SLC16A11|TSTD1|POSTN|TRPM3|TBX2|KCTD14|DBX2|LAMA2|CREB5|ZDHHC23|PNPLA3|ACSS3|CNGA3|ZIC2|SATB2|JPH1|ADAMTS3|FAM78B|TMEM221|PLA2G5|SHROOM3|MT1E|ADAM33|PDGFD|HOPX|ADAMTS18|ALK|KCNF1|AEBP1|SOCS3|MYZAP|GDF15|RAB36|AHNAK2|RGS22|TEAD3|C2orf50|PDPN|SRPX2|RARRES2|TXLNB|LCTL|CXCL14|EVC2|IGFBP2|FLNC|SPOCD1|C6orf141|RUNX1|GPX8|MDK|TPPP3|LIF|NFATC4|RBP1|SOD3|TMIE|GCOM1|PTX3|TIMP1|NMNAT3|LRRC2|CPA4|FAM181A|ARSJ|CHI3L1|SH2D4A|LRRC55|NSUN7|FMOD|KCNE4|ABCA5|SPAG17|LRRFIP1|ADAM12|CLCF1|PLAU|DES|EMP3|FOSL1|VASN|CA12|CHRNA9|PDLIM4|F3|ELK3|TNFAIP6|TOM1L1|COL8A1|CLDN1|ABCC3|HES1|CCDC8|HSPB7|PIRT|FER1L5|CFAP45|LOXL1|MAOB|DDIT4L|TMEM158|PLA2G5|FBXO17|LGALS3|MT2A|ITGA3|STAT3|SERPINE1|HPD|SLC47A2|ZBTB26|ZNF354C|ZSCAN9|ZKSCAN2|ZNF391|POU2F1|BEST3|ZFP62|ZNF69|ZNF512|TP53AIP1|ZKSCAN8|ZNF782|ZNF721|ZFP90|ZNF605|ZNF454|ZNF709|ZNF287|ZNF594|ZC3H8|ZNF382|FXYD2|ZNF75A|ZNF397|ZNF177|ZNF879|ZNF23|ZNF445|ZKSCAN3|ZFP2|COL25A1|ZNF552|TSTD1|CCDC175|ADRA1D|CHODL|LANCL3|ABCA6|OTX1|NPNT|COL23A1|RASEF|ZDHHC23|GULP1|UNC5C|MSMP|USP6|CHRNA1|NCMAP|SLC16A11|ADAMTS18|RBPJ|ZNF281|AIM2|CALCRL|SKIL|FERMT1|ATOH8|ZEB2|ZNF189|ZNF695|ZNF560|ZBTB34|ZNF124|MXI1|ZNF438|ADAMTS20|ZNF33A|GDF7|ZNF37A|ZNF485|FERMT1|ZNF248|GATA2|SMOC1|ZNF572|HEY2|ZNF32|ZNF25|SKIDA1|ZNF521|ZNF713|APOL4|MRPS17|IGSF3|TBX1|LAMA1|MAB21L1|PHKG1|SOX9|EGFR|VOPP1|ELOVL2|PCDH15|RPE65|FBXL2|TCEAL2|SOX1|IKZF2|PKIA|TVP23A|CACNA1A|DNER|SCRG1|GRIK2|SCN1A|DCT|FOXC2|STRA6|MEDAG|PAPPA|COL15A1|COL13A1|COL12A1|GPX8|KRT8|CTHRC1|CYP1B1|FOXL1|HEYL|RFX8|COL6A2|ASPN|DCN|ISLR|HTRA3|FHL2|PCOLCE|KRT18|RARRES1|ALDH1A3|ZNF605|GLRA4|ZNF84|TFDP2|SP4|ZNF534|HES7|ZNF10|FERMT1|GTF2IRD2|FGF17|FXYD2|ZBTB5|ZNF589|ZNF721|ZFP2|SMAD9|SLITRK2|PKNOX2|GRIK3|RPE65|MYO16|LRRC4C|MEIS3|FLRT3|MEGF11|KCND2|NSUN7|SEC61G|SHOX2|POU3F2|LANCL2|TBX1|RBP1|FBXO17|DES|TGIF2|ZSCAN12|NMNAT3|EGFR|SH2D4A|ZNF687|ZNF629|ZNF48|MESP1|ZNF771|ZNF668|DBP|RFX5|ZNF672|ZNF213|NFYC|IGFL4|TSHZ1|TRIM71|SOX6|EPHB1|ZFP69B|DLL3|SCN3A|TSPAN11|MYH7|FLRT1|MYCN|FBN3|GLIS3|NR2F1|GADD45G|SOX5|SNCAIP|MOB3B|RFX3|FERMT1|IGFN1|MSTN|ZBTB5|ANGPTL1|GMEB1|ZNF22|ZNF281|ELF2|ZNF32|NFYA|IKZF5|FERMT1|COCH|PEG10|ZNF492|ZNF518A|RBPJ|GLRA4|PCDHA1|POU6F1|TFDP2|SCUBE2|ZNF274|GDF7|FERMT1|SMOC1|TRAM1L1|TCF7L1|CRLF1|SLC16A7|ZHX2|VEPH1|ZKSCAN8|ZNF239|ZKSCAN3|ZNF560|DLX5|MYCL|DCT
creatinine	85.83487102683425	17.0	761.0	0|2|3|4|10|13|21|24|25|50|61|78|81|98|99|104|115	ATP8A2|HPCAL4|CAMK1G|SNAP25|SYNGR3|SNCB|PSD|DDN|NEURL1|GABRD|PRMT8|ATP2B3|SLC8A2|CHD5|PHYHIP|SLC30A3|SYP|MAS1|RASAL1|STYK1|ADAM11|CACNA1B|FSTL4|SLC6A17|PRSS3|VWA5B2|HPCA|SYT4|C4orf50|NRGN|GABRB2|EPHB6|MPPED1|CRYM|SYT7|GALNTL6|B3GNT4|GPR61|ICAM5|VSTM2L|TMEM130|KCNH3|GLS2|CPLX1|KCNJ4|MAP7D2|AK5|TGFBR3L|SYT1|GPR83|DOC2A|ARHGDIG|CELF4|RTN4RL1|C1QTNF4|CREG2|MTUS2|JAKMIP1|KCNJ12|SYT5|STX1B|UNC5A|PACSIN1|SV2C|SLC17A7|PPP2R2C|SPTB|SYN2|KCTD16|SYN1|DLGAP3|PCP4L1|IQSEC3|GLT1D1|SLC12A5|NEFM|CAMK2A|RYR2|CABP1|GNG3|PDE1A|CCSER1|EPHA10|NMNAT2|RIMBP2|SCN3B|KIF1A|KCNH1|FBXL16|PRKCB|KIAA0319|OPCML|KCNS1|SLC27A2|BRINP1|CCBE1|GALNT9|SMPD3|CRHBP|CPNE7|ADRA2C|RBFOX1|NPM2|LRFN2|GLB1L3|SLC7A14|NOS1|SRRM4|NEGR1|PPP1R1A|HOOK1|CHGB|CELF3|RELN|SOWAHB|SERPINI1|FBXO2|SAMD12|NAP1L2|RAB3C|SHANK2|PPP1R16B|UBE2QL1|SLC4A10|CCDC85A|GPR68|JPH4|ATCAY|DOK6|GRIN3A|CA4|STMN4|SYT16|GRM2|SCN2B|CDH8|CAMSAP3|PRDM8|GDA|SH3GL2|FGF13|GABRA2|RSPO2|CACNA2D3|CDH22|AJAP1|SNAP91|PNMA3|CDK5R1|C11orf87|ATP1A3|TENM2|GRIN2A|KIRREL3|DUSP26|ZNF831|RIMS2|VSTM2A|NECAB2|RUNDC3A|LRRC7|BSPRY|ELAVL4|SYN3|HS3ST2|WNT10B|PPP4R4|ADAMTS8|PDE2A|MYT1L|REPS2|STMN2|POU6F2|RGS7|CACNA2D2|TESPA1|STXBP6|LY6H|ERC2|PTPRN|SRRM3|PLCXD3|OLFM1|FRRS1L|CALN1|NECAB1|TAGLN3|GAD1|RGS4|CNTNAP2|NGEF|L1CAM|CNTN5|HECW1|CES4A|ISLR2|SEPTIN3|PNMA6A|GABRB3|DOC2B|KCNK9|CRHR1|ZFR2|ATRNL1|PAK3|OPRD1|GRIP1|RASGRF1|NEFH|SPTBN2|SHANK1|ELFN2|CCDC177|GRM7|AMPH|CDK5R2|SPRN|ZCCHC12|SNCA|SOWAHA|GRM1|NPTX1|HS6ST3|RIMS1|SHISA7|CDKL2|XKR7|CACNA1I|TMEM151B|RBP4|CNTN3|STXBP5L|GNAL|KCNJ9|NELL1|CELF5|ASPDH|PCLO|ADARB2|TBR1|MARCHF4|CYP4X1|ENTPD3|RUNDC3B|ACVR1C|MPP7|RTN4R|PTPRR|KSR2|STOX2|GDAP1L1|RTN4RL2|CAMK4|LHX6|MAGEE1|ANK3|PRKCZ|SNCG|GRIN2B|CACNA1E|DYNC1I1|PRRG3|BEX5|SLC26A8|CNTN4|CHRNB2|GRM5|KHDRBS2|MCF2|KCNH5|NRG3|PRPH2|CABP1|SSTR2|ANKS1B|SGSM1|COL26A1|CFB|SOCS3|IER3|NFKB2|FCN1|C15orf48|CCL2|CXCL5|THBS1|PTGS2|TNFSF14|SLC39A8|ANPEP|IL1RN|BCL2A1|FFAR2|TNFAIP2|OSM|IL1B|LIF|CEBPD|HMOX1|PTX3|SLC16A10|CEBPB|TREML2|CXCL8|RRAD|AQP9|ICAM1|THBD|CHI3L2|KCNJ15|PLAUR|NAMPT|LILRA5|IL6|TGFBI|STC1|BHLHE40|TREM1|MAFF|SAA2|CXCL2|CXCL1|BIRC3|MMP19|ADAM8|LILRA6|SOD2|S100A9|CXCL3|IL32|VDR|RELB|HSD11B1|FCAR|STAT3|G0S2|IL1A|PLIN2|HSPA6|FOSL2|KLF10|NFKB1|XBP1|ADAMTS12|COL14A1|GDF15|STAT5A|ITGA2|AHNAK2|GJB2|TFPI2|NFE2L2|TC2N|BNC2|CCDC71L|SRPX2|SLPI|ZNF267|PRLR|ADAMTS14|LCTL|PLA2R1|CXCL14|KLF17|HAS3|SPOCD1|RAB38|C6orf141|RUNX1|GCNT1|SULF1|ELF4|TNFRSF11B|KLF5|CLDN23|KCNN4|NFE2L3|SNAI1|TIMP1|CAV2|TEAD4|CP|IGFBP6|BACH1|C1S|PAX8|SEMA3C|PTGES|RUNX2|ZBTB38|LRRFIP1|CLCF1|OSR1|PLAU|CAV1|C3orf52|STEAP1|ABCA13|FOSL1|PLAGL1|MAF|GPC3|CHRNA9|C9|AHR|ELK3|ARHGEF5|SEL1L3|HMGA2|COL8A1|CLDN1|ABCC3|PTPRU|TPBG|SPP1|ZNF600|MET|IL11|CATSPERB|SDC1|ATF1|ACSM3|FBXO32|FAM83G|ITGA3|SERPINE1|CFI|PODNL1|EFEMP1|RARRES1|NETO1|CRTAC1|ZC3H12B|KCNQ5|MACROD2|CNTN1|NALCN|ERBB4|USP43|AFF2|FGF9|FUT9|CSDC2|SGCD|DPP10|GALNT13|TRIM67|OTOGL|MCF2L2|ARPP21|KCNIP3|LUZP2|EFCAB5|FAM135B|PCDH7|GABBR2|TCEAL2|KCNH8|FGF12|CACNA1A|EPB41L4B|SLITRK1|DLGAP1|PHACTR3|ZFPM2|CDH20|SLITRK5|CSMD3|RPS6KA6|LRRTM1|GABRQ|LHFPL3|NKAIN1|GPR179|PCP4|TSPAN11|PODN|KIAA1755|SIM2|SNX22|BCL11A|TMEFF1|B4GALNT1|DNER|CPXM1|C2orf80|ELFN1|KIF26A|FGF14|EYA1|GRIK2|RGS8|SATB1|NPR3|BAMBI|C1QL1|CDH3|SOX1|SNTG1|CABP7|PDGFRA|DGKI|CACNA1G|ZFP69|VWC2L|EPHB1|SLC8A3|IGLON5|FBN3|SUSD4|WNT7B|KCND2|TFAP2A|CD24|SLITRK2|CDH13|PROM1|BMP8B|NUDT10|LRRC4C|PKIA|KLRC2|NKX2-2|DRP2|PKNOX2|TRIM71|LNX1|WDR86|ARHGEF16|FBLL1|COL9A1|OXCT2|MEIS3|MEGF11|EFCAB5|DCT|FCRLA|PCDH15|CHRNA3|MYO5B|MDFI|ZNF469|KCNK10|MN1|B4GALT6|SAMD11|SLCO5A1|SORCS3|VGF|KLHL35|RASL11B|MYT1|B4GALNT3|SYT6|MAP3K15|BMPER|TOX3|RAB3B|NAT16|IGF2|MMP17|GDNF|COL20A1|SCN1A|ZFP69B|NKAIN1|RCOR2|DCX|RGR|ZNF74|MYCN|FOXO6|GADD45G|ONECUT2|SOX11|VAX2|ZBTB12|TSHZ1|SOX4|SEMA5B|PATZ1|NEU4|TNFRSF13C|ZNF711|GPC2|CTCF|SOX6|ZNF821|DLL3|SCN3A|MEX3A|KLF12|CCL4|CSRNP1|KLF4|SRF|NR4A3|CREM|JUNB|EGR1|NR4A1|FOSB|CCL3|FOS|KLF6|RGS1|ATF3|EGR2|EGR3|NR4A2|JUN|PTCHD4|SCN9A|SCG2|ESR2|SCN7A|INMT|DIRAS3|LMOD1|COL22A1|COL19A1|AZGP1|UCN2|BDNF|MCHR1|TRPM8|HTR4|AIRE|DHH|TGFA|IGF2BP2|ELMOD1|ZFX|SEC14L6|EDA2R|CPNE8|PCSK1|MUC12|GRIA1|RYR3|ZNF436|RGS17|NGFR|NPAS2|PTPRH|ZBTB3|THAP11|ZNF511|CTCF|CREB3L4|ZNF219|ZBTB14|NRL|ZNF689|ZSCAN29|ZNF48|ZNF32|ZNF239|ZNF688|KLF13|ZSCAN2|FPR2|BDKRB2|KCNJ15|CEACAM4|LRG1|PLAUR|STEAP4|LILRA5|GPR84|MMP19|ADAM8|LILRA6|CEBPD|LILRB3|VDR|TNFSF14|MXD1|SLC16A10|ANPEP|S100A8|TNFSF15|CEBPB|SOX4|SEMA5B|PATZ1|RCOR2|DCX|ZNF711|GPC2|ZNF74|FOXO6|CCER2|XKR5|ZNF624|ZNF821|ONECUT2|SOX11|VAX2|ZBTB12|MEX3A|KCNK2|PHYHIPL|KCNB1|B3GALT2|CLSTN2|KCNH1|LDOC1|FGF9|DOK6|TRIM67|ARPP21|CDH20|CSMD3|LRRTM1|ZNF687|ZNF629|ZNF48|MESP1|ZNF771|ZNF668|DBP|RFX5|ZNF672|ZNF213|NFYC|IGFL4|TSHZ1|TRIM71|SOX6|EPHB1|ZFP69B|DLL3|SCN3A|TSPAN11|MYH7|FLRT1|MYCN|FBN3|PHOSPHO1|CXCR1|IL1R2|IL18RAP|KCNJ15|PF4|IL1RL1|PPBP|NFE2|TUBB1|FCGR3B|APOBEC3A|LRRC10B|CLGN|ERICH3|CFAP74|VSTM5|AGBL4|GPR27|RNF175|KCNA5|CHRDL1
myo_inositol	54.60532146132281	12.0	460.0	3|15|25|29|30|34|36|41|61|89|100|114	CFB|SOCS3|IER3|NFKB2|FCN1|C15orf48|CCL2|CXCL5|THBS1|PTGS2|TNFSF14|SLC39A8|ANPEP|IL1RN|BCL2A1|FFAR2|TNFAIP2|OSM|IL1B|LIF|CEBPD|HMOX1|PTX3|SLC16A10|CEBPB|TREML2|CXCL8|RRAD|AQP9|ICAM1|THBD|CHI3L2|KCNJ15|PLAUR|NAMPT|LILRA5|IL6|TGFBI|STC1|BHLHE40|TREM1|MAFF|SAA2|CXCL2|CXCL1|BIRC3|MMP19|ADAM8|LILRA6|SOD2|S100A9|CXCL3|IL32|VDR|RELB|HSD11B1|FCAR|STAT3|G0S2|IL1A|PLIN2|HSPA6|FOSL2|KLF10|NFKB1|EBF4|FOXK2|POU6F1|ZNF169|ZNF142|TP53AIP1|ZNF589|ZNF362|ZKSCAN8|ZNF782|PROX1|ADNP|PRDM2|ZNF70|ZNF774|ZNF605|TFAP2E|PRSS55|PRDM15|HES7|CYP3A43|ZFHX2|GTF2IRD1|ZNF785|GTF2IRD2|ZNF34|FXYD2|ZNF232|ZNF177|TCF7L1|DRD2|ZBED3|ZNF445|ZNF236|ZKSCAN3|HIC2|NFIX|ZNF514|PBX1|ZBTB39|SKOR1|SOX12|PTCHD4|SCN9A|SCG2|ESR2|SCN7A|INMT|DIRAS3|LMOD1|COL22A1|COL19A1|AZGP1|UCN2|BDNF|MCHR1|TRPM8|HTR4|AIRE|DHH|TGFA|IGF2BP2|ELMOD1|ZFX|SEC14L6|EDA2R|CPNE8|PCSK1|MUC12|GRIA1|RYR3|ZNF436|RGS17|NGFR|NPAS2|PTPRH|PCDHGA1|ZNF770|ZNF280D|ZNF627|ATF2|ZNF880|ANKRD20A1|SMAD4|ZNF559|ZBTB6|ZNF540|ZBTB10|ZNF721|POU5F2|HES7|FOXN2|ZNF24|ZNF639|MYNN|ZNF75A|ZNF778|ZNF441|ZNF154|ZNF844|ZNF846|ZNF443|ZNF654|ZNF625|ZNF644|ZNF763|GABPA|ZFHX4|MYBL1|ZNF621|CEBPG|ZNF717|DCC|ZNF133|ZNF266|SMAD2|CREB1|ZNF850|ZBTB43|ZNF709|TOX|KCNT2|ZNF534|ZGLP1|CARF|ZNF823|ZNF799|ZNF140|DRD2|ZNF619|ZBTB20|ZNF563|ZNF333|ZNF345|ZNF714|CCDC144A|ZNF652|ZNF169|RLF|ZNF490|ZNF157|ZFP28|MGA|ZNF433|SMAD5|ELK4|GTF2IRD2|ZSCAN32|ZBTB37|NFXL1|ZNF684|HEY1|ZNF148|ZNF565|NR2C1|ZNF268|ZNF544|SP3|ZNF564|RFX7|PURA|PROX1|UBP1|ZNF337|ZNF792|GLRA4|ZNF808|ZNF516|FOXJ3|ZNF484|ZBTB11|ZNF23|ZNF77|ZNF320|ZNF708|EFHB|ZBTB41|ZFP2|MXD4|ZBTB3|ZNF764|ZNF771|SOX13|ZNF319|ZKSCAN4|ZNF691|ZNF768|PBX2|ZNF219|ATF6B|ZNF689|FOXO4|ZNF48|ZNF76|ZNF646|ZNF688|ZBTB22|RFX5|TP53|KLF13|E2F4|RXRB|ADM|NFIL3|ZNF395|ENO1|HILPDA|GPRC5A|SPAG4|ANGPTL4|STC2|NDRG1|HMOX1|LOX|CLEC5A|CA12|VEGFA|PLIN2|CA9|NPC1L1|AEBP1|SOCS3|MYZAP|GDF15|RAB36|AHNAK2|RGS22|TEAD3|C2orf50|PDPN|SRPX2|RARRES2|TXLNB|LCTL|CXCL14|EVC2|IGFBP2|FLNC|SPOCD1|C6orf141|RUNX1|GPX8|MDK|TPPP3|LIF|NFATC4|RBP1|SOD3|TMIE|GCOM1|PTX3|TIMP1|NMNAT3|LRRC2|CPA4|FAM181A|ARSJ|CHI3L1|SH2D4A|LRRC55|NSUN7|FMOD|KCNE4|ABCA5|SPAG17|LRRFIP1|ADAM12|CLCF1|PLAU|DES|EMP3|FOSL1|VASN|CA12|CHRNA9|PDLIM4|F3|ELK3|TNFAIP6|TOM1L1|COL8A1|CLDN1|ABCC3|HES1|CCDC8|HSPB7|PIRT|FER1L5|CFAP45|LOXL1|MAOB|DDIT4L|TMEM158|PLA2G5|FBXO17|LGALS3|MT2A|ITGA3|STAT3|SERPINE1|HPD|SLC47A2|ZBTB26|ZNF354C|ZSCAN9|ZKSCAN2|ZNF391|POU2F1|BEST3|ZFP62|ZNF69|ZNF512|TP53AIP1|ZKSCAN8|ZNF782|ZNF721|ZFP90|ZNF605|ZNF454|ZNF709|ZNF287|ZNF594|ZC3H8|ZNF382|FXYD2|ZNF75A|ZNF397|ZNF177|ZNF879|ZNF23|ZNF445|ZKSCAN3|ZFP2|FPR2|BDKRB2|KCNJ15|CEACAM4|LRG1|PLAUR|STEAP4|LILRA5|GPR84|MMP19|ADAM8|LILRA6|CEBPD|LILRB3|VDR|TNFSF14|MXD1|SLC16A10|ANPEP|S100A8|TNFSF15|CEBPB|ZNF605|GLRA4|ZNF84|TFDP2|SP4|ZNF534|HES7|ZNF10|FERMT1|GTF2IRD2|FGF17|FXYD2|ZBTB5|ZNF589|ZNF721|ZFP2|SMAD9|GLIS3|NR2F1|GADD45G|SOX5|SNCAIP|MOB3B|RFX3|FERMT1|IGFN1|MSTN|ZBTB5|ANGPTL1|FIBCD1|CLIC5|LEF1|NMUR1|THSD7B|SOX17|SOX18|GLI1|ANO1|PTCH1|HEYL
homocysteine	40.77162962346478	8.0	152.0	5|32|67|68|77|99|103|118	NCALD|ADD2|OLIG2|TNR|MMD2|FXYD6|DGKB|KCNQ2|OLIG1|MMP16|GRIA2|CACNG7|GNG4|BCAN|FAM131B|PTPRD|THSD7A|BCHE|PIANP|NOL4|LRRTM3|FRMPD1|ASIC4|NRXN2|SLIT1|DSCAM|NRXN1|CSMD1|SEZ6L|KCNA2|TMEM132B|ZNF704|NXPH3|XKR4|PURG|CNTNAP5|CADM2|ELAVL3|CSRNP3|LRRTM2|SOX8|BRSK2|NKAIN4|CDHR1|MPPED2|FLRT1|TMEM145|PRR36|ZDHHC22|NTRK3|NLGN3|LINGO1|CSPG5|MAP2|FOXL2|VWA2|BCL6B|FOXL2NB|TMEM45B|SPATA22|LEF1|NKD2|MECOM|THSD7B|SOX17|ERG|FOXF2|LRRC36|KIT|FOXQ1|XPNPEP2|NODAL|CRISPLD1|RPE65|HNF4G|OVCH1|SMIM5|PCDH8|IKZF2|NTNG1|MSX1|ZHX1|MLXIPL|CLEC17A|CX3CR1|GLDN|FGF20|PADI2|MEF2C|ACSM5|P2RY12|TAL1|SIGLEC8|PTCRA|PIGR|ADD2|FAM131B|SLIT1|ASCL1|FXYD6|ZNF704|NCAN|TMEM145|ZDHHC22|SLC24A3|NTRK3|COL28A1|MAST1|CACNG7|FAM181B|MAP2|WSCD1|BCAN|TRIL|LHFPL4|LRRTM2|TSHZ1|TRIM71|SOX6|EPHB1|ZFP69B|DLL3|SCN3A|TSPAN11|MYH7|FLRT1|MYCN|FBN3|SLC1A2|SLC6A11|LGR6|THRB|C4orf19|ZFP92|ACSBG1|DGKG|ABCD2|NR3C2|WIPF3|ALDH1L1|POU3F4|FAT3|SOX9|SNCAIP|CADM2|MPPED2|BCHE|GRIA2|FAM181B|SOX21|TRPS1|LHFPL4
Unknown_021	31.999004503301624	5.0	70.0	24|44|86|90|104	CCL4|CSRNP1|KLF4|SRF|NR4A3|CREM|JUNB|EGR1|NR4A1|FOSB|CCL3|FOS|KLF6|RGS1|ATF3|EGR2|EGR3|NR4A2|JUN|PHOSPHO1|CXCR1|HBA1|ALAS2|PF4|PPBP|NFE2|TUBB1|HBB|HBA2|FCGR3B|APOBEC3A|GPR183|CSRNP1|KLF4|SRF|NR4A3|CREM|JUNB|EGR1|NR4A1|FOSB|FOS|KLF6|JDP2|RGS1|EGR2|EGR3|NR4A2|SLITRK2|PKNOX2|GRIK3|RPE65|MYO16|LRRC4C|MEIS3|FLRT3|MEGF11|KCND2|PHOSPHO1|CXCR1|IL1R2|IL18RAP|KCNJ15|PF4|IL1RL1|PPBP|NFE2|TUBB1|FCGR3B|APOBEC3A
D_fructose_6_phosphate	22.064732448974006	5.0	90.0	7|58|76|78|118	HYDIN|DCDC1|CFAP126|CFAP54|ZMYND10|SLC9C2|VWA3B|CCDC65|CFAP52|DNAH5|DNAAF1|LRRC74B|MAK|TEKT1|C7orf57|DNAAF3|ZBBX|MORN5|SPEF1|WDR93|PRR29|ANKRD45|FOXJ1|DNAI1|CFAP43|SDR42E2|EFHC2|DNAH6|ROPN1L|CFAP57|DRC1|RSPH4A|DRC7|C6orf118|VWA3A|NEK5|RSPH1|PROC|KCTD19|ELF2|TNK1|PKNOX1|TRIM7|ATP6V1C2|ZNF280B|TOX2|WNT9A|GLB1L2|PRDM16|ADIG|OLFM4|ZBTB4|SOX13|ZNF691|TP53|GHRHR|RASD1|HOMEZ|IGFL4|C10orf62|SOX4|SEMA5B|PATZ1|RCOR2|DCX|ZNF711|GPC2|ZNF74|FOXO6|CCER2|XKR5|ZNF624|ZNF821|ONECUT2|SOX11|VAX2|ZBTB12|MEX3A|POU3F4|FAT3|SOX9|SNCAIP|CADM2|MPPED2|BCHE|GRIA2|FAM181B|SOX21|TRPS1|LHFPL4
