Regulator	Target	Score	Overall_rank
creatinine	25	1.95393379810257	258
L_2_aminoadipic_acid	27	5.117694122676197	44
myo_inositol	29	5.541271398614378	36
fructose	29	3.14302913077598	121
scyllo_inositol	29	2.512582244775301	173
myo_inositol	30	3.300322725812283	108
DL_3_aminoisobutyric_acid__(spectral_match)	31	3.6004028612709007	89
Unknown_005	31	3.031354016900232	131
Unknown_044	31	2.891871763567659	140
Unknown_046	31	2.541413731118206	168
Unknown_004	31	2.000636795755151	243
D_mannose	32	4.9048581270122655	50
putrescine	32	3.259723690752026	110
homocysteine	32	3.1545607170656917	119
Unknown_015	34	8.033636655792028	20
myo_inositol	34	4.705381897935445	54
3_hydroxybutyric_acid	34	3.348723482075864	105
scyllo_inositol	34	1.9480080676402889	261
D_ribose_5_phosphate	35	4.65243248208295	55
Unknown_017	35	3.6590264335846014	86
fumaric_acid	35	3.064010501355141	128
myo_inositol	36	7.659350483664864	22
2_hydroxyglutaric_acid	36	4.084512549616262	68
fumaric_acid	38	1.9783311097284135	249
myo_inositol	41	4.075661763202252	69
fructose	41	4.013486557932207	72
2_hydroxyglutaric_acid	41	2.702522567033117	154
Unknown_013	42	3.1009870008963736	125
Unknown_048	42	1.951985603834392	260
heptadecanoic_acid	43	2.661424937346296	160
Unknown_021	44	15.854508381103363	1
heptadecanoic_acid	45	2.3273167756583275	193
L_aspartic_acid	46	3.758165453992465	79
fructose	46	2.5072861811082103	174
heptadecanoic_acid	47	2.3665254049595763	186
D_malic_acid	48	1.952748944727116	259
creatinine	50	3.9705129375043424	73
Unknown_046	51	2.3542529194139536	188
Unknown_029	51	2.1333794027396147	220
DL_3_aminoisobutyric_acid__(spectral_match)	51	1.94570552317926	262
Unknown_004	52	2.34012786048744	189
propylene_glycol	53	5.074568452027903	45
phosphoric_acid_(spectral_match)	54	6.448024433041314	27
D_fructose_6_phosphate	58	11.16223158596338	5
L_aspartic_acid	58	2.1080167754897388	229
glycerol_3_phosphate	59	3.1915990124184344	114
Unknown_004	59	2.9806664903696127	134
myo_inositol	61	4.168339218413807	63
Unknown_015	61	2.8905444545846146	141
creatinine	61	1.90930925378401	266
N_formylglycine	62	7.29053876995539	23
L_serine	62	4.01942415969512	71
DL_3_aminoisobutyric_acid__(spectral_match)	64	3.791980935154328	77
Unknown_016	64	3.478605593469573	96
2_hydroxyglutaric_acid	65	4.232468147050954	62
glycerol_3_phosphate	65	2.4947778957555045	177
L_serine	65	1.8820488446385049	269
2_hydroxyglutaric_acid	66	9.396908687068349	12
sucrose	66	2.289551403796985	198
homocysteine	67	2.6820878305101683	155
homocysteine	68	2.176007291864128	211
D_ribose_5_phosphate	69	8.386846065438752	17
pyrophosphate	71	3.865509331963485	75
L_cysteine	71	1.973989466108063	251
DL_2_Aminoadipic_acid_(spectral_match)	71	1.9375016413394417	264
2_hydroxyglutaric_acid	72	14.279463242121112	3
glycerol_3_phosphate	72	1.9678284237003687	253
Unknown_036	73	2.3771355831755403	185
cholesterol_(spectral_match)	73	2.039296418057288	238
L_alanine	75	6.7039285316765	25
Unknown_022	75	2.3366064749546247	190
O_phosphocolamine	75	2.231984214619016	204
Unknown_018	75	2.1375135425297325	219
Unknown_036	76	4.411415319681992	60
D_fructose_6_phosphate	76	2.300783443021422	195
homocysteine	77	10.218446435764852	7
D_fructose_6_phosphate	78	2.6694408298226744	159
creatinine	78	1.8998829532201604	268
D_gluconic_acid	80	4.7242880012262685	53
2_hydroxyglutaric_acid	80	2.330852471800123	192
creatinine	81	8.300500404219331	19
2_hydroxyglutaric_acid	82	5.052433842826719	47
pyrophosphate	82	2.91351639703178	137
porphine	84	2.8390545582276863	145
2_hydroxyglutaric_acid	84	2.1258261657467896	223
Unknown_044	84	2.123044866367103	225
Unknown_036	85	3.6377312716966346	87
pyrophosphate	85	1.9977299533057624	244
Unknown_021	86	2.117148244984456	227
Unknown_013	87	4.947613835894273	49
Unknown_048	87	2.726385344889387	153
myo_inositol	89	5.750975484978574	35
2_hydroxyglutaric_acid	89	2.88489517906857	142
timonacic	89	2.1500216652618818	215
2_hydroxyglutaric_acid	90	3.724680743042744	81
Unknown_021	90	1.90675350911634	267
2_hydroxyglutaric_acid	94	11.625554626901293	4
pantothenic_acid	94	3.5829526998234	90
phosphoric_acid_(spectral_match)	96	4.988879615236628	48
heptadecanoic_acid	96	2.138241920002785	218
2_hydroxyglutaric_acid	98	3.117226940161589	123
creatinine	98	2.6158817495034508	163
homocysteine	99	5.494900797379506	38
creatinine	99	2.804344664004473	151
Unknown_035	99	2.4816184776941355	178
2_hydroxyglutaric_acid	99	2.0692472216913345	234
campesterol	100	5.182164066620555	42
2_hydroxyglutaric_acid	100	2.821369735316998	147
myo_inositol	100	2.259087532306836	200
D_glucose	100	2.048819640472876	236
homocysteine	103	4.728963504849339	52
Unknown_023	103	2.2964509061522413	197
Unknown_017	103	2.213647120655768	207
Unknown_021	104	10.003709243173605	8
creatinine	104	2.827279854205844	146
2_hydroxyglutaric_acid	105	3.753688184827902	80
Unknown_015	108	6.70355060150294	26
glycerol_3_phosphate	108	1.9871090421330624	246
capricacid	110	2.540409223940032	170
D_gluconic_acid	110	2.0434969070345024	237
myo_inositol	114	5.870569732099519	33
Unknown_011	114	4.249393044100608	61
scyllo_inositol	114	1.991759664810971	245
D_mannose	115	4.483990597408863	58
creatinine	115	3.309338734711808	107
2_hydroxyglutaric_acid	117	9.922435717114825	10
D_fructose_6_phosphate	118	3.786581607433791	78
L_leucine	118	3.074922991185842	126
homocysteine	118	2.389706152201428	184
galactitol	122	2.556204070741809	165
Unknown_042	122	1.9593976861840805	256
