symbol	ensembl_gene_id	C3L-00365	C3L-00674	C3L-00677	C3L-01043	C3L-01045	C3L-01048	C3L-01049	C3L-01149	C3L-01157	C3L-01887	C3L-02041	C3L-02465	C3L-02504	C3L-02542	C3L-02642	C3L-02704	C3L-02705	C3L-02707	C3L-02708	C3L-02900	C3L-02970	C3L-02984	C3L-03266	C3L-03407	C3L-03681	C3L-03727	C3L-03728	C3L-03748	C3L-04084	C3N-00661	C3N-00662	C3N-00663	C3N-00665	C3N-01192	C3N-01196	C3N-01334	C3N-01364	C3N-01368	C3N-01369	C3N-01505	C3N-01515	C3N-01517	C3N-01518	C3N-01798	C3N-01814	C3N-01815	C3N-01816	C3N-01818	C3N-01852	C3N-01856	C3N-02181	C3N-02183	C3N-02185	C3N-02186	C3N-02188	C3N-02190	C3N-02255	C3N-02256	C3N-02769	C3N-02770	C3N-02782	C3N-02783	C3N-02784	C3N-02785	C3N-02786	C3N-02788	C3N-03070	C3N-03088	C3N-03180	C3N-03182	C3N-03183	C3N-03184	C3N-03186	C3N-03188
A2ML1	ENSG00000166535	0.84719243708112	-0.00393987792419644	0.482337288400897	0.79887685681497	-1.44461223176584	0.697699859103051	-0.0700340895634144	-2.51405910092191	0.841863410332505	-0.207254161965079	-0.867305553280982	1.1421552808532	0.811232535467146	-1.07101749168382	2.02047162746851	0.570573316563048	0.649362567033468	0.315562222631764	-1.1590104311855	0.910180668482311	-0.111002209924164	1.64915125655673	-0.480044159835911	0.288910890545762	1.66788663916076	0.0272795491779882	-1.62104633167674	-0.903055565437052	-0.329808824092695	-0.336647691362383	-0.864051539517413	-0.625049750459066	-0.623311015164504	-0.204035242131317	-0.295628482170292	0.431214148154046	-0.457509462758727	0.897257002217825	-2.1223972448253	-1.67835294658739	0.106501570991371	0.0678417067362292	0.869105724263384	-0.130791713286525	-0.101892195793381	0.717797934680668	0.390320127972089	1.3575892648182	0.686643231479964	-0.545456437745185	-0.59973851228469	-1.42177579917855	-0.172648732732975	0.328976834678702	0.690674111490546	-0.152578831979162	1.16279277282272	-0.483582213407459	2.26652254706402	-0.946144433281902	-0.807342187503324	0.0320302291600149	1.27941579437324	-0.272343947434821	0.308185107457886	1.11031043320569	0.237427121204425	-0.138838390280154	-1.00997606307269	-2.94197471350372	1.31299995992516	0.728959472518697	-0.829309185219249	-0.159734739950615
AATK	ENSG00000181409	-0.801463062885015	0.958561902375983	0.250181197615894	-1.03156116296723	-0.76751561148475	-0.540169844572138	-1.44032558701232	0.324257340299035	1.12832923231986	1.21514721216454	0.324710291462229	-0.789234538818392	0.691218915897305	0.0805810436059563	0.16804568736037	-1.89726184304746	0.925444502527709	-0.385390818622697	-0.660843910559671	0.569949857861803	-0.180182393448336	1.22441837845656	0.658551086063966	0.21720165078275	0.922522339296097	-1.44828325397715	0.463467194401996	-0.332912824115357	-0.254683062777276	-0.78162082923551	1.09843121811573	-0.0696055801610197	-1.41972567488984	-0.983642708706422	-2.22030274215614	0.0268127057462325	-2.10531107941056	-1.51001294662096	1.55239217655426	-1.36933356213572	-0.1551566291528	-0.608858830394018	-0.761580760667508	0.0958777859623088	1.14978685183448	1.13208949214648	-0.00659795027783848	1.12335070247884	-0.0952502263568077	-0.335295857614219	0.451914379317716	0.664517090918324	-0.406455177419915	1.60443455167572	-0.746052473271866	0.121820190076601	0.115196153597797	1.10496486942927	-0.0917771342243802	0.678026235937968	-0.363240775289362	0.865339690188249	-0.794050539170583	0.139770805740587	-0.766134321042286	0.603462674861609	0.704746266378306	2.13027357309872	2.59699847313414	-0.898788302073244	-1.76679536254251	-1.12322526461039	0.738579154951693	1.08726976707465
ABCA13	ENSG00000179869	-0.567582455727949	0.508156174695964	-0.135543358220063	-1.12245956694691	-1.34781472444185	-2.06638907110413	-0.333494371623224	-0.493572563768658	0.794415681284932	-2.28293786102416	0.752057093045902	0.873196179532808	-1.43660444854815	0.0516812291954502	0.808501876441046	0.907081895126763	-0.189830047059253	-0.883274814090019	-0.999903992223889	-1.66187301905139	-1.40551788710653	-0.702581755429845	0.256421931792097	1.97509601569935	-0.586296384159098	0.188965794434394	1.44263692057795	-0.355045492218448	-1.43762529855184	-0.0675630669046321	-0.193724137574313	0.405102025111952	0.471529617518489	0.0807456469032252	-1.49831608095372	0.206077164037205	-0.458955429023311	0.311348566032962	0.94188426564394	1.35966195077796	0.410075775922278	-1.3547400102824	0.98957452072602	-0.141690251083691	-0.249535196478498	0.393998219990034	1.63606822419682	-0.0474633091841534	-0.879217557828497	0.828708615662963	1.59917020906919	0.00931616103596562	0.0527385022038238	-0.504520402265431	1.38586939647909	1.30081663909478	-0.179789002598953	-0.173713364080999	-0.288519938605177	-0.375455265175902	-0.777806719935144	0.222643353660851	0.972991168058837	-1.00396376971413	2.46367647259724	1.12618667769196	-0.653109797898647	-0.219199125445002	0.383134994456874	0.927406916725606	1.27795537423001	0.0111175830935636	0.897299131177836	-2.14767842759815
ABCA5	ENSG00000154265	1.15540804017694	0.172338959763826	1.0120893267314	-0.784579394399341	1.15736287838421	0.769534584376832	-0.103205868895647	0.104952806943229	0.964642549759414	0.426823309597997	-1.20298285126857	-0.210787530763332	-0.159572871371557	0.15264153433377	1.28117654402523	0.433494090832109	0.78264991859669	0.698610195177462	-2.67991487920231	-2.63763193687759	-0.716661591645916	-1.19533393150371	-0.759414669508066	0.305386084286535	-1.37597455070475	1.09956675191462	-0.0566672740097791	-1.45058920355422	0.393340231002992	-0.170002009363716	-0.350103965189974	-1.77543831775825	0.0125070737071598	1.1694530372669	-1.12042620781829	0.445554720750404	-0.506456449465755	-0.799296546851846	0.414749330710204	-0.47624018945787	0.77175506829341	-0.00907811312258102	0.114527153644901	-0.474344657839051	-0.211443442581688	0.0089895479668656	0.828193752132152	0.036006867162544	-0.525296479109329	0.115887277584723	-0.132365560015834	0.762481657738471	1.23317739569962	0.85233546896833	-2.02327022632901	-0.150205935691112	1.44728793808121	-1.19518796364071	1.35810583751056	-0.931961566497392	0.733339668166785	-0.619606735855176	-0.0415697206169353	-0.610013929366841	1.67781992402959	0.474930346509399	-2.05131344225402	0.107643231683032	0.318603440253896	1.0284910143537	2.18984988376784	-1.16208757208533	0.264790861730936	1.39252728099969
ABCA6	ENSG00000154262	0.725820860302399	0.681484333651486	0.166034948256386	0.309400958902384	0.433231611784883	0.871850021751915	-0.391820088598565	-2.29988338759102	0.360097900412381	-0.136172886941514	-0.409768953402409	-0.876101303656595	-2.17867643168728	-1.19828087544532	0.24741994215934	-0.735335767429408	0.589097534772045	0.442483849123057	-1.64119148063082	-1.33687878302669	-0.79480094980933	2.22747416588315	0.623468235018658	0.973761902050848	-1.33792625950208	-0.238870602852585	1.37512968431793	-0.889631421267549	-0.289127877947795	0.170482638055856	-0.250751649541882	-1.41418748479021	-0.558784477280059	2.33639319008627	-1.60033241849316	0.732713861784933	2.21441411063796	-0.993528969096905	2.17705059462889	0.442607569912249	0.893102992120646	1.47903426252414	0.101652733057541	-0.354232060867086	-1.1100837347147	0.294040478177839	0.520083326982268	-0.451339422397058	0.412503252042685	0.367738635127857	-0.405120506924806	0.475377474153377	-0.649104618236259	-0.347993441270196	-0.662245512583724	-0.318050057412538	0.427264542657107	-0.938455325052297	0.444176327865543	-0.848906006943396	-0.617330507754189	0.23843757611369	-0.958281215027764	-0.527683403865554	0.469796410486811	-0.167675846522099	-1.44361300748143	0.703960265728295	0.784697788253063	0.212247625160514	1.27026613433034	0.222523947298824	0.00219725431431367	1.95264779615639
ABCA8	ENSG00000141338	0.875407027856517	0.192713779775528	-0.393159513100279	-0.986886401110687	0.489321204072805	0.644638511665663	-1.02472398903508	-3.47010967298117	1.15158526086684	0.716785226501391	-0.271597704377103	-0.122157135103036	-2.45590851521684	-1.57279306877975	-0.360235137808663	-1.58406791341601	0.271089029720408	-0.27534367741906	0.0568734234692566	-0.233430168346428	-1.11109136229856	0.366832281928219	0.169147044514263	0.950378319804568	-0.580306238967149	0.393952959387079	1.01573204530824	-0.170949513257103	0.0862177281049616	-0.192513519529096	-0.624076196635838	0.158543689682588	-1.08095435109303	1.38804554883261	-0.606421634349462	0.303095577907048	2.29445142213202	-1.00091788059098	1.09498890541107	-0.146230125072869	0.51747983926323	0.926019722624812	0.409516361497893	-0.0917612241911804	-1.12233318207255	0.442207013359048	0.841908124102161	-0.103414882093702	0.261454268095355	-0.311337884993033	-0.961121752700879	0.550025914290652	-1.53883014960375	0.791022143992794	-0.699720154776218	-0.277287568103219	2.38161988202488	0.816551172592646	0.426569619799277	-1.29996900881467	0.689286159244685	-0.144155733318173	-0.130496610420546	-1.07520479637101	-1.10343096093121	-0.910640635331517	1.44998853599548	1.14175930246006	1.42421574169991	0.821439818696134	-0.0356667590427057	-0.134543810034003	0.22558090196292	1.46734532264358
ABCC3	ENSG00000108846	-0.428145682040892	0.105574473532092	-0.0232394166053806	0.680837096131074	0.666608153635245	-1.12015230962014	0.189707750880087	-2.31221905539195	-0.478341603702505	-2.05813055326731	0.370793206385359	1.1473179184831	0.480799481894783	-0.670602034456157	-1.13865894198029	0.648330381758027	0.390035957997872	0.071508417308839	-0.693981754628953	-0.122205231637842	-1.28304575318695	-2.96919079357393	0.279821777640438	0.614785192541042	0.2471942480091	-0.146585588776031	1.38233189343936	1.15197843959164	0.176723575388002	0.918134130872631	0.124238039873956	0.728986469643049	0.698820893438441	0.904281347949767	-2.30204723930043	1.56854770998153	0.288309770830536	0.481755498374979	0.225987506058761	1.00970351968727	1.51423205193398	-0.104295618439143	1.12527653561923	-0.150129568994229	-1.18562408059453	-0.510959322777941	1.23533655403112	-0.673568683941381	-0.883245250470486	1.16386268301968	0.0711063680004034	0.470738289728922	0.269224835844528	-0.647463729569486	0.813349295883799	1.09045748707336	-0.318758425212317	-0.438677883380682	0.408701669289819	-0.278689260694917	-0.730317527877629	0.018906375667559	0.731041601465697	0.155394092504029	1.73598408751854	-0.211598413676892	-2.89239962440497	-0.574897434928777	-0.47835448470854	0.814848773802084	-0.818232586637972	-1.624068895416	0.392071845208503	0.704181351976421
ABCC8	ENSG00000006071	-0.806429604133039	0.168644124061954	-0.500929454354231	-1.85362272041079	0.754155579510714	1.67567730883315	-1.24725810797698	2.29541433052851	0.510506486769633	0.844016384021136	-0.608522733270901	-2.1176630609617	1.07460442121954	-0.203867294771866	0.129233102910157	0.904319656729785	0.206755662267598	-0.281582145876309	-0.168501577452367	1.4056783239494	0.849806384624779	1.82827576743671	0.174092400571491	0.253941901945734	1.43682999713468	-0.16044127152568	1.08958481957381	-0.770502251261491	0.807443298611385	0.266485283915663	0.800002079186142	0.629173466161632	0.326084871880195	-0.712803823682648	1.31805975614017	-0.240427505276481	-0.949621009298759	-0.149710767840742	-0.627318563852057	-0.75632470299172	1.43656696861059	0.0887441801092873	-0.692135685344226	0.0794977826629613	-0.335895282204326	-1.14843610420128	-1.28112214219329	-0.0554882143403099	0.0857929438657251	1.15123180683905	-0.105680857031826	-1.15710442499384	-0.688130698539845	0.345954224272347	-2.03954136505586	0.165775971543693	0.517166761671476	0.390396247794941	0.0230593997403598	0.955282637185288	-0.657474204480692	1.32245144341153	-1.75031080596589	0.10273071012857	-1.82741893999225	-0.0690650305993892	0.0981892999500716	0.567699230511203	-0.000424278175917592	-3.047957460288	-0.354350612461458	-0.922538982173333	0.582984601972641	0.626292064725712
ABCD2	ENSG00000173208	0.648730199327079	-0.409509194501243	-0.470335151261678	-0.212125513622262	-1.32531561343018	0.673051375941755	-2.21361893760308	-0.0690293757574549	0.747827573933982	1.14557140964742	-1.01190390523229	1.18490643534677	-0.29844439857881	-1.07722982315192	0.763740521928211	1.509719589291	-0.492635307480109	1.25599248800613	-0.280335090446546	-1.48403272746193	0.480971237161971	-0.562812140082076	0.477756305970946	-0.664424803464009	1.55536659327402	0.312483819949891	-0.752141224019603	-0.815711594768032	-0.258853224603392	1.44722711564106	0.285421887052018	-0.726214982364964	-0.594773969920648	0.690360831071402	0.917612956216211	-0.0362832934294444	0.312249942595519	1.68880143322845	-1.61784318029561	-0.239191540434328	0.146897254434665	1.35232704368616	0.151352614707874	0.66865610649328	-0.876954257804377	0.146635831650918	1.43679611658368	0.422364435153949	1.14806118037432	-0.909472574925697	-1.74421241308406	-0.672473558996989	0.300040579490439	0.6231273644537	0.290188936179306	-0.543849882690146	0.364887015857601	-0.00120804724380854	0.967096002051262	-0.642600241289095	1.02595470533539	-1.15449876884736	-0.537014445877407	-0.524720032937966	-0.229650216203264	0.503068779633406	-0.316207136129992	1.14491826104508	-1.72686334125757	-3.75693677130503	-0.0456366031246518	1.10902117980021	0.395817309994048	1.00006085111797
ABI3BP	ENSG00000154175	1.39158302179853	-0.198100453799342	0.572324974615675	0.101463362388631	0.516907704691149	0.886404660464199	1.29705625777452	-1.63700892324212	1.6428673991348	-2.17811998943958	2.15135646192672	-0.197945527550299	-1.3398128000595	-1.11136929745285	-0.352756944372254	0.16242980278357	0.308832915792433	-0.784416597494276	-0.697355652097699	1.92509444451332	-1.8028052799925	1.24830524573794	0.247814139359703	0.835119315398178	0.213238323109343	0.391941057838266	1.48228857481565	-0.251039422242837	0.0508482515743685	-0.544676305104527	-0.441321366747951	1.56652581384046	-0.851976298424418	-0.324239965869911	-1.77147312042895	-0.919762568234744	1.42658877814181	-0.591616658143325	1.17275972369519	-0.286148210265396	-0.366993342137691	-0.194191201639892	0.975175408320767	-0.504839375372923	-0.348218777033564	0.119283793003605	0.0917493934252922	-0.192887716571299	-0.382998336863338	0.612426400709534	0.597117474776699	0.585700402538446	1.25527591253831	-0.657681262908836	-0.897317922184438	0.096917446945281	0.884501086677717	-1.4170058878522	0.240262771072086	-1.23210675054276	-0.755157600047352	0.217337378375156	1.14140584311341	0.257357129000007	-1.43554558648131	-0.221960600526394	0.999555276334603	0.544891619185759	0.875167051468343	-1.80289371223882	0.752206870049588	-2.22445266435399	-0.713012592493246	-0.208872776718485
