Gene_symbol	Protein_id	HMDB ID	FKH1_1	FKH1_2	FKH1_3	FKH1_4	FKH1_5	FKH1_6	HL60_1	HL60_2	HL60_3	HL60_4	HL60_5	HL60_6	KASUMI1_1	KASUMI1_2	KASUMI1_3	KASUMI1_4	KASUMI1_5	KASUMI1_6	Kg1a_1	Kg1a_2	Kg1a_3	Kg1a_4	Kg1a_6	ME1_1	ME1_2	ME1_4	ME1_5	ME1_6	MOLM13_1	MOLM13_4	MOLM13_6	MOLM16_1	MOLM16_2	MOLM16_3	MOLM16_4	MOLM16_5	MOLM16_6	MONOMAC6_1	MONOMAC6_2	MONOMAC6_3	MONOMAC6_4	MONOMAC6_5	MONOMAC6_6	MUTZ3_1	MUTZ3_2	MUTZ3_3	MUTZ3_4	MUTZ3_5	MUTZ3_6	MV411_1	MV411_2	MV411_3	MV411_4	MV411_5	MV411_6	OCIAML3_1	OCIAML3_2	OCIAML3_3	OCIAML3_4	OCIAML3_5	OCIAML3_6	OCIAML5_1	OCIAML5_3	OCIAML5_5	OCIAML5_6	OCIAML6_1	OCIAML6_2	OCIAML6_3	OCIAML6_4	OCIAML6_5	OCIAML6_6	OCIM1_1	OCIM1_3	OCIM1_4	OCIM1_6	SHI1_1	SHI1_2	SHI1_3	SHI1_4	SHI1_5	SKM1_1	SKM1_2	SKM1_3	SKM1_4	SKM1_5	SKM1_6	THP1_1	THP1_2	THP1_4	THP1_5	THP1_6	UCSDAML1_1	UCSDAML1_2	UCSDAML1_3	UCSDAML1_4	UCSDAML1_5	UCSDAML1_6
5_hydroxy_2,2,6,6_tetramethyl_4_{2_methyl_1_[2,4,6_trihydroxy_3__2_methylpropanoyl_phenyl]propyl}cyclohex_4_ene_1,3_dione_C18	NA	NA	3.51483489011947	3.60345673583077	3.68965985949002	5.05444901859297	3.39074955052772	3.20130886527811	3.50794450333958	3.80603479952527	3.35423096606517	3.5032680525498	3.52155605228694	1.55283723516335	3.50733877572021	3.77893124708905	3.68273153367672	3.90934370024132	3.84456119930358	3.66056525398917	3.60377647535001	6.38559138177089	3.54742517105442	2.89395965652935	3.25882964023345	3.47700239009901	3.9575787926929	3.70287824786377	3.75129790916684	3.76119529460684	3.55731157928866	3.36844830049291	3.23118064166688	3.17304654413244	3.22142953770542	3.15042703110619	3.51003116886516	4.16080038502764	3.28512926818064	3.30520863571087	3.62678110589584	3.17477863594953	3.14627396770517	3.2616031076879	3.17304548986553	3.77207703891632	3.69483568621119	3.96976434010719	3.92646135272282	3.93794853017747	3.75436994662207	3.62927447667124	3.64921524531869	3.31875168546371	3.46270133987622	3.39460984913674	3.51857135242933	3.29845796825844	3.56306638741188	3.62187196573718	3.5441474947145	3.35779512532977	3.71288914463452	3.40537167103351	3.37125136372699	3.33459561350221	3.18621506501385	1.94843970119718	3.54336336643923	3.3072808504696	3.51376930143076	4.11223000278144	3.90311942160238	3.32661216348758	3.32942655522304	3.02025613537945	3.2879467240688	3.50056804405218	3.81502246173629	3.4225088747153	3.51807573641555	3.97373553756865	3.48499893904272	3.22542376068021	3.39411853938212	3.80705216383186	3.32875054031688	1.23923531878919	-1.20639976075051	-0.657647517882333	-2.46102109557567	-0.888821977934053	-0.853984734805636	-0.819211542100329	-0.739564300097095	-1.35078648120546	-0.83104553783193	-0.876327165752435	-1.77341189869119
5_methoxysalicylic_acid_HI	HMDB0001868	HMDB0001868	0.609162789244389	0.568489098063735	0.450079669922128	0.59568346405901	0.33804522177124	0.416522473199368	0.777163706979596	0.533276845630709	0.424437284691509	0.585418665929927	0.700240562959014	0.62818473954946	0.75722778693071	0.612227427556002	0.723115338727076	0.254068249991232	0.506940801210515	0.377931667641928	0.6051795758983	0.758465393199243	0.66293407939733	0.419831492042442	0.635315969992223	0.278821220523578	0.426267672954673	0.427467151248518	0.396522350165772	0.444538969890266	0.503708583112133	0.468235869863544	0.805863882764019	0.583337173692665	0.416448120239354	0.50475537269908	0.43462711549085	0.523454079205609	0.596668759206718	0.456125088189289	0.564088382579981	0.810171979119134	0.46998077219622	0.696348993326439	0.66787696819103	0.460637595010545	0.858302181902186	0.912285998388037	0.471973776539091	0.515450981440019	0.687832704322405	0.32289666180257	0.513576318957328	0.41346572532802	0.530485902106328	0.639093969007266	0.93133620232991	0.325755240359533	0.693290064522004	0.804688793109218	0.467882610406954	0.502206953615039	0.627005179826084	0.651042170012475	0.736111565806608	0.385015804333662	0.411037078846692	0.461351740133142	0.43604851265694	0.371117528860168	0.426754917917776	0.434802555433779	0.399887126096125	0.720826620400427	0.423705063628139	0.238212749608207	0.626439795967126	0.49174549586267	0.71143135162943	0.391061367425247	0.472730310654437	0.861651732610424	0.391806627553693	0.51642516675325	0.778190975027518	0.817520906553046	0.400670352086498	0.847671654301831	0.592774712730272	0.510246088629666	0.38580427909531	0.564709922489966	0.386207936520022	0.472477993553936	0.755681117513809	0.594455572331018	0.558555336301631	0.444334981635301	0.648740696466402
5_s_,15_s__dihete_HI	NA	NA	-0.182570573609165	-0.301353587115781	-0.134857071993988	-0.236521983165512	-0.198012066972714	-0.17958498199301	-0.396007944125753	-0.330817928449824	-0.151999327168759	-1.33472879051305	-0.229309875671683	-0.216822221878013	-0.30332920521886	-0.318667069034936	-0.135914794115985	-0.226978191549721	-0.401941722695585	-0.353781214771034	-0.262517872698732	-0.240222346244273	-0.248689457911232	-0.290469771902888	-0.284922721237328	-0.433405705190085	-0.455325026450443	-0.514612065603405	-0.530965417191865	-0.475307446701942	-0.54617125218187	-0.317230801979195	-0.440085727202311	-0.525701226930289	-0.514564068761044	-0.474222163872235	-0.456285920302124	-0.53824517489855	-0.467526074288502	-0.366531330118686	-0.440819307207565	-0.38309158055018	-0.588711881528521	-0.473355725838217	-0.810708293048253	-0.494573512537307	-0.567947011332888	-0.447033280915802	-0.433795944215137	-0.514125052342922	-0.69457654501544	-0.755730846499042	-0.66156263920637	-0.602648857716471	-0.4827589603993	-0.373574270994863	-0.545688111799342	-0.89367321433141	-0.533211821496216	-0.509661991097298	-0.651199614914472	-0.645101884777225	-0.516988521319431	-0.583243653680348	-0.311553184880513	-0.432165451180809	-0.419721012967661	-0.551602520791404	-0.55862728063797	-0.552101620106245	-0.616805854394396	-0.86559576333464	-0.629765961750119	-0.893933912143731	-0.735398050476217	-0.628397875714958	-0.5545645879109	-0.716172051338155	-0.764218989147503	-0.508671574502237	-0.508563757309721	-0.487409163441692	-0.661768120315769	-0.585418936640416	-0.400398823031741	-0.556376073619774	-0.591938831391228	-0.518463639259469	-0.493897977702685	-0.371642030992422	-0.556784585044496	-0.712206782168208	-0.501068152820965	-0.5783864883553	-0.606922981152002	-0.665198650435271	-0.671933274636841	-0.566713556315302	-0.82742860047384
5_z_,8_z_,11_z__eicosatrienoic_acid_methyl_ester_HI	NA	NA	-1.13966213361555	-1.26503142727505	-1.08886446759672	-0.904977137420071	-1.22889487512002	-1.2677647484556	-1.11395790751748	-0.968077105583622	-1.02113240692603	-1.11893611975355	-1.00419470887277	-0.957490864411311	-1.05004925788321	-1.08368532883382	-1.00913190277818	-0.901968533333341	-1.09143120630591	-1.26384309447864	-1.08870820975661	-1.03866739081509	-1.00174334748862	-1.103990849427	-1.10269570446546	-1.18962358827448	-1.24067891936179	-1.23405733782723	-1.28522109163727	-1.0872636912803	-1.18721372345214	-1.0479020624094	-1.0877309494257	-1.22166108845704	-1.17233596384241	-1.23994554176502	-1.1975763433937	-1.43299664970682	-1.3840150645467	-1.22366843033366	-1.02806143194279	-1.10831172485061	-1.17826497811497	-1.23203134109131	-1.14974027660492	-1.09510842878166	-1.20339279402685	-1.12642196758532	-1.08306938914415	-1.1409521435413	-1.02437342497277	-1.1553844617632	-1.1578898043579	-1.12524005542777	-0.934004882392082	-1.07507405066765	-1.2333565901397	-1.21603087083974	-1.23753916706239	-1.11185859889978	-1.23036253548938	-1.33896296037011	-1.09021151206283	-1.10720787217491	-1.08931146424107	-1.18229910177043	-1.15450471630834	-1.16736481489589	-1.17054571097273	-1.10885758689551	-1.33362633970062	-1.22974409663279	-1.23824354130828	-1.43139542054504	-1.36520505151171	-1.34771005442793	-1.20826282867897	-0.978235853954565	-1.12914906324213	-1.0571486311474	-1.15037348998293	-1.08156438549668	-1.35220479615164	-1.25663998294729	-1.2053832471264	-1.13951543664251	-1.19292222279274	-1.13539481503367	-1.20934722798839	-1.12808990814707	-1.23385938581842	-1.29167128774948	-1.23405072657143	-1.16141664225208	-1.18411694043848	-1.18804098370395	-1.34350636847895	-1.09770681970462	-1.18293172200374
5,5_dimethyl_2_{[_2_phenylacetyl_amino]methyl}_1,3_thiazolane_4_carboxylic_acid_C18	NA	NA	-0.740448637804807	0.147425991279336	-0.375985898633541	-1.32562494727861	-0.530268859337743	-0.670354570831728	-1.05439241061081	-1.24264717915187	-0.338262612857935	-1.05969926891406	-0.922479855369449	-0.155510293410014	0.029706943944459	-0.0950653529026254	0.498334659883722	-0.513288798581182	-0.401028135818658	1.07348137197451	-0.34220997098554	-0.774023616758806	-0.851542078128982	-0.236582759253898	-0.0106883688954437	-1.35012704643179	-0.598376702370122	-1.47766122841893	-1.17437599979927	-1.18488729804947	-0.6565252306673	-0.125229376985398	-0.508973292507206	-0.650888148945449	0.370262432601174	-0.470646713856316	-0.640999452379938	0.0947750357609774	0.159562113241444	-0.378416230438672	-0.146385122026667	0.732879796306314	-0.496533782926736	-0.407668700643036	-0.520043806599163	-0.69437960343659	0.167845398785544	-1.24099913524443	-0.667083268846452	-1.28277155436956	-0.67518874762622	-0.702583859836191	0.192928528212744	0.16710913006818	-0.196198687641696	-0.506381813250841	0.490552176595064	-0.416813756691369	-0.675937859674823	-0.502318492669608	-0.289820882560265	-0.758126455727904	-0.197474538106755	-0.301405731880404	-0.713483141682372	-0.810296115844136	-0.819513381519647	0.360988807427333	-0.993471884481595	-0.748925143184644	-0.843949909633717	-0.459925917167728	1.21189050919689	-0.196169039683983	0.614568069689718	0.738819140571585	0.551582920862018	-0.995719087461106	-0.677165559129421	0.0493129633417104	-0.549692970893974	0.304069026141798	0.109381973169043	-0.698099051760714	-0.60995093549123	-0.230337469387598	-0.707587528752249	-0.31517392706584	-0.661371553844868	-0.789221802326584	-0.323768164732261	-0.722250369975813	-0.113538635799417	-0.576361282336893	0.140395679151378	0.284186752602207	0.0778612378920475	0.349872332289277	0.169375914122053
5'_s_methyl_5'_thioadenosine_C18	HMDB0001173	HMDB0001173	-0.984833407310738	-1.02223947609804	-1.03851466132996	-1.41569725090597	-1.19495796756656	-1.28937332981342	-0.709108799660481	-1.03776800454728	-1.05980039391902	-1.7047962281089	-1.02992869725425	-1.0744096304784	-1.19669666245437	-1.16063901571167	-1.48710017326463	-0.982677572382973	-1.28604185285014	-0.85157907551363	-0.744357736252247	-0.894803064933423	-0.762027933178107	-0.98624050507045	-0.674511141469648	-0.898564066930218	-1.31694411110565	-0.805769405460929	-1.09134224754773	-1.02965172529687	-1.01403795593071	-1.44345728792188	-1.35574132846063	-0.843417014577694	-0.847904137164316	-1.22066372925219	-1.36734113095226	-1.18433394279798	-1.64233348960966	-0.474675131403064	-1.12158066517286	-1.25406364849473	-0.553773530570681	-0.403566418265875	-0.521268252615256	-1.1287928677615	-1.17885380029234	-0.728155202904678	-1.01543996961856	-1.07434913999707	-1.4212373735487	-1.55625054313372	-1.54000235047403	-1.40588538707992	-1.36168698986461	-1.54782766674642	-1.40532003877961	-0.928706488961397	-1.12281520554112	-1.16063245288289	-0.661892431837365	-0.625620604788957	-1.01416870988351	-1.39209745476064	-2.26702941130471	-1.51814392414148	-1.70607994347597	-0.945975666932219	-1.1952638757461	-0.832830050071813	-0.588308223031309	-0.618796788734051	-1.39778145465489	-0.0334496136441175	-0.175327336980616	-0.340049626541403	-1.27752272771687	-1.17876008822389	-0.383337435076282	-0.960995467934541	-0.449214975719467	-1.30652281474998	-0.310766257030259	-1.00608582984282	-2.20785903009924	-2.06942239328756	-1.75259443173713	-2.27423718767732	-1.47646208527137	-1.24063702692272	-1.2354430636413	-1.4103118671421	-1.78974788174094	-1.25586932738048	-1.92281330843377	-1.81125585067445	-1.38288385330758	-1.32096952454229	-1.25859758244782
5'_s_methyl_5'_thioadenosine_HI	HMDB0001173	HMDB0001173	0.0695261564065975	0.195360331017405	0.161442197861294	-0.762464495908648	0.23698917878257	0.278770411665176	0.703980118319015	0.46474585289645	0.395609593342993	-0.446047260919497	0.421066445753573	0.490087934527537	0.479265124847853	-0.0523898439197452	0.109225704745949	0.273874243064819	0.274491681212157	0.469150903902578	0.800996779393839	0.613746489196957	0.682465921908957	0.585889906762284	0.757510243496342	0.336414421648426	0.200981817687799	0.487285007430178	0.282929146037365	0.253975096969038	0.593655736534846	0.0209669103880615	0.0357787781920682	0.707384931315442	0.799368740966413	0.395177153788733	0.0252484390585417	-0.123863361426406	0.377955742624039	1.06138995235829	0.447420210250175	0.39438300112391	0.953191786926081	0.940569158282498	0.897668313106184	0.196293378894685	0.239592584607479	0.487616587757392	0.300326242931057	0.447522773645573	0.00955264449232877	-0.347833382226262	-0.145159713269699	-0.238021173736658	-0.001803442895222	-0.178504119638355	-0.0455534741690808	0.231161047524908	0.257846684182006	0.270435641249843	0.576008189888436	0.597624563355473	0.238022570071392	-0.0092292502096163	-0.973784418075685	-0.313772116290862	-0.390002559079699	0.714087790255394	0.248912312029315	0.921749596428135	0.669342481856183	0.734145281997139	0.289339026766045	1.12597598108133	0.999896254970455	1.11573606937289	0.259514467495513	0.222463677486041	0.665370380345895	0.0953624305413701	0.648985997819544	-0.302271058449213	1.16926396716201	0.257206957319423	-0.84629818685303	-0.831625934249973	-0.419135209544659	-0.919017311285993	0.203661738288036	-0.113309740094634	-0.244601068564253	0.00613284502050654	-0.151709826955205	0.0185925448997614	-0.676626631970815	-0.467786353573745	-0.10264183075454	0.211688632252024	0.308909702692182
6__7_methyloctyl__1h,3h,4h,6h_furo[3,4_c]furan_1_one_HI	NA	NA	-0.591792389077758	-0.320015421396985	-0.275773926948104	-0.167775905365297	-0.424102825016064	-0.360959933121669	-0.190704208942868	-0.12354971351575	-0.425105009538136	-0.39486217274427	-0.258425264198812	-0.104854751441264	-0.182819095967909	-0.142861466998142	-0.412475139703297	-0.612996876463781	-0.183531754291993	-0.240027143550743	-0.129150916289754	-0.325870331787726	-0.0109224596497267	-0.109210772832643	-0.181542660499663	-0.535495354575218	-0.393352267348964	-0.192979101392539	-0.286127124597794	-0.393588066192953	-0.161249020344961	0.308159371653766	-0.108286790150463	-0.363544940505785	-0.50185141304156	-0.34222486708275	-0.224638974639517	-0.00499598675599998	-0.2047829198865	-0.331855598071661	-0.253277170913605	-0.221515110133145	-0.145629251407492	0.0528624396747585	-0.438126504653237	-0.320800269783792	-0.289395796862153	-0.0139244287044767	-0.0543349627992664	-0.318002957720807	-0.282941808627356	-0.309984774596783	-0.14710605392858	-0.194019457231024	-1.23441888654306	0.0419966144521541	-0.277579120991856	-0.149609947513297	-0.390644267543827	-0.234736030548464	-0.284747023910653	-0.23857516430935	-0.265608487023765	-0.183943283025707	-0.250213404764904	-0.385576945352798	-0.273804472555746	-0.217799434596373	-0.244508971465967	-0.216299237716373	-0.249649767899647	-0.312766449593512	-0.481401244731287	-0.700051697809907	-0.358718197155009	-0.581208362029045	-0.210363015642555	0.00410545645192182	-0.0694620052233626	-0.45736289114368	-0.191111318386596	-0.227235152661985	-0.355804229999109	-0.268294514828387	-0.273597473554822	-0.00293609127313736	-0.138612248434019	-0.367384433073837	-0.305598992995696	-0.453734423084905	-0.314021527520696	-0.37558417106691	-0.320348825107734	-1.12965623600938	-0.434393213706909	-0.856041849662955	-0.516126240997524	-0.344730831109029	-1.27991138747362
6_aminocaproic_acid_C18	HMDB0001901	HMDB0001901	-1.16514726455864	-0.877563852985411	-0.502581231214123	-0.806651867095618	-0.386252027434061	-0.925586204989153	-0.474244437432596	-0.315376770206717	-0.574584136915413	0.0830035059918016	-0.209555785280907	-0.468698457336764	-1.08378572114914	-1.08305910589178	-1.02941410521706	-0.499131063555497	-0.654445160359745	-0.668845017655066	-1.21446785066982	-1.02528496905026	-1.06860067136826	-0.21015592689289	-0.854200310526389	-0.428755355158631	-0.291502791986589	-0.817576661412733	-0.834317244322101	-0.838046466138053	0.527898152223996	-0.335054280378526	-0.518057339669892	-0.799488918911745	-1.68870944518564	-1.27997138284362	0.0538425822045847	-1.0073863871754	-0.172640784630616	-0.624207905041849	-1.08833672745626	-0.189144318097335	-0.178159993630227	-0.231756453754139	-1.08227155629439	-0.908523144358169	-0.670975346537797	-0.676935383896119	-0.414110979691446	-0.25741265102525	-0.493995135971777	0.381934830752495	0.249301757326099	-0.353678613303281	0.351766272158511	-0.405905552429887	-0.195237483351146	-0.709389909372517	-0.468932502728059	-0.663306284546571	-0.564802273982962	-1.13736075958799	-0.970303689197155	-0.122810638567808	-0.18716695554793	-0.619074750218592	-0.297255697110853	-0.503229426665624	-0.438938874602362	-0.689486110360484	-0.547339208669189	-0.719878724731776	-0.266271480927121	-1.5948322626345	-1.03497095331069	-0.60699325727537	-0.590352896387694	-0.55441845012447	-0.603813088394951	-0.467154355690065	-0.918347977429123	-1.05937533395977	0.361569161616317	0.458358163779304	0.141894305344174	-0.539482658013284	-0.053324568788961	0.0234418607592924	-0.160190206150597	-0.00457722923416657	0.196300381718913	-0.0274805887522878	0.192389100922794	-1.03276058218287	-0.235920678961378	-0.715470895139251	-0.373599207616357	-0.245838238971031	-0.339214826560784
6_aminonicotinic_acid_C18	NA	NA	1.14206102180478	0.0783406840450417	0.0923148198152837	3.65529662953383	-0.322141730668908	0.577836119762833	0.455751491474653	0.529078917168618	-0.0962112766319604	-0.0513937440934656	0.128800854579585	1.35212212036998	0.301590852131933	0.162195954703289	0.396699575079151	0.526048887461299	0.332473932247428	0.0931826903774082	0.490763238415947	2.0438598821218	0.282816182521354	0.0921044219635507	0.147579807355742	0.241716313156879	-0.0135953597114245	0.647022429285321	0.267319745405895	0.270898420824797	1.01399743334688	0.420404012879535	0.588829272313285	-0.0506587304432082	0.193530592624114	1.59129443142904	-1.720327185369	1.21505796981979	-0.0653744232891725	0.66028725655608	-0.476074925989731	0.303626189448503	1.04921193947265	-0.151718585443712	1.14007538855407	0.891521802171174	0.539981672122691	0.351899914852819	0.464714585498477	1.14875606776734	0.156003357915095	0.541861794936062	0.846618392918942	2.56777165947305	0.491005386967725	1.46013990979046	0.626778743197745	0.625061733482311	0.445440178607577	0.0764932560075908	1.50117765034083	0.656341271831123	0.807393417513768	0.10910629157348	0.754902838683349	-0.189529809696619	0.847720943136461	0.0670437409457207	-0.158142731332071	-0.0169942164475755	0.762513116632269	0.955106408680693	1.55673616866718	0.199626611378776	0.100300314421852	-0.121817510901221	0.0396353666399965	1.28627562470911	-0.156450850059149	0.0251455234091587	0.268918059092858	-0.0907888909206086	0.0680742738948864	0.274486805210595	0.304042845393824	1.04334443441959	-0.271460174925206	1.80499012613171	0.17501328514929	-0.288900705996273	0.639815476351377	0.137003397662254	1.04745402667549	3.26845734784094	-0.0588019764057888	0.262710794407454	0.429979114081352	1.53775463157722	0.675965229775787
6_chloro_5_fluoro_1h_1,2,3_benzotriazole_HI	NA	NA	-1.57376595070601	-1.12038408686989	-1.37587544381992	-1.51100746938317	-1.61792362455429	-1.701745678791	-0.956424510349961	-1.73339730384515	-1.32911808864573	-1.49450853035209	-1.44597245849465	-1.1786138037513	-1.97899769029555	-2.11642256683098	-1.33109317511475	-1.5184052508683	-1.23363791106732	-1.94825165166337	-1.6024801614552	-1.86187624630487	-1.59375304852785	-1.4166096525539	-1.67015262702499	-1.84706368598617	-1.9892945328949	-2.02870828638496	-1.31850265569479	-1.97381780678326	-1.88813634607286	-1.62457703351346	-2.01073906576066	-1.53866187866846	-1.4156414088758	-1.3956615583209	-1.55820741956016	-1.04740644057942	-1.29443097768539	-1.18989643878653	-1.51201157970345	0.13019349639775	-0.997382328929094	-1.05819139574799	-0.920827227644296	-1.77445723691912	-1.20762389099653	-1.10016010978564	-2.07449614911269	-2.06979998546949	-1.80970226981378	-1.19314125398352	-0.460859541964432	-0.695196404019483	-1.25461182988344	-1.3670999245755	0.342766593954315	-0.978908491235952	-1.09705865881028	-1.71670470752719	-1.02480159186882	-1.11816619181498	-1.02074345994409	-1.96744970377741	-1.59339655037583	-1.34152464099157	-1.94195309152104	-1.3477438120746	-1.41219075638017	-1.43549487969261	-1.54534703886316	-1.64701461856933	-1.2022625035075	-1.71146840896604	-1.6293226341574	-1.23227318360851	-1.05109097664437	-1.66975531110476	-1.55845431203837	-2.03649449700351	-1.50254830323516	-1.08284186455079	-0.793206619960287	-1.35376203574854	-1.39304860358721	-0.873343105479144	-1.20394845499544	-1.80210342357031	-0.395900727547923	-1.09802813544096	-0.864375743317011	-0.897580574132792	-0.719381482901507	-1.55101251119537	-0.512222052142689	-0.0297087575841293	-1.42125917547106	-1.58978566923291	-1.09994461909167
6_methoxysalicylic_acid_HI	NA	NA	0.465613289339483	0.541022468467105	0.739711195994321	0.634357130610383	0.301571070501555	0.0429592835141773	0.621802402820282	0.0299656778995814	0.340628256970298	0.438839089092507	0.241748402524752	0.371617265320997	0.446267537265086	0.672800373972733	0.0986315010842238	-0.0516032415845733	-0.132325476565394	0.426203422048698	0.541705328483497	0.385815282059306	0.371067172010018	0.731487526439869	0.61279591153207	0.445945159430424	0.465392576554058	0.545991870997624	0.740874131976379	0.330471347517415	0.746937055899364	0.683755909501557	0.471323962190308	0.0942561141010601	0.49114883729742	0.469539620195531	0.713751431021921	0.492968055034297	0.6207568833962	0.707775440907098	0.603813182018219	0.494338205171235	0.412504985924585	0.396024138611436	0.565343053530923	0.298457923631833	0.49758840512268	0.460558911650235	0.373469969401882	0.468460845922162	0.462715917104636	0.721512045424631	0.409818164556362	0.963317248253248	0.735660940071971	0.592961094643401	0.582788127491793	0.582485303187537	0.518317317128685	0.623675003470956	0.589340903402708	0.632474198658768	0.649576208726383	0.600889324737632	0.435916705784124	0.45295494048455	0.645284753040986	0.532075027684572	0.691627742952898	0.301508043441524	0.642744798690815	0.582712093853134	0.4797102563867	0.0533949434579279	0.559358721645404	0.479101940567362	0.607933293075443	0.34010093093754	0.333077136906157	0.377344243999689	0.721533463620214	0.521142148650282	0.48424171084245	0.554481065341463	0.465706287946858	0.631555118908999	0.569883624846747	0.519296202606418	-0.0530240185231753	-0.0229756751527722	0.202324419220689	-0.110322561183232	0.0559417785772371	0.127985374032395	0.360125853689607	0.269904076924162	0.264819123367066	0.101625258092382	0.148582133653555
6_methylnicotinamide_C18	NA	NA	0.702220854983379	0.672607141991739	0.654352599294769	0.185378258035081	0.705199871551488	0.63060581880376	-2.22481596281096	-2.14200694149031	-2.35084565832645	-2.21530893102058	-2.21737586949134	-2.21054596503678	-1.31412999920317	-1.11662873340833	-1.40987544330317	-0.841905622837665	-1.19911901736802	-0.930793095295801	-2.27182080536628	-2.14098321754232	-2.29188206083854	-2.28363617633314	-2.25764402706468	-2.33987816875923	-1.74455014581023	-1.83035173047193	-1.88649745075745	-2.23981406407848	-2.28743207767203	-2.19618565707413	-2.27282267095247	-2.14069968383184	-2.09747176679508	-2.00557282587691	-2.12798836345702	-2.12109488019105	-2.04690197885401	-2.41574371795562	-2.28752094258167	-2.29327844382643	-2.17772099763142	-2.36552594914471	-2.39968525456021	-2.2737454274574	-1.90562365634253	-2.19822041994523	-1.77467023589819	-2.34411223504558	-2.24943068788299	-1.85894363346047	-1.8997008716362	-1.84261363112664	-1.81869045788968	-1.85993380198101	-1.75185301670308	-2.20786192824113	-2.1724516969009	-2.22931550728709	-2.19467661500797	-2.31144727702585	-2.17881218856989	-1.74617118690364	-2.16869017546114	-2.15781184618207	-2.20964071756913	-1.29119834887953	-1.3705822928382	-1.3904963307913	-1.54888087954364	-1.64271054242702	-1.81858298146404	-0.346346607682781	-0.582610094628159	-0.300200121623158	-1.68539904830792	-1.54887170862061	-1.46321533282496	-1.67047427817074	-1.62447628260012	-1.69532690078802	-2.19818965120164	-1.99277947601033	-2.0027842833709	-2.27183703118689	-2.30845193501663	-2.06999367200331	-0.769649130593282	-0.849931120931125	-0.507238225034854	-0.504905774068912	-0.524463736316235	-0.00303748434701864	0.378568837168843	0.318128209087233	0.452024199538387	0.469087499134802	0.342111897095912
6_methylquinoline_C18	HMDB0033115	HMDB0033115	-0.570079824800541	-0.441581884362726	-0.716104955283487	-0.267414675864071	-0.373763311897881	-0.0972299931112709	-0.550139949111935	-0.240299042326743	-0.106550675998975	-0.379339479813235	-0.271332608965497	-0.123748316985492	-0.33208606735965	-0.430147410980733	-0.041567087566597	-0.0222522546736665	-0.350951435149585	-0.612985062780539	-0.209335459586817	-0.406091611126477	-0.106207457545616	-0.0971507905746622	-0.0456298978796351	-0.0635851702488975	0.0777176256311711	-0.502960157988182	-0.190744670124562	-0.399258966485511	-0.659592738638984	0.0523228752808731	0.00403779222862428	-0.624081256156307	-0.742838402486641	-0.644539401277179	-0.542020222778719	-0.580731899463996	-0.351228996629559	-0.421932284013246	-0.406143983934527	-0.32182497258236	-0.482373265545923	-0.578811223399113	-0.252243902811572	-0.381646445410345	-0.357744337147646	-0.225462102468542	-0.328024252948366	-0.202019828027821	-0.31240095628615	-0.305351787647004	-0.031650727984977	-0.289631790368228	-0.250933695360473	-0.0293609728522529	-0.0483743544758335	-0.37435799945293	-0.362022450762461	-0.308268310466479	-0.310698152014598	-0.28527567371164	-0.120130338456302	0.0831052388073223	0.188431909270234	0.0218173514469062	-0.0236441005240052	-0.344647367761153	0.0710766679199685	-0.196066596909255	-0.478544827247083	-0.174783658490107	-0.220344615084547	-0.676869527294163	-0.498007019506555	-0.356267071038148	-0.206988434921006	-0.274841841922567	-0.336367535414942	-0.831974855132526	-0.268767625502933	0.137148279137356	-0.344919503654702	-0.267497136161718	-0.106187709202427	0.309543933138929	-0.465015237812935	0.122871287481064	-1.15198917465051	-1.22776665150666	-1.12398930278399	-1.1574165226626	-1.11952026219115	-1.14844554816537	-0.850067197947193	-1.13047193398518	-1.39786864291085	-1.24936628828971	-1.30540471698978
