Regulator	Target	Score	Lemon_module	Type
H2B_[16]_(K)_Su	MRPL46	6.3786068220338	6	hPTMs-gene
H2B_[16]_(K)_Su	MRPL2	6.3786068220338	6	hPTMs-gene
H2B_[16]_(K)_Su	MRPL53	6.3786068220338	6	hPTMs-gene
H2B_[16]_(K)_Su	MRPL22	6.3786068220338	6	hPTMs-gene
H2B_[16]_(K)_Su	MRPS17	6.3786068220338	6	hPTMs-gene
H2B_[16]_(K)_Su	CARS2	6.3786068220338	6	hPTMs-gene
H4_[8]_(K)_Ac	BPNT2	37.17329316259382	7	hPTMs-gene
H4_[8]_(K)_Ac	YIPF3	37.17329316259382	7	hPTMs-gene
H4_[8]_(K)_Ac	PDXDC1	37.17329316259382	7	hPTMs-gene
H4_[8]_(K)_Ac	SLC26A2	37.17329316259382	7	hPTMs-gene
H4_[8]_(K)_Ac	LPXN	37.17329316259382	7	hPTMs-gene
H4_[8]_(K)_Ac	HLA-B	37.17329316259382	7	hPTMs-gene
H4_[8]_(K)_Ac	HLA-C	37.17329316259382	7	hPTMs-gene
H4_[8]_(K)_Ac	HSPA13	37.17329316259382	7	hPTMs-gene
H4_[8]_(K)_Ac	ITM2C	37.17329316259382	7	hPTMs-gene
H4_[8]_(K)_Ac	KRI1	37.17329316259382	7	hPTMs-gene
H4_[8]_(K)_Ac	LMBRD1	37.17329316259382	7	hPTMs-gene
H4_[8]_(K)_Ac	SLC2A1	37.17329316259382	7	hPTMs-gene
H4_[8]_(K)_Ac	DMAC1	37.17329316259382	7	hPTMs-gene
H4_[8]_(K)_Ac	TMEM126B	37.17329316259382	7	hPTMs-gene
H4_[8]_(K)_Ac	HLA-A	37.17329316259382	7	hPTMs-gene
H2A_[5]_(K)_Ac	BPNT2	21.37074685860736	7	hPTMs-gene
H2A_[5]_(K)_Ac	YIPF3	21.37074685860736	7	hPTMs-gene
H2A_[5]_(K)_Ac	PDXDC1	21.37074685860736	7	hPTMs-gene
H2A_[5]_(K)_Ac	SLC26A2	21.37074685860736	7	hPTMs-gene
H2A_[5]_(K)_Ac	LPXN	21.37074685860736	7	hPTMs-gene
H2A_[5]_(K)_Ac	HLA-B	21.37074685860736	7	hPTMs-gene
H2A_[5]_(K)_Ac	HLA-C	21.37074685860736	7	hPTMs-gene
H2A_[5]_(K)_Ac	HSPA13	21.37074685860736	7	hPTMs-gene
H2A_[5]_(K)_Ac	ITM2C	21.37074685860736	7	hPTMs-gene
H2A_[5]_(K)_Ac	KRI1	21.37074685860736	7	hPTMs-gene
H2A_[5]_(K)_Ac	LMBRD1	21.37074685860736	7	hPTMs-gene
H2A_[5]_(K)_Ac	SLC2A1	21.37074685860736	7	hPTMs-gene
H2A_[5]_(K)_Ac	DMAC1	21.37074685860736	7	hPTMs-gene
H2A_[5]_(K)_Ac	TMEM126B	21.37074685860736	7	hPTMs-gene
H2A_[5]_(K)_Ac	HLA-A	21.37074685860736	7	hPTMs-gene
H2A_[5]_(K)_Unmod	BPNT2	9.836480809230697	7	hPTMs-gene
H2A_[5]_(K)_Unmod	YIPF3	9.836480809230697	7	hPTMs-gene
H2A_[5]_(K)_Unmod	PDXDC1	9.836480809230697	7	hPTMs-gene
H2A_[5]_(K)_Unmod	SLC26A2	9.836480809230697	7	hPTMs-gene
H2A_[5]_(K)_Unmod	LPXN	9.836480809230697	7	hPTMs-gene
H2A_[5]_(K)_Unmod	HLA-B	9.836480809230697	7	hPTMs-gene
H2A_[5]_(K)_Unmod	HLA-C	9.836480809230697	7	hPTMs-gene
H2A_[5]_(K)_Unmod	HSPA13	9.836480809230697	7	hPTMs-gene
H2A_[5]_(K)_Unmod	ITM2C	9.836480809230697	7	hPTMs-gene
H2A_[5]_(K)_Unmod	KRI1	9.836480809230697	7	hPTMs-gene
H2A_[5]_(K)_Unmod	LMBRD1	9.836480809230697	7	hPTMs-gene
H2A_[5]_(K)_Unmod	SLC2A1	9.836480809230697	7	hPTMs-gene
H2A_[5]_(K)_Unmod	DMAC1	9.836480809230697	7	hPTMs-gene
H2A_[5]_(K)_Unmod	TMEM126B	9.836480809230697	7	hPTMs-gene
H2A_[5]_(K)_Unmod	HLA-A	9.836480809230697	7	hPTMs-gene
H31_[9]_(K)_Unmod	BPNT2	5.873666977405023	7	hPTMs-gene
H31_[9]_(K)_Unmod	YIPF3	5.873666977405023	7	hPTMs-gene
H31_[9]_(K)_Unmod	PDXDC1	5.873666977405023	7	hPTMs-gene
H31_[9]_(K)_Unmod	SLC26A2	5.873666977405023	7	hPTMs-gene
H31_[9]_(K)_Unmod	LPXN	5.873666977405023	7	hPTMs-gene
H31_[9]_(K)_Unmod	HLA-B	5.873666977405023	7	hPTMs-gene
H31_[9]_(K)_Unmod	HLA-C	5.873666977405023	7	hPTMs-gene
H31_[9]_(K)_Unmod	HSPA13	5.873666977405023	7	hPTMs-gene
H31_[9]_(K)_Unmod	ITM2C	5.873666977405023	7	hPTMs-gene
H31_[9]_(K)_Unmod	KRI1	5.873666977405023	7	hPTMs-gene
H31_[9]_(K)_Unmod	LMBRD1	5.873666977405023	7	hPTMs-gene
H31_[9]_(K)_Unmod	SLC2A1	5.873666977405023	7	hPTMs-gene
H31_[9]_(K)_Unmod	DMAC1	5.873666977405023	7	hPTMs-gene
H31_[9]_(K)_Unmod	TMEM126B	5.873666977405023	7	hPTMs-gene
H31_[9]_(K)_Unmod	HLA-A	5.873666977405023	7	hPTMs-gene
H2A_[17]_(K)_Unmod	BPNT2	5.569607748114488	7	hPTMs-gene
H2A_[17]_(K)_Unmod	YIPF3	5.569607748114488	7	hPTMs-gene
H2A_[17]_(K)_Unmod	PDXDC1	5.569607748114488	7	hPTMs-gene
H2A_[17]_(K)_Unmod	SLC26A2	5.569607748114488	7	hPTMs-gene
H2A_[17]_(K)_Unmod	LPXN	5.569607748114488	7	hPTMs-gene
H2A_[17]_(K)_Unmod	HLA-B	5.569607748114488	7	hPTMs-gene
H2A_[17]_(K)_Unmod	HLA-C	5.569607748114488	7	hPTMs-gene
H2A_[17]_(K)_Unmod	HSPA13	5.569607748114488	7	hPTMs-gene
H2A_[17]_(K)_Unmod	ITM2C	5.569607748114488	7	hPTMs-gene
H2A_[17]_(K)_Unmod	KRI1	5.569607748114488	7	hPTMs-gene
H2A_[17]_(K)_Unmod	LMBRD1	5.569607748114488	7	hPTMs-gene
H2A_[17]_(K)_Unmod	SLC2A1	5.569607748114488	7	hPTMs-gene
H2A_[17]_(K)_Unmod	DMAC1	5.569607748114488	7	hPTMs-gene
H2A_[17]_(K)_Unmod	TMEM126B	5.569607748114488	7	hPTMs-gene
H2A_[17]_(K)_Unmod	HLA-A	5.569607748114488	7	hPTMs-gene
H31_[9]_(K)_Unmod	SERPINB8	35.77047580714127	9	hPTMs-gene
H31_[9]_(K)_Unmod	INSR	35.77047580714127	9	hPTMs-gene
H31_[9]_(K)_Unmod	CYBB	35.77047580714127	9	hPTMs-gene
H31_[9]_(K)_Unmod	SYNE3	35.77047580714127	9	hPTMs-gene
H31_[9]_(K)_Unmod	SSBP1	35.77047580714127	9	hPTMs-gene
H31_[9]_(K)_Unmod	CD70	35.77047580714127	9	hPTMs-gene
H31_[9]_(K)_Unmod	NDUFAF4	35.77047580714127	9	hPTMs-gene
H31_[9]_(K)_Unmod	RHBDD1	35.77047580714127	9	hPTMs-gene
H31_[9]_(K)_Unmod	GPR108	35.77047580714127	9	hPTMs-gene
H31_[9]_(K)_Unmod	TONSL	35.77047580714127	9	hPTMs-gene
H31_[9]_(K)_Unmod	PLD4	35.77047580714127	9	hPTMs-gene
H31_[9]_(K)_Unmod	LAT2	35.77047580714127	9	hPTMs-gene
H31_[9]_(K)_Unmod	ASS1	35.77047580714127	9	hPTMs-gene
H31_[9]_(K)_Unmod	OCIAD2	35.77047580714127	9	hPTMs-gene
H31_[9]_(K)_Unmod	MNDA	35.77047580714127	9	hPTMs-gene
H31_[9]_(K)_Unmod	ATG7	35.77047580714127	9	hPTMs-gene
H31_[9]_(K)_Unmod	PSAT1	35.77047580714127	9	hPTMs-gene
H1_[84]_(K)_Unmod	SERPINB8	5.65470551318498	9	hPTMs-gene
H1_[84]_(K)_Unmod	INSR	5.65470551318498	9	hPTMs-gene
H1_[84]_(K)_Unmod	CYBB	5.65470551318498	9	hPTMs-gene
H1_[84]_(K)_Unmod	SYNE3	5.65470551318498	9	hPTMs-gene
H1_[84]_(K)_Unmod	SSBP1	5.65470551318498	9	hPTMs-gene
H1_[84]_(K)_Unmod	CD70	5.65470551318498	9	hPTMs-gene
H1_[84]_(K)_Unmod	NDUFAF4	5.65470551318498	9	hPTMs-gene
H1_[84]_(K)_Unmod	RHBDD1	5.65470551318498	9	hPTMs-gene
H1_[84]_(K)_Unmod	GPR108	5.65470551318498	9	hPTMs-gene
H1_[84]_(K)_Unmod	TONSL	5.65470551318498	9	hPTMs-gene
H1_[84]_(K)_Unmod	PLD4	5.65470551318498	9	hPTMs-gene
H1_[84]_(K)_Unmod	LAT2	5.65470551318498	9	hPTMs-gene
H1_[84]_(K)_Unmod	ASS1	5.65470551318498	9	hPTMs-gene
H1_[84]_(K)_Unmod	OCIAD2	5.65470551318498	9	hPTMs-gene
H1_[84]_(K)_Unmod	MNDA	5.65470551318498	9	hPTMs-gene
H1_[84]_(K)_Unmod	ATG7	5.65470551318498	9	hPTMs-gene
H1_[84]_(K)_Unmod	PSAT1	5.65470551318498	9	hPTMs-gene
H1_[81]_(K)_Unmod	SERPINB8	4.496793741075554	9	hPTMs-gene
H1_[81]_(K)_Unmod	INSR	4.496793741075554	9	hPTMs-gene
H1_[81]_(K)_Unmod	CYBB	4.496793741075554	9	hPTMs-gene
H1_[81]_(K)_Unmod	SYNE3	4.496793741075554	9	hPTMs-gene
H1_[81]_(K)_Unmod	SSBP1	4.496793741075554	9	hPTMs-gene
H1_[81]_(K)_Unmod	CD70	4.496793741075554	9	hPTMs-gene
H1_[81]_(K)_Unmod	NDUFAF4	4.496793741075554	9	hPTMs-gene
H1_[81]_(K)_Unmod	RHBDD1	4.496793741075554	9	hPTMs-gene
H1_[81]_(K)_Unmod	GPR108	4.496793741075554	9	hPTMs-gene
H1_[81]_(K)_Unmod	TONSL	4.496793741075554	9	hPTMs-gene
H1_[81]_(K)_Unmod	PLD4	4.496793741075554	9	hPTMs-gene
H1_[81]_(K)_Unmod	LAT2	4.496793741075554	9	hPTMs-gene
H1_[81]_(K)_Unmod	ASS1	4.496793741075554	9	hPTMs-gene
H1_[81]_(K)_Unmod	OCIAD2	4.496793741075554	9	hPTMs-gene
H1_[81]_(K)_Unmod	MNDA	4.496793741075554	9	hPTMs-gene
H1_[81]_(K)_Unmod	ATG7	4.496793741075554	9	hPTMs-gene
H1_[81]_(K)_Unmod	PSAT1	4.496793741075554	9	hPTMs-gene
H4_[8]_(K)_Bu	SERPINB8	4.42441882633147	9	hPTMs-gene
H4_[8]_(K)_Bu	INSR	4.42441882633147	9	hPTMs-gene
H4_[8]_(K)_Bu	CYBB	4.42441882633147	9	hPTMs-gene
H4_[8]_(K)_Bu	SYNE3	4.42441882633147	9	hPTMs-gene
H4_[8]_(K)_Bu	SSBP1	4.42441882633147	9	hPTMs-gene
H4_[8]_(K)_Bu	CD70	4.42441882633147	9	hPTMs-gene
H4_[8]_(K)_Bu	NDUFAF4	4.42441882633147	9	hPTMs-gene
H4_[8]_(K)_Bu	RHBDD1	4.42441882633147	9	hPTMs-gene
H4_[8]_(K)_Bu	GPR108	4.42441882633147	9	hPTMs-gene
H4_[8]_(K)_Bu	TONSL	4.42441882633147	9	hPTMs-gene
H4_[8]_(K)_Bu	PLD4	4.42441882633147	9	hPTMs-gene
H4_[8]_(K)_Bu	LAT2	4.42441882633147	9	hPTMs-gene
H4_[8]_(K)_Bu	ASS1	4.42441882633147	9	hPTMs-gene
H4_[8]_(K)_Bu	OCIAD2	4.42441882633147	9	hPTMs-gene
H4_[8]_(K)_Bu	MNDA	4.42441882633147	9	hPTMs-gene
H4_[8]_(K)_Bu	ATG7	4.42441882633147	9	hPTMs-gene
H4_[8]_(K)_Bu	PSAT1	4.42441882633147	9	hPTMs-gene
H31_[14]_(K)_Ac	SERPINB8	3.342610522522562	9	hPTMs-gene
H31_[14]_(K)_Ac	INSR	3.342610522522562	9	hPTMs-gene
H31_[14]_(K)_Ac	CYBB	3.342610522522562	9	hPTMs-gene
H31_[14]_(K)_Ac	SYNE3	3.342610522522562	9	hPTMs-gene
H31_[14]_(K)_Ac	SSBP1	3.342610522522562	9	hPTMs-gene
H31_[14]_(K)_Ac	CD70	3.342610522522562	9	hPTMs-gene
H31_[14]_(K)_Ac	NDUFAF4	3.342610522522562	9	hPTMs-gene
H31_[14]_(K)_Ac	RHBDD1	3.342610522522562	9	hPTMs-gene
H31_[14]_(K)_Ac	GPR108	3.342610522522562	9	hPTMs-gene
H31_[14]_(K)_Ac	TONSL	3.342610522522562	9	hPTMs-gene
H31_[14]_(K)_Ac	PLD4	3.342610522522562	9	hPTMs-gene
H31_[14]_(K)_Ac	LAT2	3.342610522522562	9	hPTMs-gene
H31_[14]_(K)_Ac	ASS1	3.342610522522562	9	hPTMs-gene
H31_[14]_(K)_Ac	OCIAD2	3.342610522522562	9	hPTMs-gene
H31_[14]_(K)_Ac	MNDA	3.342610522522562	9	hPTMs-gene
H31_[14]_(K)_Ac	ATG7	3.342610522522562	9	hPTMs-gene
H31_[14]_(K)_Ac	PSAT1	3.342610522522562	9	hPTMs-gene
H4_[8]_(K)_Ac	SLC26A2	49.3240645198109	10	hPTMs-gene
H4_[8]_(K)_Ac	ITM2B	49.3240645198109	10	hPTMs-gene
H4_[8]_(K)_Ac	LAPTM5	49.3240645198109	10	hPTMs-gene
H4_[8]_(K)_Ac	CCT2	49.3240645198109	10	hPTMs-gene
H4_[8]_(K)_Ac	APLP2	49.3240645198109	10	hPTMs-gene
H4_[8]_(K)_Ac	SERINC1	49.3240645198109	10	hPTMs-gene
H4_[8]_(K)_Ac	LMBRD1	49.3240645198109	10	hPTMs-gene
H4_[8]_(K)_Ac	SLC2A1	49.3240645198109	10	hPTMs-gene
H4_[8]_(K)_Ac	CDK6	49.3240645198109	10	hPTMs-gene
H4_[8]_(K)_Ac	TAX1BP1	49.3240645198109	10	hPTMs-gene
H4_[8]_(K)_Ac	SEMA4C	49.3240645198109	10	hPTMs-gene
H4_[8]_(K)_Ac	CD4	49.3240645198109	10	hPTMs-gene
H4_[8]_(K)_Ac	HLA-A	49.3240645198109	10	hPTMs-gene
H4_[20]_(K)_Unmod	SLC26A2	4.151991797143836	10	hPTMs-gene
H4_[20]_(K)_Unmod	ITM2B	4.151991797143836	10	hPTMs-gene
H4_[20]_(K)_Unmod	LAPTM5	4.151991797143836	10	hPTMs-gene
H4_[20]_(K)_Unmod	CCT2	4.151991797143836	10	hPTMs-gene
H4_[20]_(K)_Unmod	APLP2	4.151991797143836	10	hPTMs-gene
H4_[20]_(K)_Unmod	SERINC1	4.151991797143836	10	hPTMs-gene
H4_[20]_(K)_Unmod	LMBRD1	4.151991797143836	10	hPTMs-gene
H4_[20]_(K)_Unmod	SLC2A1	4.151991797143836	10	hPTMs-gene
H4_[20]_(K)_Unmod	CDK6	4.151991797143836	10	hPTMs-gene
H4_[20]_(K)_Unmod	TAX1BP1	4.151991797143836	10	hPTMs-gene
H4_[20]_(K)_Unmod	SEMA4C	4.151991797143836	10	hPTMs-gene
H4_[20]_(K)_Unmod	CD4	4.151991797143836	10	hPTMs-gene
H4_[20]_(K)_Unmod	HLA-A	4.151991797143836	10	hPTMs-gene
H1_[78]_(N)_Deam	SLC26A2	3.8890011714942734	10	hPTMs-gene
H1_[78]_(N)_Deam	ITM2B	3.8890011714942734	10	hPTMs-gene
H1_[78]_(N)_Deam	LAPTM5	3.8890011714942734	10	hPTMs-gene
H1_[78]_(N)_Deam	CCT2	3.8890011714942734	10	hPTMs-gene
H1_[78]_(N)_Deam	APLP2	3.8890011714942734	10	hPTMs-gene
H1_[78]_(N)_Deam	SERINC1	3.8890011714942734	10	hPTMs-gene
H1_[78]_(N)_Deam	LMBRD1	3.8890011714942734	10	hPTMs-gene
H1_[78]_(N)_Deam	SLC2A1	3.8890011714942734	10	hPTMs-gene
H1_[78]_(N)_Deam	CDK6	3.8890011714942734	10	hPTMs-gene
H1_[78]_(N)_Deam	TAX1BP1	3.8890011714942734	10	hPTMs-gene
H1_[78]_(N)_Deam	SEMA4C	3.8890011714942734	10	hPTMs-gene
H1_[78]_(N)_Deam	CD4	3.8890011714942734	10	hPTMs-gene
H1_[78]_(N)_Deam	HLA-A	3.8890011714942734	10	hPTMs-gene
H2B_[16]_(K)_Bu	SLC26A2	3.2925985422678314	10	hPTMs-gene
H2B_[16]_(K)_Bu	ITM2B	3.2925985422678314	10	hPTMs-gene
H2B_[16]_(K)_Bu	LAPTM5	3.2925985422678314	10	hPTMs-gene
H2B_[16]_(K)_Bu	CCT2	3.2925985422678314	10	hPTMs-gene
H2B_[16]_(K)_Bu	APLP2	3.2925985422678314	10	hPTMs-gene
H2B_[16]_(K)_Bu	SERINC1	3.2925985422678314	10	hPTMs-gene
H2B_[16]_(K)_Bu	LMBRD1	3.2925985422678314	10	hPTMs-gene
H2B_[16]_(K)_Bu	SLC2A1	3.2925985422678314	10	hPTMs-gene
H2B_[16]_(K)_Bu	CDK6	3.2925985422678314	10	hPTMs-gene
H2B_[16]_(K)_Bu	TAX1BP1	3.2925985422678314	10	hPTMs-gene
H2B_[16]_(K)_Bu	SEMA4C	3.2925985422678314	10	hPTMs-gene
H2B_[16]_(K)_Bu	CD4	3.2925985422678314	10	hPTMs-gene
H2B_[16]_(K)_Bu	HLA-A	3.2925985422678314	10	hPTMs-gene
H31_[14]_(K)_Ac	PTPRJ	33.20497276516874	11	hPTMs-gene
H31_[14]_(K)_Ac	GGT1	33.20497276516874	11	hPTMs-gene
H31_[14]_(K)_Ac	PRKCD	33.20497276516874	11	hPTMs-gene
H31_[14]_(K)_Ac	ABR	33.20497276516874	11	hPTMs-gene
H31_[14]_(K)_Ac	SYTL1	33.20497276516874	11	hPTMs-gene
H31_[14]_(K)_Ac	IL1RAP	33.20497276516874	11	hPTMs-gene
H31_[14]_(K)_Ac	UBLCP1	33.20497276516874	11	hPTMs-gene
H31_[14]_(K)_Ac	RASSF2	33.20497276516874	11	hPTMs-gene
H31_[14]_(K)_Ac	TNFAIP8	33.20497276516874	11	hPTMs-gene
H31_[14]_(K)_Ac	PSMB8	33.20497276516874	11	hPTMs-gene
H31_[14]_(K)_Ac	CAPG	33.20497276516874	11	hPTMs-gene
H31_[14]_(K)_Ac	CASP1	33.20497276516874	11	hPTMs-gene
H31_[14]_(K)_Ac	MOB3A	33.20497276516874	11	hPTMs-gene
H31_[14]_(K)_Ac	B3GAT3	33.20497276516874	11	hPTMs-gene
H31_[14]_(K)_Ac	HCK	33.20497276516874	11	hPTMs-gene
H31_[79]_(K)_Bu	PTPRJ	8.332576160594725	11	hPTMs-gene
H31_[79]_(K)_Bu	GGT1	8.332576160594725	11	hPTMs-gene
H31_[79]_(K)_Bu	PRKCD	8.332576160594725	11	hPTMs-gene
H31_[79]_(K)_Bu	ABR	8.332576160594725	11	hPTMs-gene
H31_[79]_(K)_Bu	SYTL1	8.332576160594725	11	hPTMs-gene
H31_[79]_(K)_Bu	IL1RAP	8.332576160594725	11	hPTMs-gene
H31_[79]_(K)_Bu	UBLCP1	8.332576160594725	11	hPTMs-gene
H31_[79]_(K)_Bu	RASSF2	8.332576160594725	11	hPTMs-gene
H31_[79]_(K)_Bu	TNFAIP8	8.332576160594725	11	hPTMs-gene
H31_[79]_(K)_Bu	PSMB8	8.332576160594725	11	hPTMs-gene
H31_[79]_(K)_Bu	CAPG	8.332576160594725	11	hPTMs-gene
H31_[79]_(K)_Bu	CASP1	8.332576160594725	11	hPTMs-gene
H31_[79]_(K)_Bu	MOB3A	8.332576160594725	11	hPTMs-gene
H31_[79]_(K)_Bu	B3GAT3	8.332576160594725	11	hPTMs-gene
H31_[79]_(K)_Bu	HCK	8.332576160594725	11	hPTMs-gene
H31_[23]_(K)_Ac	PTPRJ	3.665502421824932	11	hPTMs-gene
H31_[23]_(K)_Ac	GGT1	3.665502421824932	11	hPTMs-gene
H31_[23]_(K)_Ac	PRKCD	3.665502421824932	11	hPTMs-gene
H31_[23]_(K)_Ac	ABR	3.665502421824932	11	hPTMs-gene
H31_[23]_(K)_Ac	SYTL1	3.665502421824932	11	hPTMs-gene
H31_[23]_(K)_Ac	IL1RAP	3.665502421824932	11	hPTMs-gene
H31_[23]_(K)_Ac	UBLCP1	3.665502421824932	11	hPTMs-gene
H31_[23]_(K)_Ac	RASSF2	3.665502421824932	11	hPTMs-gene
H31_[23]_(K)_Ac	TNFAIP8	3.665502421824932	11	hPTMs-gene
H31_[23]_(K)_Ac	PSMB8	3.665502421824932	11	hPTMs-gene
H31_[23]_(K)_Ac	CAPG	3.665502421824932	11	hPTMs-gene
H31_[23]_(K)_Ac	CASP1	3.665502421824932	11	hPTMs-gene
H31_[23]_(K)_Ac	MOB3A	3.665502421824932	11	hPTMs-gene
H31_[23]_(K)_Ac	B3GAT3	3.665502421824932	11	hPTMs-gene
H31_[23]_(K)_Ac	HCK	3.665502421824932	11	hPTMs-gene
H4_[8]_(K)_Ac	SEMA4D	35.30923024903229	13	hPTMs-gene
H4_[8]_(K)_Ac	BPNT2	35.30923024903229	13	hPTMs-gene
H4_[8]_(K)_Ac	CLPTM1	35.30923024903229	13	hPTMs-gene
H4_[8]_(K)_Ac	HSPA13	35.30923024903229	13	hPTMs-gene
H4_[8]_(K)_Ac	ITM2C	35.30923024903229	13	hPTMs-gene
H4_[8]_(K)_Ac	PRKACG	35.30923024903229	13	hPTMs-gene
H4_[8]_(K)_Ac	SLC39A6	35.30923024903229	13	hPTMs-gene
H4_[8]_(K)_Ac	PDXDC1	35.30923024903229	13	hPTMs-gene
H4_[8]_(K)_Ac	RRM2	35.30923024903229	13	hPTMs-gene
H4_[8]_(K)_Ac	RAB11B	35.30923024903229	13	hPTMs-gene
H4_[8]_(K)_Ac	DOHH	35.30923024903229	13	hPTMs-gene
H4_[8]_(K)_Ac	HLA-C	35.30923024903229	13	hPTMs-gene
H2A_[5]_(K)_Ac	SEMA4D	7.399316329927799	13	hPTMs-gene
H2A_[5]_(K)_Ac	BPNT2	7.399316329927799	13	hPTMs-gene
H2A_[5]_(K)_Ac	CLPTM1	7.399316329927799	13	hPTMs-gene
H2A_[5]_(K)_Ac	HSPA13	7.399316329927799	13	hPTMs-gene
H2A_[5]_(K)_Ac	ITM2C	7.399316329927799	13	hPTMs-gene
H2A_[5]_(K)_Ac	PRKACG	7.399316329927799	13	hPTMs-gene
H2A_[5]_(K)_Ac	SLC39A6	7.399316329927799	13	hPTMs-gene
H2A_[5]_(K)_Ac	PDXDC1	7.399316329927799	13	hPTMs-gene
H2A_[5]_(K)_Ac	RRM2	7.399316329927799	13	hPTMs-gene
H2A_[5]_(K)_Ac	RAB11B	7.399316329927799	13	hPTMs-gene
H2A_[5]_(K)_Ac	DOHH	7.399316329927799	13	hPTMs-gene
H2A_[5]_(K)_Ac	HLA-C	7.399316329927799	13	hPTMs-gene
H4_[12]_(K)_Ac	SEMA4D	5.383443656983731	13	hPTMs-gene
H4_[12]_(K)_Ac	BPNT2	5.383443656983731	13	hPTMs-gene
H4_[12]_(K)_Ac	CLPTM1	5.383443656983731	13	hPTMs-gene
H4_[12]_(K)_Ac	HSPA13	5.383443656983731	13	hPTMs-gene
H4_[12]_(K)_Ac	ITM2C	5.383443656983731	13	hPTMs-gene
H4_[12]_(K)_Ac	PRKACG	5.383443656983731	13	hPTMs-gene
H4_[12]_(K)_Ac	SLC39A6	5.383443656983731	13	hPTMs-gene
H4_[12]_(K)_Ac	PDXDC1	5.383443656983731	13	hPTMs-gene
H4_[12]_(K)_Ac	RRM2	5.383443656983731	13	hPTMs-gene
H4_[12]_(K)_Ac	RAB11B	5.383443656983731	13	hPTMs-gene
H4_[12]_(K)_Ac	DOHH	5.383443656983731	13	hPTMs-gene
H4_[12]_(K)_Ac	HLA-C	5.383443656983731	13	hPTMs-gene
H4_[8]_(K)_Bu	MPO	19.23387950764153	16	hPTMs-gene
H4_[8]_(K)_Bu	LIG3	19.23387950764153	16	hPTMs-gene
H4_[8]_(K)_Bu	SLC27A2	19.23387950764153	16	hPTMs-gene
H4_[8]_(K)_Bu	MIF	19.23387950764153	16	hPTMs-gene
H4_[8]_(K)_Bu	CHCHD4	19.23387950764153	16	hPTMs-gene
H4_[8]_(K)_Bu	DYSF	19.23387950764153	16	hPTMs-gene
H4_[8]_(K)_Bu	GBE1	19.23387950764153	16	hPTMs-gene
H4_[8]_(K)_Bu	CIAO1	19.23387950764153	16	hPTMs-gene
H4_[8]_(K)_Bu	PTGES2	19.23387950764153	16	hPTMs-gene
H4_[8]_(K)_Bu	IGF1R	19.23387950764153	16	hPTMs-gene
H4_[8]_(K)_Bu	LSM2	19.23387950764153	16	hPTMs-gene
H4_[8]_(K)_Bu	COX17	19.23387950764153	16	hPTMs-gene
H4_[8]_(K)_Bu	PIGO	19.23387950764153	16	hPTMs-gene
H4_[8]_(K)_Bu	SNRPE	19.23387950764153	16	hPTMs-gene
H4_[8]_(K)_Ac	MPO	8.852522474791096	16	hPTMs-gene
H4_[8]_(K)_Ac	LIG3	8.852522474791096	16	hPTMs-gene
H4_[8]_(K)_Ac	SLC27A2	8.852522474791096	16	hPTMs-gene
H4_[8]_(K)_Ac	MIF	8.852522474791096	16	hPTMs-gene
H4_[8]_(K)_Ac	CHCHD4	8.852522474791096	16	hPTMs-gene
H4_[8]_(K)_Ac	DYSF	8.852522474791096	16	hPTMs-gene
H4_[8]_(K)_Ac	GBE1	8.852522474791096	16	hPTMs-gene
H4_[8]_(K)_Ac	CIAO1	8.852522474791096	16	hPTMs-gene
H4_[8]_(K)_Ac	PTGES2	8.852522474791096	16	hPTMs-gene
H4_[8]_(K)_Ac	IGF1R	8.852522474791096	16	hPTMs-gene
H4_[8]_(K)_Ac	LSM2	8.852522474791096	16	hPTMs-gene
H4_[8]_(K)_Ac	COX17	8.852522474791096	16	hPTMs-gene
H4_[8]_(K)_Ac	PIGO	8.852522474791096	16	hPTMs-gene
H4_[8]_(K)_Ac	SNRPE	8.852522474791096	16	hPTMs-gene
H31_[36]_(K)_Ac	MPO	7.050640859759592	16	hPTMs-gene
H31_[36]_(K)_Ac	LIG3	7.050640859759592	16	hPTMs-gene
H31_[36]_(K)_Ac	SLC27A2	7.050640859759592	16	hPTMs-gene
H31_[36]_(K)_Ac	MIF	7.050640859759592	16	hPTMs-gene
H31_[36]_(K)_Ac	CHCHD4	7.050640859759592	16	hPTMs-gene
H31_[36]_(K)_Ac	DYSF	7.050640859759592	16	hPTMs-gene
H31_[36]_(K)_Ac	GBE1	7.050640859759592	16	hPTMs-gene
H31_[36]_(K)_Ac	CIAO1	7.050640859759592	16	hPTMs-gene
H31_[36]_(K)_Ac	PTGES2	7.050640859759592	16	hPTMs-gene
H31_[36]_(K)_Ac	IGF1R	7.050640859759592	16	hPTMs-gene
H31_[36]_(K)_Ac	LSM2	7.050640859759592	16	hPTMs-gene
H31_[36]_(K)_Ac	COX17	7.050640859759592	16	hPTMs-gene
H31_[36]_(K)_Ac	PIGO	7.050640859759592	16	hPTMs-gene
H31_[36]_(K)_Ac	SNRPE	7.050640859759592	16	hPTMs-gene
H1_[16]_(K)_Me3	MPO	6.041506401964796	16	hPTMs-gene
H1_[16]_(K)_Me3	LIG3	6.041506401964796	16	hPTMs-gene
H1_[16]_(K)_Me3	SLC27A2	6.041506401964796	16	hPTMs-gene
H1_[16]_(K)_Me3	MIF	6.041506401964796	16	hPTMs-gene
