task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
2	dc/1dc573	7897	PREPROCESSING_TFA (Preprocessing and TFA analysis)	COMPLETED	0	2026-02-10 18:09:35.347	2m 44s	2m 43s	623.9%	2.5 GB	5.2 GB	65.1 MB	67.7 MB
1	36/92f0ba	13048	LOG_PARAMETERS (Logging pipeline parameters)	COMPLETED	0	2026-02-10 18:12:18.894	328ms	11ms	75.0%	0	0	69 KB	6.8 KB
12	b3/3235cc	13224	CLUSTERING (CLUSTERING 10)	COMPLETED	0	2026-02-10 18:12:19.296	16m 25s	16m 24s	98.8%	1.1 GB	11.4 GB	3.6 MB	68.5 KB
8	0f/8bb215	13504	CLUSTERING (CLUSTERING 6)	COMPLETED	0	2026-02-10 18:12:19.415	16m 28s	16m 28s	99.0%	1.1 GB	11.4 GB	3.6 MB	68.6 KB
4	78/3337b5	13276	CLUSTERING (CLUSTERING 2)	COMPLETED	0	2026-02-10 18:12:19.323	16m 29s	16m 29s	98.8%	1.1 GB	11.4 GB	3.6 MB	68.2 KB
7	e3/6aa7ae	13458	CLUSTERING (CLUSTERING 5)	COMPLETED	0	2026-02-10 18:12:19.400	16m 30s	16m 30s	98.9%	1.1 GB	11.4 GB	3.6 MB	68.4 KB
10	a8/6bbbb6	13308	CLUSTERING (CLUSTERING 8)	COMPLETED	0	2026-02-10 18:12:19.340	16m 47s	16m 47s	98.9%	983.8 MB	11.4 GB	3.6 MB	68.2 KB
6	98/d0c875	13324	CLUSTERING (CLUSTERING 4)	COMPLETED	0	2026-02-10 18:12:19.351	16m 48s	16m 47s	98.8%	1.1 GB	11.4 GB	3.6 MB	68.4 KB
5	f9/964259	13427	CLUSTERING (CLUSTERING 3)	COMPLETED	0	2026-02-10 18:12:19.383	16m 58s	16m 58s	98.8%	1.1 GB	11.4 GB	3.6 MB	68.4 KB
9	b4/efce77	13399	CLUSTERING (CLUSTERING 7)	COMPLETED	0	2026-02-10 18:12:19.366	17m 16s	17m 16s	99.0%	921.7 MB	11.4 GB	3.6 MB	68.6 KB
11	32/0cafcf	13240	CLUSTERING (CLUSTERING 9)	COMPLETED	0	2026-02-10 18:12:19.307	17m 32s	17m 32s	98.9%	1.1 GB	11.4 GB	3.6 MB	68.7 KB
14	db/5658fa	13206	CLUSTERING (CLUSTERING 12)	COMPLETED	0	2026-02-10 18:12:19.271	17m 48s	17m 47s	98.9%	1 GB	11.4 GB	3.6 MB	68.7 KB
