task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	3e/796f47	3001282	PREPROCESSING_TFA (Preprocessing and TFA analysis)	COMPLETED	0	2026-02-07 10:29:13.310	2m 17s	2m 16s	557.2%	1.8 GB	3.5 GB	51.1 MB	10.9 MB
2	6b/452e2f	3003611	LOG_PARAMETERS (Logging pipeline parameters)	COMPLETED	0	2026-02-07 10:31:29.910	369ms	41ms	35.3%	0	0	84.5 KB	7.1 KB
4	00/d3dc59	3004099	CLUSTERING (CLUSTERING 2)	COMPLETED	0	2026-02-07 10:31:30.463	11m 50s	11m 49s	95.0%	1.4 GB	34.4 GB	3.6 MB	68.3 KB
11	c9/47961c	3003767	CLUSTERING (CLUSTERING 9)	COMPLETED	0	2026-02-07 10:31:30.319	11m 55s	11m 55s	94.8%	1.4 GB	34.4 GB	3.6 MB	68.8 KB
8	fb/43562d	3003974	CLUSTERING (CLUSTERING 6)	COMPLETED	0	2026-02-07 10:31:30.419	11m 57s	11m 56s	94.9%	1.4 GB	34.4 GB	3.6 MB	68.2 KB
9	ee/9b6224	3003953	CLUSTERING (CLUSTERING 7)	COMPLETED	0	2026-02-07 10:31:30.408	11m 58s	11m 57s	95.1%	1.4 GB	34.4 GB	3.6 MB	68.6 KB
10	4e/162370	3003775	CLUSTERING (CLUSTERING 8)	COMPLETED	0	2026-02-07 10:31:30.335	12m 4s	12m 4s	94.6%	1.4 GB	34.4 GB	3.6 MB	68.4 KB
3	37/c45bf6	3003795	CLUSTERING (CLUSTERING 1)	COMPLETED	0	2026-02-07 10:31:30.348	12m 8s	12m 7s	95.2%	1.4 GB	34.4 GB	3.6 MB	68.6 KB
5	ec/89b2c6	3003848	CLUSTERING (CLUSTERING 3)	COMPLETED	0	2026-02-07 10:31:30.372	12m 9s	12m 9s	94.5%	1.4 GB	34.4 GB	3.6 MB	68.5 KB
7	82/82c4e3	3003877	CLUSTERING (CLUSTERING 5)	COMPLETED	0	2026-02-07 10:31:30.386	12m 24s	12m 23s	94.4%	1.4 GB	34.4 GB	3.6 MB	68.6 KB
