task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
2	3a/12643d	861277	LOG_PARAMETERS (Logging pipeline parameters)	COMPLETED	0	2026-02-07 04:56:24.536	259ms	6ms	91.4%	0	0	84.5 KB	7.1 KB
1	4f/b806d5	858320	PREPROCESSING_TFA (Preprocessing and TFA analysis)	COMPLETED	0	2026-02-07 04:53:14.624	3m 10s	3m 10s	549.3%	1.9 GB	3.5 GB	51.1 MB	10.9 MB
4	1c/e44371	861442	CLUSTERING (CLUSTERING 2)	COMPLETED	0	2026-02-07 04:56:26.418	12m 11s	12m 11s	94.7%	1.4 GB	34.4 GB	3.6 MB	68.6 KB
5	be/06f5d3	861542	CLUSTERING (CLUSTERING 3)	COMPLETED	0	2026-02-07 04:56:26.534	12m 17s	12m 16s	95.1%	1.8 GB	34.4 GB	3.6 MB	68.4 KB
7	00/22ebef	861610	CLUSTERING (CLUSTERING 5)	COMPLETED	0	2026-02-07 04:56:26.584	12m 33s	12m 32s	95.2%	1.8 GB	34.4 GB	3.6 MB	68.4 KB
6	66/6f0525	861631	CLUSTERING (CLUSTERING 4)	COMPLETED	0	2026-02-07 04:56:26.599	12m 36s	12m 35s	94.8%	1.4 GB	34.3 GB	3.6 MB	68.7 KB
19	70/4ab12d	861671	CLUSTERING (CLUSTERING 17)	COMPLETED	0	2026-02-07 04:56:26.626	12m 38s	12m 38s	94.7%	1.4 GB	34.4 GB	3.6 MB	68.8 KB
8	57/73840b	861497	CLUSTERING (CLUSTERING 6)	COMPLETED	0	2026-02-07 04:56:26.494	12m 40s	12m 39s	95.0%	1.4 GB	34.4 GB	3.6 MB	68.3 KB
9	00/fd82cf	861579	CLUSTERING (CLUSTERING 7)	COMPLETED	0	2026-02-07 04:56:26.558	12m 47s	12m 47s	94.8%	1.8 GB	34.4 GB	3.6 MB	68.4 KB
10	fb/a12465	861513	CLUSTERING (CLUSTERING 8)	COMPLETED	0	2026-02-07 04:56:26.508	12m 53s	12m 52s	95.2%	1.4 GB	34.4 GB	3.6 MB	68.4 KB
12	9c/f422b1	861465	CLUSTERING (CLUSTERING 10)	COMPLETED	0	2026-02-07 04:56:26.459	13m 15s	13m 14s	95.0%	1.4 GB	34.3 GB	3.6 MB	68.5 KB
11	fc/8bfb98	861476	CLUSTERING (CLUSTERING 9)	COMPLETED	0	2026-02-07 04:56:26.474	13m 17s	13m 17s	94.9%	1.4 GB	34.4 GB	3.6 MB	68.5 KB
3	7b/b5be64	963906	CLUSTERING (CLUSTERING 1)	COMPLETED	0	2026-02-07 05:08:37.795	12m 27s	12m 26s	95.4%	1.4 GB	34.4 GB	3.6 MB	68.6 KB
22	a0/e51400	964399	CLUSTERING (CLUSTERING 20)	COMPLETED	0	2026-02-07 05:08:43.423	12m 29s	12m 29s	95.4%	1.4 GB	34.4 GB	3.6 MB	68.2 KB
14	f3/f40fb9	966350	CLUSTERING (CLUSTERING 12)	COMPLETED	0	2026-02-07 05:08:59.130	12m 16s	12m 16s	95.3%	1.8 GB	34.4 GB	3.6 MB	68.6 KB
15	32/306a5e	967544	CLUSTERING (CLUSTERING 13)	COMPLETED	0	2026-02-07 05:09:05.032	12m 11s	12m 11s	95.0%	1.4 GB	34.4 GB	3.6 MB	68.3 KB
17	b9/b989db	968000	CLUSTERING (CLUSTERING 15)	COMPLETED	0	2026-02-07 05:09:06.127	12m 34s	12m 33s	94.7%	1.4 GB	34.4 GB	3.6 MB	68.4 KB
13	29/180ef1	966922	CLUSTERING (CLUSTERING 11)	COMPLETED	0	2026-02-07 05:09:02.127	12m 45s	12m 45s	95.1%	1.4 GB	34.4 GB	3.6 MB	68.5 KB
18	b9/752720	971655	CLUSTERING (CLUSTERING 16)	COMPLETED	0	2026-02-07 05:09:19.468	12m 28s	12m 28s	95.3%	1.8 GB	34.4 GB	3.6 MB	68.2 KB
21	79/925580	976107	CLUSTERING (CLUSTERING 19)	COMPLETED	0	2026-02-07 05:09:43.904	12m 37s	12m 36s	94.8%	1.8 GB	34.4 GB	3.6 MB	68.6 KB
16	bd/b0b332	969909	CLUSTERING (CLUSTERING 14)	COMPLETED	0	2026-02-07 05:09:13.809	13m 13s	13m 12s	94.2%	1.4 GB	34.4 GB	3.6 MB	68.3 KB
20	2f/cc710b	975701	CLUSTERING (CLUSTERING 18)	COMPLETED	0	2026-02-07 05:09:41.318	13m	12m 59s	94.6%	1.8 GB	34.4 GB	3.6 MB	68.6 KB
23	a6/fd3a5c	1066438	CLUSTERING (CLUSTERING 21)	COMPLETED	0	2026-02-07 05:21:04.456	12m 27s	12m 27s	94.6%	1.8 GB	34.4 GB	3.6 MB	68.4 KB
32	8c/1e971a	1067928	CLUSTERING (CLUSTERING 30)	COMPLETED	0	2026-02-07 05:21:16.213	12m 28s	12m 27s	95.4%	1.4 GB	34.4 GB	3.6 MB	68.6 KB
24	9a/3aa35c	1067240	CLUSTERING (CLUSTERING 22)	COMPLETED	0	2026-02-07 05:21:12.853	12m 35s	12m 34s	94.7%	1.8 GB	34.4 GB	3.6 MB	68.4 KB
25	6a/2d0583	1067704	CLUSTERING (CLUSTERING 23)	COMPLETED	0	2026-02-07 05:21:15.289	12m 39s	12m 39s	95.3%	1.8 GB	34.4 GB	3.6 MB	68.7 KB
29	12/722ffc	1073174	CLUSTERING (CLUSTERING 27)	COMPLETED	0	2026-02-07 05:21:47.891	12m 19s	12m 19s	94.8%	1.4 GB	34.4 GB	3.6 MB	68.5 KB
27	cc/7af446	1072948	CLUSTERING (CLUSTERING 25)	COMPLETED	0	2026-02-07 05:21:47.501	12m 25s	12m 25s	95.8%	1.8 GB	34.4 GB	3.6 MB	68.5 KB
26	5c/e49952	1071811	CLUSTERING (CLUSTERING 24)	COMPLETED	0	2026-02-07 05:21:39.938	13m	13m	94.4%	1.4 GB	34.4 GB	3.6 MB	68.6 KB
36	e3/ad24f0	1079489	CLUSTERING (CLUSTERING 34)	COMPLETED	0	2026-02-07 05:22:26.500	12m 30s	12m 29s	95.2%	1.8 GB	34.4 GB	3.6 MB	68.7 KB
30	22/6e462f	1082653	CLUSTERING (CLUSTERING 28)	COMPLETED	0	2026-02-07 05:22:40.849	12m 29s	12m 29s	95.5%	1.8 GB	34.4 GB	3.6 MB	68.4 KB
28	27/0384ea	1078317	CLUSTERING (CLUSTERING 26)	COMPLETED	0	2026-02-07 05:22:20.919	13m 2s	13m 2s	94.8%	1.4 GB	34.4 GB	3.6 MB	68.6 KB
31	5a/d0c00e	1169409	CLUSTERING (CLUSTERING 29)	COMPLETED	0	2026-02-07 05:33:31.837	12m 16s	12m 15s	94.9%	1.8 GB	34.4 GB	3.6 MB	68.3 KB
34	bf/a80313	1171326	CLUSTERING (CLUSTERING 32)	COMPLETED	0	2026-02-07 05:33:47.484	12m 17s	12m 16s	95.6%	1.4 GB	34.4 GB	3.6 MB	68.6 KB
38	1b/169a1a	1174568	CLUSTERING (CLUSTERING 36)	COMPLETED	0	2026-02-07 05:34:07.243	12m 26s	12m 25s	94.5%	1.4 GB	34.4 GB	3.6 MB	68.3 KB
33	01/2f20c2	1170640	CLUSTERING (CLUSTERING 31)	COMPLETED	0	2026-02-07 05:33:43.952	12m 57s	12m 56s	94.3%	1.4 GB	34.4 GB	3.6 MB	68.5 KB
35	52/9ed5a8	1172395	CLUSTERING (CLUSTERING 33)	COMPLETED	0	2026-02-07 05:33:54.396	12m 47s	12m 47s	95.3%	1.8 GB	34.4 GB	3.6 MB	68.6 KB
39	db/ddfbf9	1175595	CLUSTERING (CLUSTERING 37)	COMPLETED	0	2026-02-07 05:34:12.835	12m 38s	12m 37s	94.7%	1.4 GB	34.4 GB	3.6 MB	68.7 KB
37	3d/b8fb12	1179525	CLUSTERING (CLUSTERING 35)	COMPLETED	0	2026-02-07 05:34:40.207	12m 37s	12m 36s	95.3%	1.8 GB	34.4 GB	3.6 MB	68.6 KB
47	0a/db15e9	1181999	CLUSTERING (CLUSTERING 45)	COMPLETED	0	2026-02-07 05:34:56.080	12m 40s	12m 40s	94.9%	1.4 GB	34.4 GB	3.6 MB	68.6 KB
40	a5/61c657	1184572	CLUSTERING (CLUSTERING 38)	COMPLETED	0	2026-02-07 05:35:10.218	12m 27s	12m 27s	95.0%	1.4 GB	34.4 GB	3.6 MB	68.5 KB
43	1b/7fe807	1187117	CLUSTERING (CLUSTERING 41)	COMPLETED	0	2026-02-07 05:35:23.217	12m 44s	12m 43s	95.0%	1.4 GB	34.4 GB	3.6 MB	68.4 KB
41	4a/c19523	1272470	CLUSTERING (CLUSTERING 39)	COMPLETED	0	2026-02-07 05:45:47.696	11m 57s	11m 57s	94.8%	1.8 GB	34.4 GB	3.6 MB	68.6 KB
42	c5/b5e283	1273921	CLUSTERING (CLUSTERING 40)	COMPLETED	0	2026-02-07 05:46:04.305	12m 46s	12m 45s	95.0%	1.4 GB	34.4 GB	3.6 MB	68.5 KB
45	0c/744ea6	1277192	CLUSTERING (CLUSTERING 43)	COMPLETED	0	2026-02-07 05:46:41.259	12m 45s	12m 44s	94.8%	1.4 GB	34.4 GB	3.6 MB	68.4 KB
44	ac/ab2999	1276178	CLUSTERING (CLUSTERING 42)	COMPLETED	0	2026-02-07 05:46:33.008	12m 59s	12m 59s	95.4%	1.8 GB	34.4 GB	3.6 MB	68.5 KB
46	73/69e244	1277106	CLUSTERING (CLUSTERING 44)	COMPLETED	0	2026-02-07 05:46:40.796	12m 54s	12m 53s	94.6%	1.8 GB	34.4 GB	3.6 MB	68.6 KB
48	82/6fea81	1279097	CLUSTERING (CLUSTERING 46)	COMPLETED	0	2026-02-07 05:46:50.617	13m 5s	13m 5s	94.7%	1.8 GB	34.4 GB	3.6 MB	68.6 KB
52	8d/720712	1283029	CLUSTERING (CLUSTERING 50)	COMPLETED	0	2026-02-07 05:47:16.856	12m 43s	12m 42s	94.7%	1.4 GB	34.4 GB	3.6 MB	68.5 KB
