task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
2	dc/8759fb	158735	PREPROCESSING_TFA (Preprocessing and TFA analysis)	COMPLETED	0	2026-01-14 21:04:58.363	2m 58s	2m 58s	574.9%	2.4 GB	5.1 GB	64.9 MB	67.7 MB
1	9a/c74766	164266	LOG_PARAMETERS (Logging pipeline parameters)	COMPLETED	0	2026-01-14 21:07:56.833	336ms	10ms	63.2%	0	0	69 KB	6.7 KB
14	48/11ed14	164424	CLUSTERING (CLUSTERING 12)	COMPLETED	0	2026-01-14 21:07:57.193	12m 38s	12m 38s	101.1%	944.5 MB	11.4 GB	3.6 MB	68.3 KB
12	88/bb855a	164497	CLUSTERING (CLUSTERING 10)	COMPLETED	0	2026-01-14 21:07:57.225	12m 42s	12m 42s	100.9%	1010.1 MB	11.4 GB	3.6 MB	68.4 KB
7	b1/6d5802	164606	CLUSTERING (CLUSTERING 5)	COMPLETED	0	2026-01-14 21:07:57.267	12m 46s	12m 46s	101.1%	958.9 MB	11.4 GB	3.6 MB	68.4 KB
11	f4/7eb694	164442	CLUSTERING (CLUSTERING 9)	COMPLETED	0	2026-01-14 21:07:57.202	12m 54s	12m 54s	101.0%	928.2 MB	11.4 GB	3.6 MB	68.5 KB
13	f0/d50837	164465	CLUSTERING (CLUSTERING 11)	COMPLETED	0	2026-01-14 21:07:57.212	13m 11s	13m 11s	100.9%	1019 MB	11.4 GB	3.6 MB	68.5 KB
8	74/82e58f	164651	CLUSTERING (CLUSTERING 6)	COMPLETED	0	2026-01-14 21:07:57.284	13m 14s	13m 14s	101.0%	1002.6 MB	11.4 GB	3.6 MB	68.4 KB
3	9d/a8b910	164528	CLUSTERING (CLUSTERING 1)	COMPLETED	0	2026-01-14 21:07:57.238	13m 14s	13m 14s	100.9%	949.7 MB	11.4 GB	3.6 MB	68.4 KB
5	95/2b681c	164567	CLUSTERING (CLUSTERING 3)	COMPLETED	0	2026-01-14 21:07:57.252	13m 18s	13m 17s	101.0%	934.2 MB	11.4 GB	3.6 MB	68.4 KB
6	5f/b36fe3	257806	CLUSTERING (CLUSTERING 4)	COMPLETED	0	2026-01-14 21:20:35.160	12m 52s	12m 52s	101.0%	1007.3 MB	11.4 GB	3.6 MB	68.6 KB
9	30/5ecf2b	258739	CLUSTERING (CLUSTERING 7)	COMPLETED	0	2026-01-14 21:20:39.135	12m 59s	12m 59s	101.2%	933.2 MB	11.4 GB	3.6 MB	68.4 KB
4	f7/776105	261942	CLUSTERING (CLUSTERING 2)	COMPLETED	0	2026-01-14 21:20:51.006	12m 49s	12m 49s	101.2%	911.2 MB	11.4 GB	3.6 MB	68.5 KB
16	c7/8124aa	266237	CLUSTERING (CLUSTERING 14)	COMPLETED	0	2026-01-14 21:21:11.547	12m 40s	12m 40s	101.2%	906 MB	11.4 GB	3.6 MB	68.5 KB
10	ca/8f6740	259970	CLUSTERING (CLUSTERING 8)	COMPLETED	0	2026-01-14 21:20:43.282	13m 28s	13m 28s	101.1%	936.5 MB	11.4 GB	3.6 MB	68.4 KB
15	9e/d9c7aa	265249	CLUSTERING (CLUSTERING 13)	COMPLETED	0	2026-01-14 21:21:08.634	13m 16s	13m 16s	100.9%	1.1 GB	11.4 GB	3.6 MB	68.5 KB
19	d9/cb4ab8	266354	CLUSTERING (CLUSTERING 17)	COMPLETED	0	2026-01-14 21:21:11.744	13m 15s	13m 15s	101.2%	905 MB	11.4 GB	3.6 MB	68.5 KB
18	42/bcc9ad	267795	CLUSTERING (CLUSTERING 16)	COMPLETED	0	2026-01-14 21:21:15.077	13m 21s	13m 20s	101.2%	895.6 MB	11.4 GB	3.6 MB	68.5 KB
20	b7/693345	355834	CLUSTERING (CLUSTERING 18)	COMPLETED	0	2026-01-14 21:33:39.896	12m 13s	12m 13s	101.2%	930.3 MB	11.4 GB	3.6 MB	68.4 KB
21	a9/c2979a	355382	CLUSTERING (CLUSTERING 19)	COMPLETED	0	2026-01-14 21:33:38.527	12m 47s	12m 47s	101.2%	972.6 MB	11.4 GB	3.6 MB	68.4 KB
17	99/477055	353383	CLUSTERING (CLUSTERING 15)	COMPLETED	0	2026-01-14 21:33:26.999	13m 14s	13m 14s	101.0%	988.6 MB	11.4 GB	3.6 MB	68.3 KB
22	11/484830	358834	CLUSTERING (CLUSTERING 20)	COMPLETED	0	2026-01-14 21:33:51.977	13m 2s	13m 2s	101.2%	854.7 MB	11.4 GB	3.6 MB	68.5 KB
26	cb/44fce0	368224	CLUSTERING (CLUSTERING 24)	COMPLETED	0	2026-01-14 21:34:35.812	12m 32s	12m 32s	101.3%	895.7 MB	11.4 GB	3.6 MB	68.3 KB
25	97/74574f	365332	CLUSTERING (CLUSTERING 23)	COMPLETED	0	2026-01-14 21:34:26.657	12m 46s	12m 46s	101.1%	960.3 MB	11.4 GB	3.6 MB	68.3 KB
23	53/5e334d	361908	CLUSTERING (CLUSTERING 21)	COMPLETED	0	2026-01-14 21:34:11.453	13m 20s	13m 20s	101.1%	894 MB	11.4 GB	3.6 MB	68.4 KB
24	2b/ba5b40	364640	CLUSTERING (CLUSTERING 22)	COMPLETED	0	2026-01-14 21:34:24.791	14m 2s	14m 2s	100.9%	944 MB	11.4 GB	3.6 MB	68.3 KB
27	d9/7d3f8b	448834	CLUSTERING (CLUSTERING 25)	COMPLETED	0	2026-01-14 21:45:53.106	12m 52s	12m 52s	101.1%	909.4 MB	11.4 GB	3.6 MB	68.5 KB
28	fd/5bbbfb	451753	CLUSTERING (CLUSTERING 26)	COMPLETED	0	2026-01-14 21:46:25.773	13m 4s	13m 4s	101.2%	904.9 MB	11.4 GB	3.6 MB	68.4 KB
29	bc/dd9515	454115	CLUSTERING (CLUSTERING 27)	COMPLETED	0	2026-01-14 21:46:41.339	13m	13m	101.0%	951.6 MB	11.4 GB	3.6 MB	68.4 KB
31	95/f02a1f	459794	CLUSTERING (CLUSTERING 29)	COMPLETED	0	2026-01-14 21:47:07.792	12m 55s	12m 54s	101.2%	911.4 MB	11.4 GB	3.6 MB	68.1 KB
30	91/362baf	456595	CLUSTERING (CLUSTERING 28)	COMPLETED	0	2026-01-14 21:46:54.217	13m 23s	13m 23s	101.1%	920.6 MB	11.4 GB	3.6 MB	68.5 KB
32	0f/dc35fe	461617	CLUSTERING (CLUSTERING 30)	COMPLETED	0	2026-01-14 21:47:12.983	13m 10s	13m 10s	101.3%	883.6 MB	11.4 GB	3.6 MB	68.5 KB
33	0a/9504e5	465411	CLUSTERING (CLUSTERING 31)	COMPLETED	0	2026-01-14 21:47:31.922	13m 8s	13m 8s	101.1%	971.1 MB	11.4 GB	3.6 MB	68.2 KB
34	f7/e10fe5	473525	CLUSTERING (CLUSTERING 32)	COMPLETED	0	2026-01-14 21:48:26.626	13m 9s	13m 9s	101.0%	1.1 GB	11.4 GB	3.6 MB	68.5 KB
35	87/c5b165	547339	CLUSTERING (CLUSTERING 33)	COMPLETED	0	2026-01-14 21:58:45.496	13m 22s	13m 22s	101.0%	991.5 MB	11.4 GB	3.6 MB	68.5 KB
36	d6/d5b30b	551525	CLUSTERING (CLUSTERING 34)	COMPLETED	0	2026-01-14 21:59:29.573	13m 28s	13m 27s	101.1%	968.9 MB	11.4 GB	3.6 MB	68.4 KB
37	3e/0f8f77	559381	CLUSTERING (CLUSTERING 35)	COMPLETED	0	2026-01-14 22:00:17.464	12m 41s	12m 41s	101.1%	987.9 MB	11.4 GB	3.6 MB	68.6 KB
39	60/10836d	556826	CLUSTERING (CLUSTERING 37)	COMPLETED	0	2026-01-14 22:00:02.523	13m 10s	13m 10s	101.0%	1.1 GB	11.4 GB	3.6 MB	68.6 KB
38	78/6b02f0	553761	CLUSTERING (CLUSTERING 36)	COMPLETED	0	2026-01-14 21:59:41.174	13m 53s	13m 52s	101.1%	953.3 MB	11.4 GB	3.6 MB	68.7 KB
40	75/99cac0	560861	CLUSTERING (CLUSTERING 38)	COMPLETED	0	2026-01-14 22:00:22.972	13m 23s	13m 23s	101.3%	906.1 MB	11.4 GB	3.6 MB	68.5 KB
41	53/86d7a5	564661	CLUSTERING (CLUSTERING 39)	COMPLETED	0	2026-01-14 22:00:40.276	13m 15s	13m 15s	101.3%	882.7 MB	11.4 GB	3.6 MB	68.5 KB
42	9e/52deb9	573833	CLUSTERING (CLUSTERING 40)	COMPLETED	0	2026-01-14 22:01:35.708	13m 8s	13m 8s	101.1%	951.2 MB	11.4 GB	3.6 MB	68.6 KB
43	84/43e0b0	646445	CLUSTERING (CLUSTERING 41)	COMPLETED	0	2026-01-14 22:12:07.552	12m 45s	12m 45s	101.2%	929.3 MB	11.4 GB	3.6 MB	68.2 KB
53	3f/5e31c6	650445	CLUSTERING (CLUSTERING 51)	COMPLETED	0	2026-01-14 22:12:58.679	12m 53s	12m 53s	101.1%	981.8 MB	11.4 GB	3.6 MB	68.4 KB
44	0e/6f46a6	653449	CLUSTERING (CLUSTERING 42)	COMPLETED	0	2026-01-14 22:13:12.882	13m 10s	13m 10s	101.1%	927.8 MB	11.4 GB	3.6 MB	68.5 KB
45	7d/530507	649913	CLUSTERING (CLUSTERING 43)	COMPLETED	0	2026-01-14 22:12:57.180	13m 37s	13m 37s	101.2%	950.4 MB	11.4 GB	3.6 MB	68.6 KB
47	4c/7852f5	659796	CLUSTERING (CLUSTERING 45)	COMPLETED	0	2026-01-14 22:13:46.224	13m 6s	13m 6s	101.0%	1004.1 MB	11.4 GB	3.6 MB	68.3 KB
46	f8/f65b24	656541	CLUSTERING (CLUSTERING 44)	COMPLETED	0	2026-01-14 22:13:33.877	13m 21s	13m 21s	100.9%	1 GB	11.4 GB	3.6 MB	68.4 KB
48	6d/e3ba64	662842	CLUSTERING (CLUSTERING 46)	COMPLETED	0	2026-01-14 22:13:55.663	12m 59s	12m 59s	101.2%	923.4 MB	11.4 GB	3.6 MB	68.4 KB
49	92/8416f9	669734	CLUSTERING (CLUSTERING 47)	COMPLETED	0	2026-01-14 22:14:43.752	12m 55s	12m 55s	101.1%	987.1 MB	11.4 GB	3.6 MB	68.4 KB
50	0d/8d1af7	743092	CLUSTERING (CLUSTERING 48)	COMPLETED	0	2026-01-14 22:24:52.607	12m 28s	12m 28s	101.2%	927.9 MB	11.4 GB	3.6 MB	68.6 KB
51	66/d5bb94	747631	CLUSTERING (CLUSTERING 49)	COMPLETED	0	2026-01-14 22:25:51.870	13m 18s	13m 18s	101.0%	978.7 MB	11.4 GB	3.6 MB	68.4 KB
54	4d/db06d0	754211	CLUSTERING (CLUSTERING 52)	COMPLETED	0	2026-01-14 22:26:34.488	12m 40s	12m 40s	101.2%	921.4 MB	11.4 GB	3.6 MB	68.3 KB
52	05/b1b4ad	751731	CLUSTERING (CLUSTERING 50)	COMPLETED	0	2026-01-14 22:26:22.722	13m 14s	13m 14s	100.9%	1 GB	11.4 GB	3.6 MB	68.3 KB
55	64/e0dac9	757128	CLUSTERING (CLUSTERING 53)	COMPLETED	0	2026-01-14 22:26:52.337	12m 52s	12m 52s	101.2%	947.3 MB	11.4 GB	3.6 MB	68.5 KB
57	2d/c2788f	758284	CLUSTERING (CLUSTERING 55)	COMPLETED	0	2026-01-14 22:26:55.052	12m 54s	12m 54s	100.9%	1 GB	11.4 GB	3.6 MB	68.5 KB
