task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
2	d6/8b3417	935750	PREPROCESSING_TFA (Preprocessing and TFA analysis)	COMPLETED	0	2026-02-07 15:57:17.442	2m 37s	2m 36s	556.5%	1.8 GB	3.5 GB	51.1 MB	10.9 MB
1	14/93c75d	938359	LOG_PARAMETERS (Logging pipeline parameters)	COMPLETED	0	2026-02-07 15:59:54.002	337ms	26ms	31.7%	0	0	84.5 KB	7.1 KB
7	67/bff8fd	938600	CLUSTERING (CLUSTERING 5)	COMPLETED	0	2026-02-07 15:59:54.429	11m 8s	11m 7s	96.9%	1.8 GB	34.4 GB	3.6 MB	68.5 KB
9	be/b4339b	938565	CLUSTERING (CLUSTERING 7)	COMPLETED	0	2026-02-07 15:59:54.420	11m 12s	11m 12s	97.0%	1.4 GB	34.4 GB	3.6 MB	68.5 KB
11	3e/45c233	938552	CLUSTERING (CLUSTERING 9)	COMPLETED	0	2026-02-07 15:59:54.410	11m 34s	11m 33s	97.0%	1.4 GB	34.4 GB	3.6 MB	68.5 KB
6	e0/c9a45c	938684	CLUSTERING (CLUSTERING 4)	COMPLETED	0	2026-02-07 15:59:54.467	11m 57s	11m 57s	97.0%	1.4 GB	34.4 GB	3.6 MB	68.7 KB
4	3b/95c21d	938639	CLUSTERING (CLUSTERING 2)	COMPLETED	0	2026-02-07 15:59:54.448	11m 58s	11m 57s	97.2%	1.4 GB	34.4 GB	3.6 MB	68.3 KB
8	95/895c1b	938514	CLUSTERING (CLUSTERING 6)	COMPLETED	0	2026-02-07 15:59:54.372	11m 59s	11m 59s	96.9%	1.8 GB	34.4 GB	3.6 MB	68.6 KB
3	d7/4b5a1f	938525	CLUSTERING (CLUSTERING 1)	COMPLETED	0	2026-02-07 15:59:54.395	12m 6s	12m 5s	96.6%	1.4 GB	34.4 GB	3.6 MB	68.6 KB
12	b2/a4cd9b	938721	CLUSTERING (CLUSTERING 10)	COMPLETED	0	2026-02-07 15:59:54.478	12m 7s	12m 7s	96.8%	1.4 GB	34.4 GB	3.6 MB	68.4 KB
10	5c/9e0dde	938743	CLUSTERING (CLUSTERING 8)	COMPLETED	0	2026-02-07 15:59:54.488	12m 8s	12m 8s	96.9%	1.4 GB	34.4 GB	3.6 MB	68.5 KB
5	1f/353caa	938519	CLUSTERING (CLUSTERING 3)	COMPLETED	0	2026-02-07 15:59:54.383	12m 16s	12m 15s	96.8%	1.4 GB	34.4 GB	3.6 MB	68.4 KB
14	3e/b0e891	1039285	CLUSTERING (CLUSTERING 12)	COMPLETED	0	2026-02-07 16:11:02.037	11m 22s	11m 22s	96.6%	1.4 GB	34.4 GB	3.6 MB	68.3 KB
13	dc/7a8e10	1039748	CLUSTERING (CLUSTERING 11)	COMPLETED	0	2026-02-07 16:11:06.717	11m 36s	11m 35s	96.3%	1.4 GB	34.4 GB	3.6 MB	68.5 KB
19	a4/06c066	1044934	CLUSTERING (CLUSTERING 17)	COMPLETED	0	2026-02-07 16:11:53.802	11m 28s	11m 28s	96.5%	1.8 GB	34.4 GB	3.6 MB	68.2 KB
20	fe/9bd994	1047415	CLUSTERING (CLUSTERING 18)	COMPLETED	0	2026-02-07 16:12:02.425	11m 30s	11m 30s	97.4%	1.8 GB	34.4 GB	3.6 MB	68.8 KB
16	68/3c5364	1044042	CLUSTERING (CLUSTERING 14)	COMPLETED	0	2026-02-07 16:11:51.561	11m 50s	11m 50s	96.3%	1.4 GB	34.4 GB	3.6 MB	68.5 KB
15	0f/84e8a9	1042096	CLUSTERING (CLUSTERING 13)	COMPLETED	0	2026-02-07 16:11:28.159	12m 17s	12m 17s	97.2%	1.4 GB	34.4 GB	3.6 MB	68.4 KB
24	4f/7e406d	1046507	CLUSTERING (CLUSTERING 22)	COMPLETED	0	2026-02-07 16:12:00.217	11m 55s	11m 55s	96.9%	1.4 GB	34.4 GB	3.6 MB	68.2 KB
18	c1/cb9851	1046881	CLUSTERING (CLUSTERING 16)	COMPLETED	0	2026-02-07 16:12:01.495	11m 55s	11m 54s	96.5%	1.4 GB	34.4 GB	3.6 MB	68.4 KB
17	cc/db4830	1044269	CLUSTERING (CLUSTERING 15)	COMPLETED	0	2026-02-07 16:11:52.246	12m 17s	12m 17s	96.5%	1.4 GB	34.4 GB	3.6 MB	68.6 KB
21	d3/27864e	1050257	CLUSTERING (CLUSTERING 19)	COMPLETED	0	2026-02-07 16:12:10.344	12m 22s	12m 22s	97.2%	1.4 GB	34.4 GB	3.6 MB	68.5 KB
22	23/b73b01	1138817	CLUSTERING (CLUSTERING 20)	COMPLETED	0	2026-02-07 16:22:24.321	11m 25s	11m 25s	97.2%	1.4 GB	34.4 GB	3.6 MB	68.5 KB
26	1f/072f59	1141439	CLUSTERING (CLUSTERING 24)	COMPLETED	0	2026-02-07 16:22:42.435	11m 17s	11m 17s	96.9%	1.4 GB	34.4 GB	3.6 MB	68.5 KB
27	1c/0df908	1146920	CLUSTERING (CLUSTERING 25)	COMPLETED	0	2026-02-07 16:23:41.973	11m 30s	11m 30s	97.0%	1.4 GB	34.4 GB	3.6 MB	68.1 KB
25	fe/cbbf33	1144280	CLUSTERING (CLUSTERING 23)	COMPLETED	0	2026-02-07 16:23:21.973	11m 55s	11m 55s	97.1%	1.4 GB	34.4 GB	3.6 MB	68.6 KB
28	9e/f1a340	1149664	CLUSTERING (CLUSTERING 26)	COMPLETED	0	2026-02-07 16:23:55.437	11m 51s	11m 50s	97.4%	1.4 GB	34.4 GB	3.6 MB	68.4 KB
