task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
2	81/986047	3298564	PREPROCESSING_TFA (Preprocessing and TFA analysis)	COMPLETED	0	2026-02-07 18:41:00.896	2m 28s	2m 27s	465.8%	1.9 GB	3.5 GB	51.1 MB	10.9 MB
1	68/a06cff	3302906	LOG_PARAMETERS (Logging pipeline parameters)	COMPLETED	0	2026-02-07 18:43:28.567	352ms	29ms	13.7%	0	0	84.5 KB	7.1 KB
4	1a/1af940	3303181	CLUSTERING (CLUSTERING 2)	COMPLETED	0	2026-02-07 18:43:29.016	10m 14s	10m 14s	96.4%	1.4 GB	34.4 GB	3.6 MB	68.3 KB
5	5a/848ed6	3303072	CLUSTERING (CLUSTERING 3)	COMPLETED	0	2026-02-07 18:43:28.961	10m 27s	10m 26s	95.9%	1.8 GB	34.4 GB	3.6 MB	68.5 KB
3	1e/ddc16c	3303269	CLUSTERING (CLUSTERING 1)	COMPLETED	0	2026-02-07 18:43:29.048	10m 32s	10m 31s	95.8%	1.4 GB	34.3 GB	3.6 MB	68.4 KB
9	5f/3fce5f	3303098	CLUSTERING (CLUSTERING 7)	COMPLETED	0	2026-02-07 18:43:28.980	10m 33s	10m 33s	95.4%	1.4 GB	34.4 GB	3.6 MB	68.3 KB
7	42/c4c6c6	3303065	CLUSTERING (CLUSTERING 5)	COMPLETED	0	2026-02-07 18:43:28.951	10m 56s	10m 56s	94.7%	1.8 GB	34.4 GB	3.6 MB	68.4 KB
8	6a/5b9e43	3303210	CLUSTERING (CLUSTERING 6)	COMPLETED	0	2026-02-07 18:43:29.028	10m 59s	10m 59s	96.0%	1.4 GB	34.4 GB	3.6 MB	68.4 KB
11	ab/ca1bcb	3303244	CLUSTERING (CLUSTERING 9)	COMPLETED	0	2026-02-07 18:43:29.038	11m 8s	11m 8s	94.6%	1.4 GB	34.3 GB	3.6 MB	68.5 KB
10	c2/d2b3f9	3303080	CLUSTERING (CLUSTERING 8)	COMPLETED	0	2026-02-07 18:43:28.971	11m 20s	11m 20s	95.4%	1.4 GB	34.3 GB	3.6 MB	68.5 KB
6	59/003e1a	3303111	CLUSTERING (CLUSTERING 4)	COMPLETED	0	2026-02-07 18:43:28.989	11m 23s	11m 22s	94.7%	1.4 GB	34.4 GB	3.6 MB	68.6 KB
12	ce/fff6c6	3303152	CLUSTERING (CLUSTERING 10)	COMPLETED	0	2026-02-07 18:43:29.004	11m 27s	11m 27s	95.5%	1.4 GB	34.4 GB	3.6 MB	68.7 KB
15	17/344a3d	3489328	CLUSTERING (CLUSTERING 13)	COMPLETED	0	2026-02-07 18:54:00.831	10m 5s	10m 4s	95.3%	1.4 GB	34.4 GB	3.6 MB	68.3 KB
13	ce/ec7dc8	3485867	CLUSTERING (CLUSTERING 11)	COMPLETED	0	2026-02-07 18:53:43.233	10m 40s	10m 38s	95.3%	1.4 GB	34.4 GB	3.6 MB	68.4 KB
18	b5/146db9	3493049	CLUSTERING (CLUSTERING 16)	COMPLETED	0	2026-02-07 18:54:25.169	10m 11s	10m 10s	94.9%	1.4 GB	34.4 GB	3.6 MB	68.4 KB
14	eb/40feb9	3488215	CLUSTERING (CLUSTERING 12)	COMPLETED	0	2026-02-07 18:53:55.827	10m 52s	10m 51s	95.5%	1.8 GB	34.4 GB	3.6 MB	68.5 KB
16	ba/43114c	3489600	CLUSTERING (CLUSTERING 14)	COMPLETED	0	2026-02-07 18:54:01.931	11m 7s	11m 7s	96.0%	1.8 GB	34.4 GB	3.6 MB	68.3 KB
17	61/1ae454	3493585	CLUSTERING (CLUSTERING 15)	COMPLETED	0	2026-02-07 18:54:28.159	10m 46s	10m 45s	96.5%	1.4 GB	34.4 GB	3.6 MB	68.3 KB
21	eb/837625	3495653	CLUSTERING (CLUSTERING 19)	COMPLETED	0	2026-02-07 18:54:37.374	10m 44s	10m 43s	95.8%	1.8 GB	34.4 GB	3.6 MB	68.6 KB
25	7c/d1a008	3497878	CLUSTERING (CLUSTERING 23)	COMPLETED	0	2026-02-07 18:54:49.365	10m 32s	10m 32s	95.3%	1.8 GB	34.4 GB	3.6 MB	68.5 KB
19	fc/aafce5	3499908	CLUSTERING (CLUSTERING 17)	COMPLETED	0	2026-02-07 18:54:56.296	10m 49s	10m 49s	95.2%	1.4 GB	34.4 GB	3.6 MB	68.7 KB
26	94/fbc004	3498662	CLUSTERING (CLUSTERING 24)	COMPLETED	0	2026-02-07 18:54:51.529	11m 21s	11m 21s	95.4%	1.8 GB	34.4 GB	3.6 MB	68.7 KB
20	13/932cf9	3712440	CLUSTERING (CLUSTERING 18)	COMPLETED	0	2026-02-07 19:04:06.062	10m 50s	10m 49s	95.6%	1.8 GB	34.4 GB	3.6 MB	68.3 KB
24	67/f1fa50	3715692	CLUSTERING (CLUSTERING 22)	COMPLETED	0	2026-02-07 19:04:22.772	10m 38s	10m 37s	95.4%	1.4 GB	34.4 GB	3.6 MB	68.4 KB
22	36/9e4445	3719269	CLUSTERING (CLUSTERING 20)	COMPLETED	0	2026-02-07 19:04:35.890	10m 26s	10m 25s	96.1%	1.8 GB	34.4 GB	3.6 MB	68.3 KB
27	73/ad049c	3792985	CLUSTERING (CLUSTERING 25)	COMPLETED	0	2026-02-07 19:04:47.863	10m 26s	10m 25s	96.7%	1.8 GB	34.4 GB	3.6 MB	68.4 KB
28	e2/5e7884	3797822	CLUSTERING (CLUSTERING 26)	COMPLETED	0	2026-02-07 19:05:13.817	10m 27s	10m 27s	96.5%	1.8 GB	34.4 GB	3.6 MB	68.5 KB
23	f8/42d58c	3796994	CLUSTERING (CLUSTERING 21)	COMPLETED	0	2026-02-07 19:05:09.271	10m 36s	10m 35s	94.7%	1.4 GB	34.4 GB	3.6 MB	68.5 KB
29	47/36b2e3	3799718	CLUSTERING (CLUSTERING 27)	COMPLETED	0	2026-02-07 19:05:21.549	10m 40s	10m 39s	95.9%	1.4 GB	34.4 GB	3.6 MB	68.4 KB
30	df/b62c09	3836058	CLUSTERING (CLUSTERING 28)	COMPLETED	0	2026-02-07 19:05:45.492	10m 26s	10m 26s	95.5%	1.4 GB	34.4 GB	3.6 MB	68.3 KB
31	a9/26aa7c	3799891	CLUSTERING (CLUSTERING 29)	COMPLETED	0	2026-02-07 19:05:21.836	10m 55s	10m 54s	97.1%	1.8 GB	34.4 GB	3.6 MB	68.6 KB
32	2a/b29a0b	3840835	CLUSTERING (CLUSTERING 30)	COMPLETED	0	2026-02-07 19:06:12.924	10m 30s	10m 29s	96.9%	1.4 GB	34.4 GB	3.6 MB	68.5 KB
33	9b/a2ba07	4153997	CLUSTERING (CLUSTERING 31)	COMPLETED	0	2026-02-07 19:14:56.075	10m 25s	10m 24s	95.4%	1.8 GB	34.4 GB	3.6 MB	68.2 KB
36	0e/9b0264	29774	CLUSTERING (CLUSTERING 34)	COMPLETED	0	2026-02-07 19:15:13.610	10m 23s	10m 22s	96.7%	1.4 GB	34.4 GB	3.6 MB	68.4 KB
34	17/5822e8	4155836	CLUSTERING (CLUSTERING 32)	COMPLETED	0	2026-02-07 19:15:00.482	10m 40s	10m 39s	96.5%	1.4 GB	34.4 GB	3.6 MB	68.7 KB
35	39/253a12	4156290	CLUSTERING (CLUSTERING 33)	COMPLETED	0	2026-02-07 19:15:01.522	11m 10s	11m 10s	95.2%	1.4 GB	34.4 GB	3.6 MB	68.4 KB
39	8f/6a8a4a	50104	CLUSTERING (CLUSTERING 37)	COMPLETED	0	2026-02-07 19:15:44.958	10m 33s	10m 32s	96.2%	1.4 GB	34.4 GB	3.6 MB	68.3 KB
38	bd/6575e9	49112	CLUSTERING (CLUSTERING 36)	COMPLETED	0	2026-02-07 19:15:41.031	10m 41s	10m 40s	95.5%	1.4 GB	34.4 GB	3.6 MB	68.3 KB
40	88/f2999c	53758	CLUSTERING (CLUSTERING 38)	COMPLETED	0	2026-02-07 19:16:01.616	10m 24s	10m 24s	96.3%	1.8 GB	34.4 GB	3.6 MB	68.5 KB
