task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
2	d4/f359ab	690686	PREPROCESSING_TFA (Preprocessing and TFA analysis)	COMPLETED	0	2026-02-06 17:25:38.859	2m 39s	2m 37s	466.3%	1.9 GB	3.5 GB	51.1 MB	10.9 MB
1	11/3a1cef	693376	LOG_PARAMETERS (Logging pipeline parameters)	COMPLETED	0	2026-02-06 17:28:17.557	476ms	6ms	0.0%	0	0	84.5 KB	7.1 KB
8	7d/3e9050	693574	CLUSTERING (CLUSTERING 6)	COMPLETED	0	2026-02-06 17:28:18.083	12m 23s	12m 22s	82.6%	2.3 GB	34.4 GB	3.6 MB	68.4 KB
14	a0/ee4519	693683	CLUSTERING (CLUSTERING 12)	COMPLETED	0	2026-02-06 17:28:18.144	12m 31s	12m 31s	86.3%	1.8 GB	34.4 GB	3.6 MB	68.7 KB
6	d8/2e4f40	693556	CLUSTERING (CLUSTERING 4)	COMPLETED	0	2026-02-06 17:28:18.075	12m 33s	12m 32s	85.4%	2.3 GB	34.4 GB	3.6 MB	68.6 KB
11	2b/0625b8	693595	CLUSTERING (CLUSTERING 9)	COMPLETED	0	2026-02-06 17:28:18.098	12m 44s	12m 43s	85.7%	1.8 GB	34.4 GB	3.6 MB	68.8 KB
7	43/c3c430	693643	CLUSTERING (CLUSTERING 5)	COMPLETED	0	2026-02-06 17:28:18.125	12m 47s	12m 46s	81.4%	2.3 GB	34.4 GB	3.6 MB	68.4 KB
9	ea/8758ae	693661	CLUSTERING (CLUSTERING 7)	COMPLETED	0	2026-02-06 17:28:18.133	12m 55s	12m 55s	80.7%	1.8 GB	34.4 GB	3.6 MB	68.2 KB
17	31/c628c0	693711	CLUSTERING (CLUSTERING 15)	COMPLETED	0	2026-02-06 17:28:18.151	13m 3s	13m 3s	84.6%	1.8 GB	34.4 GB	3.6 MB	68.7 KB
10	57/5baaf1	693531	CLUSTERING (CLUSTERING 8)	COMPLETED	0	2026-02-06 17:28:18.059	13m 3s	13m 3s	83.0%	1.4 GB	34.4 GB	3.6 MB	68.5 KB
3	c8/ab286e	693731	CLUSTERING (CLUSTERING 1)	COMPLETED	0	2026-02-06 17:28:18.158	13m 28s	13m 28s	82.9%	1.8 GB	34.4 GB	3.6 MB	68.7 KB
5	b0/7c9b9b	693539	CLUSTERING (CLUSTERING 3)	COMPLETED	0	2026-02-06 17:28:18.067	14m 15s	14m 15s	79.3%	1.4 GB	34.4 GB	3.6 MB	68.3 KB
4	1e/1bd84a	800997	CLUSTERING (CLUSTERING 2)	COMPLETED	0	2026-02-06 17:40:41.059	11m 43s	11m 42s	89.3%	1.8 GB	34.4 GB	3.6 MB	68.6 KB
15	d2/765550	802261	CLUSTERING (CLUSTERING 13)	COMPLETED	0	2026-02-06 17:40:50.604	12m 20s	12m 19s	86.3%	1.4 GB	34.4 GB	3.6 MB	68.4 KB
12	ea/770f0f	801940	CLUSTERING (CLUSTERING 10)	COMPLETED	0	2026-02-06 17:40:49.285	12m 33s	12m 33s	82.5%	1.8 GB	34.4 GB	3.6 MB	68.4 KB
26	55/aeb2ae	808386	CLUSTERING (CLUSTERING 24)	COMPLETED	0	2026-02-06 17:41:21.541	12m 6s	12m 5s	87.4%	1.4 GB	34.4 GB	3.6 MB	68.4 KB
20	be/a10657	806544	CLUSTERING (CLUSTERING 18)	COMPLETED	0	2026-02-06 17:41:13.230	12m 23s	12m 23s	83.8%	1.8 GB	34.4 GB	3.6 MB	68.3 KB
24	a6/2f40e5	808323	CLUSTERING (CLUSTERING 22)	COMPLETED	0	2026-02-06 17:41:21.425	12m 34s	12m 34s	85.6%	1.4 GB	34.4 GB	3.6 MB	68.6 KB
13	d1/0e9807	804686	CLUSTERING (CLUSTERING 11)	COMPLETED	0	2026-02-06 17:41:04.641	12m 53s	12m 52s	85.1%	1.4 GB	34.4 GB	3.6 MB	68.6 KB
18	18/efd91c	803988	CLUSTERING (CLUSTERING 16)	COMPLETED	0	2026-02-06 17:41:01.666	13m 3s	13m 2s	84.7%	2.3 GB	34.4 GB	3.6 MB	68.4 KB
28	0a/900d85	820516	CLUSTERING (CLUSTERING 26)	COMPLETED	0	2026-02-06 17:42:33.191	11m 43s	11m 42s	93.5%	2.3 GB	34.4 GB	3.6 MB	68.3 KB
23	fc/863966	813359	CLUSTERING (CLUSTERING 21)	COMPLETED	0	2026-02-06 17:41:46.548	12m 41s	12m 40s	88.5%	1.8 GB	34.4 GB	3.6 MB	68.5 KB
25	43/3d7334	903502	CLUSTERING (CLUSTERING 23)	COMPLETED	0	2026-02-06 17:52:24.270	11m 12s	11m 11s	90.1%	2.3 GB	34.4 GB	3.6 MB	68.3 KB
16	bc/e9e13b	906955	CLUSTERING (CLUSTERING 14)	COMPLETED	0	2026-02-06 17:53:10.926	11m 30s	11m 29s	93.6%	1.8 GB	34.4 GB	3.6 MB	68.4 KB
35	e1/387e65	909276	CLUSTERING (CLUSTERING 33)	COMPLETED	0	2026-02-06 17:53:27.428	11m 46s	11m 45s	86.0%	1.8 GB	34.4 GB	3.6 MB	68.2 KB
29	28/d68812	908149	CLUSTERING (CLUSTERING 27)	COMPLETED	0	2026-02-06 17:53:22.542	11m 53s	11m 52s	92.1%	1.4 GB	34.4 GB	3.6 MB	68.5 KB
34	8e/67671b	911231	CLUSTERING (CLUSTERING 32)	COMPLETED	0	2026-02-06 17:53:36.639	11m 51s	11m 50s	89.5%	1.4 GB	34.4 GB	3.6 MB	68.4 KB
27	7e/82ed90	916904	CLUSTERING (CLUSTERING 25)	COMPLETED	0	2026-02-06 17:54:04.394	11m 47s	11m 47s	89.4%	1.4 GB	34.4 GB	3.6 MB	68.2 KB
31	90/6bb029	921789	CLUSTERING (CLUSTERING 29)	COMPLETED	0	2026-02-06 17:54:27.519	11m 30s	11m 29s	96.3%	1.8 GB	34.4 GB	3.6 MB	68.5 KB
21	b0/f68892	914614	CLUSTERING (CLUSTERING 19)	COMPLETED	0	2026-02-06 17:53:55.754	12m 16s	12m 15s	86.5%	1.8 GB	34.4 GB	3.6 MB	68.5 KB
30	ac/4a18cb	915166	CLUSTERING (CLUSTERING 28)	COMPLETED	0	2026-02-06 17:53:57.242	12m 17s	12m 17s	88.5%	1.4 GB	34.4 GB	3.6 MB	68.4 KB
36	97/354982	919390	CLUSTERING (CLUSTERING 34)	COMPLETED	0	2026-02-06 17:54:15.745	12m 26s	12m 26s	86.6%	1.4 GB	34.4 GB	3.6 MB	68.6 KB
32	8d/5f2f94	1002999	CLUSTERING (CLUSTERING 30)	COMPLETED	0	2026-02-06 18:03:36.402	12m 6s	12m 6s	85.7%	1.8 GB	34.4 GB	3.6 MB	68.3 KB
19	a6/538f33	1010338	CLUSTERING (CLUSTERING 17)	COMPLETED	0	2026-02-06 18:04:41.004	12m 10s	12m 9s	88.7%	1.8 GB	34.4 GB	3.6 MB	68.7 KB
38	e3/7cfbbe	1013798	CLUSTERING (CLUSTERING 36)	COMPLETED	0	2026-02-06 18:05:15.151	11m 56s	11m 55s	87.2%	1.4 GB	34.4 GB	3.6 MB	68.4 KB
37	68/059a93	1018937	CLUSTERING (CLUSTERING 35)	COMPLETED	0	2026-02-06 18:05:51.751	11m 31s	11m 30s	91.7%	1.4 GB	34.4 GB	3.6 MB	68.5 KB
22	48/8306e6	1013473	CLUSTERING (CLUSTERING 20)	COMPLETED	0	2026-02-06 18:05:13.456	12m 21s	12m 19s	87.4%	1.8 GB	34.4 GB	3.6 MB	68.2 KB
33	83/9823ce	1019757	CLUSTERING (CLUSTERING 31)	COMPLETED	0	2026-02-06 18:05:57.380	11m 40s	11m 39s	91.8%	1.4 GB	34.4 GB	3.6 MB	68.6 KB
39	35/dcb22b	1015730	CLUSTERING (CLUSTERING 37)	COMPLETED	0	2026-02-06 18:05:27.526	12m 20s	12m 20s	86.9%	1.4 GB	34.4 GB	3.6 MB	68.4 KB
40	9d/313ec9	1022555	CLUSTERING (CLUSTERING 38)	COMPLETED	0	2026-02-06 18:06:11.266	12m 21s	12m 20s	85.6%	1.8 GB	34.4 GB	3.6 MB	68.7 KB
