MYT1L	0	124.841805
ZNF619	0	  7.648208
ELK1	0	  4.263110
ZNF708	0	  3.025905
ATF7	0	  2.944162
ZNF808	0	  2.572147
LHX6	0	  2.352317
TBR1	0	  2.256825
SOX5	0	  2.179692
CREBRF	0	  1.813153
SMAD2	0	  1.751970
ZC3H8	0	  1.673433
ZNF718	0	  1.425178
MITF	0	  1.204481
NFE2L3	0	  1.035178
RARG	0	  1.009313
POU5F2	0	  1.007085
AHRR	0	  0.979234
NRF1	0	  0.953964
PKNOX1	0	  0.892006
STOX2	0	  0.891017
ZEB2	0	  0.882366
E2F7	0	  0.869343
ZNF814	0	  0.864973
SOX1	0	  0.859410
SMAD5	0	  0.855022
ZNF235	0	  0.846531
FOSB	0	  0.840641
KLF15	0	  0.829788
EMX2	0	  0.825474
ZNF586	0	  0.790886
RBPJ	0	  0.782797
ZNF502	0	  0.757875
ZNF208	0	  0.739162
CREB3L1	0	  0.730291
TSHZ2	0	  0.726032
ZNF404	0	  0.698517
ZNF493	0	  0.686064
ZNF536	0	  0.678486
ZNF599	0	  0.649639
HIVEP3	0	  0.624654
ZNF587B	0	  0.622564
OLIG2	0	  0.609430
ZNF546	0	  0.604497
SMAD3	0	  0.601999
ZNF469	0	  0.591897
TGIF1	0	  0.569389
ZNF506	0	  0.568437
ZKSCAN3	0	  0.564556
SKI	0	  0.546424
STAT2	0	  0.537270
SKOR1	0	  0.535043
ZNF322	0	  0.533253
ZNF438	0	  0.519626
GLIS2	0	  0.511554
ZNF430	0	  0.506628
KLF3	0	  0.501545
ZNF789	0	  0.499724
HES5	0	  0.487451
ZNF28	0	  0.473113
ZSCAN31	0	  0.472314
ZNF530	0	  0.471161
ZNF782	0	  0.466091
FOXP4	0	  0.461745
MAF	0	  0.457514
MXI1	0	  0.455994
ETV4	0	  0.453586
ZNF785	0	  0.451114
MEIS3	0	  0.450858
HSF2	0	  0.447867
SP110	0	  0.445066
ZNF564	0	  0.443703
ESR1	0	  0.437950
ZNF34	0	  0.417609
MEF2B	0	  0.408613
HHEX	0	  0.404158
ZNF625	0	  0.395705
SOX6	0	  0.394998
ZFP1	0	  0.392533
JUNB	0	  0.388730
JPH2	0	  0.386342
HBP1	0	  0.384637
THRB	0	  0.382969
TEF	0	  0.381111
ZNF226	0	  0.379322
NFXL1	0	  0.377110
ZNF275	0	  0.372029
ZNF296	0	  0.367939
PRDM4	0	  0.367378
ZNF217	0	  0.363786
ZBTB38	0	  0.360566
ZNF227	0	  0.353560
ZNF615	0	  0.352237
SALL3	0	  0.348676
ZNF512	0	  0.348481
ZNF623	0	  0.342192
PURA	0	  0.341139
ZNF256	0	  0.336858
FOXJ2	0	  0.335669
ZBTB42	0	  0.334083
ZNF641	0	  0.330802
ZNF571	0	  0.328829
ZBTB43	0	  0.327554
ZNF526	0	  0.325705
PURG	0	  0.324251
FOXQ1	0	  0.321038
ZNF71	0	  0.319977
FOXO6	0	  0.318441
SP100	0	  0.318332
HSF5	0	  0.316581
ZNF169	0	  0.314672
SP3	0	  0.313646
ZNF354B	0	  0.313584
ZNF415	0	  0.313240
ZNF24	0	  0.309986
ZNF165	0	  0.307583
ZNF644	0	  0.302361
FOXP2	0	  0.301524
ZNF317	0	  0.299667
ZNF10	0	  0.299516
ETV6	0	  0.296757
STAT4	0	  0.296258
ZNF501	0	  0.296123
ZNF704	0	  0.294431
ZNF384	0	  0.294166
GRHL1	0	  0.293851
ZNF549	0	  0.293552
ETS2	0	  0.292293
TCF7L2	0	  0.291990
ZNF630	0	  0.289858
ZNF600	0	  0.289337
AEBP1	0	  0.288222
ZNF347	0	  0.283520
MEF2D	0	  0.283053
ZNF441	0	  0.281560
ZSCAN26	0	  0.280677
ZNF484	0	  0.280314
MYNN	0	  0.278086
HES6	0	  0.276286
MYB	0	  0.274293
ZNF540	0	  0.273804
ZNF677	0	  0.273511
ZNF69	0	  0.273248
ZNF665	0	  0.270794
ZNF37A	0	  0.270588
MXD4	0	  0.269620
EBF2	0	  0.269487
