Gene_symbol	Protein_id	Kg1a_6	FKH1_2	FKH1_3	FKH1_4	FKH1_5	FKH1_6	HL60_1	HL60_2	HL60_3	HL60_4	HL60_5	HL60_6	KASUMI1_1	OCIAML6_5	KASUMI1_3	KASUMI1_4	KASUMI1_5	KASUMI1_6	Kg1a_1	Kg1a_2	Kg1a_3	Kg1a_4	FKH1_1	ME1_1	ME1_2	ME1_4	ME1_5	ME1_6	MOLM13_1	MOLM13_4	MOLM13_6	MOLM16_1	MOLM16_2	MOLM16_3	MOLM16_4	MOLM16_5	MOLM16_6	MONOMAC6_1	MONOMAC6_2	MONOMAC6_3	MONOMAC6_4	MONOMAC6_5	MONOMAC6_6	MUTZ3_1	MUTZ3_2	MUTZ3_3	MUTZ3_4	MUTZ3_5	MUTZ3_6	MV411_1	MV411_2	MV411_3	MV411_4	MV411_5	MV411_6	OCIAML3_1	OCIAML3_2	OCIAML3_3	OCIAML3_4	OCIAML3_5	OCIAML3_6	OCIAML5_1	OCIAML5_3	OCIAML5_5	OCIAML5_6	OCIAML6_1	OCIAML6_2	OCIAML6_3	OCIAML6_4	OCIAML6_6	OCIM1_1	OCIM1_3	OCIM1_4	OCIM1_6	SHI1_1	SHI1_2	SHI1_3	SHI1_4	SHI1_5	KASUMI1_2	SKM1_1	SKM1_2	SKM1_3	SKM1_4	SKM1_5	SKM1_6	THP1_1	THP1_2	THP1_4	THP1_5	THP1_6	UCSDAML1_1	UCSDAML1_2	UCSDAML1_3	UCSDAML1_4	UCSDAML1_5	UCSDAML1_6	To
DRG1	DRG1	-1.42385145650262	-0.00655011362846402	1.68087643132286	1.58662578197829	1.26641202011288	0.949291692657221	1.00566025340642	0.640188216488254	1.70947984844375	1.90634949103424	0.474254282352877	0.855402124329013	0.84516882998171	-1.31998310125354	1.25601871062716	0.701740790618043	0.405257087022564	0.592535813963958	0.0862497814840432	-0.566251279114277	-1.71837373820348	-0.278165996345536	-0.209664709192515	-0.99790457843628	-1.3542091727084	-2.01210346081176	-1.52670285795139	-1.60534820246687	0.0564835232626762	1.77108910868219	0.828010374622889	-0.421250240766165	-0.0982932906555552	-0.815113465619023	-0.180777905743649	-0.56629691350565	-0.637820618994485	-0.606411099480169	-0.787168047827028	-1.13101367001186	-1.34586116362996	-1.37971666041383	-0.370414389921436	0.648177727986624	-0.302536885778486	-0.320646877361717	1.36852794651533	-0.191056609194889	0.417688626679969	0.340795100419	-0.332547271360331	-0.27263788272585	-0.205390336995292	-2.08119856774593	-1.19740281587043	-0.859651785192629	0.330598365800948	-0.143372830657848	0.35745270390989	-0.113958761968355	-0.098773243429237	0.225078394674396	0.760352441509947	0.38336899566918	-0.302392636549577	-0.0725387994902428	-1.78678567888617	-0.0137052025755525	-1.0827407858859	0.280419731042817	0.514147882451182	0.849113271887883	1.83945110714086	0.506955543174104	0.645806756694668	2.32447685907993	1.06383706164899	-0.229422558353477	2.40491323239114	1.24704973778983	-0.778549946484798	-0.356813783229474	-0.784357027008843	-0.198058812192878	-0.833952266267069	-1.8614743233324	-0.22546851962365	-1.65435424138911	-0.418053199401961	0.501392884779145	-0.507136013951493	0.0261015986953846	0.0448040983394644	0.730152403911724	0.970930963512804	0.806934648707008	0.378601549284274	NA
DUSP11	DUSP11	0.37238666400889	0.343793391723761	-0.0949732339141682	-1.79171033907299	0.440633360242424	-1.79171033907299	-0.334592034740034	0.33193420421599	-0.110791171341719	0.0832755814035129	0.591739268741084	0.42524663509851	0.0662116087191368	-0.281555379811211	0.761331503095802	-1.79171033907299	0.884545569137282	0.728457167393347	0.468352957844493	0.936618515531037	0.749913770011802	-1.79171033907299	0.414040355401403	-1.79171033907299	1.01240554088375	0.328861142372836	0.705326308983992	0.842167362505615	0.0547650499260608	0.234673910598377	1.00008242640816	0.295189736640318	0.262116594016103	0.333244897331975	0.212094376707271	0.798724150649788	0.928825064044824	0.221733376238896	0.264289285910093	-0.662556139032437	0.287747601710563	-1.79171033907299	-1.79171033907299	-1.79171033907299	0.45752181196374	0.427611048152226	0.431571618713998	0.518403248060985	0.602201592065063	-1.79171033907299	-0.502361471965283	0.180552328895406	-1.79171033907299	-1.79171033907299	0.364298025318686	-0.588912023522485	0.99390411784224	-0.00355813273944243	-1.79171033907299	0.189058618967405	0.444245998860862	0.17095786961533	0.940711017159984	0.864704812851978	0.710041041391761	1.64051322933317	0.191240051140255	0.42414256277345	0.91115551949327	1.06345192730734	0.370829947757507	-1.79171033907299	-1.79171033907299	-0.675423516958526	0.519145311954213	0.8832966461462	0.90344350450771	1.36691359295713	0.0230816834786717	0.233176658924023	1.09336218600856	0.541368752067948	0.631025424375797	0.528677629198547	0.711698549970254	0.536341214209141	-1.79171033907299	-1.79171033907299	-1.79171033907299	-1.79171033907299	-1.79171033907299	0.639732065884587	0.576656941767985	1.27442466770667	-1.79171033907299	0.841436795670986	0.507304495494904	NA
DUSP12	DUSP12	0.207781905787251	0.0437723470509632	0.664273679546147	-2.20940204632673	1.04650576028761	0.698984874793002	-0.492687891082614	1.07392978464683	0.560046142647964	0.756175234523707	0.769222224233635	0.83088673655985	0.272934731039319	-0.065687602451191	-2.20940204632673	-0.401497178721199	0.442774635329654	-0.0712988805252868	0.47920704459194	0.323170091620259	-2.20940204632673	-2.20940204632673	0.343371251809616	0.438606821539276	0.197024090359081	0.193474794704239	-2.20940204632673	0.00813726228267206	0.223925604458441	-2.20940204632673	-2.20940204632673	-2.20940204632673	-0.787378539314738	0.05984434520687	0.294028587192989	0.0450373976223953	-2.20940204632673	-0.182502950480489	0.467904161485106	0.649716990921252	0.0981550788913387	0.50660335450229	0.592418499065836	0.677298397146314	0.0630645015711042	1.02196742907999	0.917396199360365	0.480600965515525	-0.141642227120343	0.467084211015046	-2.20940204632673	0.430736825230536	0.345574489209185	-0.365226579154791	0.511918751178426	1.08178619138148	0.798524453212949	1.14818516340384	-0.408194457249091	0.932253208985722	1.2583754465613	0.0633069595445375	0.799730146347401	-0.0551407855202305	-0.0217370244716278	-2.20940204632673	-0.478837036238286	-2.20940204632673	0.552209888287737	0.263506308217723	1.04031416848141	1.15636592565526	0.542201424578123	0.655839542095676	0.0430794837515797	0.61751361293504	0.427435458280646	-2.20940204632673	0.524348278119254	0.528474203418639	0.712602395320575	0.991238497722834	0.811536797264916	0.449843665299203	0.416253479032878	0.000424600749926597	-0.0986633549331831	0.835605563121308	-0.176076953063661	-0.0365563781516925	0.264419122624072	-0.288130511284139	0.00855581548622446	0.766915763132775	-2.20940204632673	0.154605949455171	-0.0461197161375212	NA
DYNC1I2	DYNC1I2	-3.20668970825064	0.85807248742825	0.0112641788803358	-3.20668970825064	0.810669594212724	0.285976531605733	0.294028310392626	0.84894880898544	0.532602892747488	0.401572896956955	0.0382576872736092	0.190881579321966	0.142977780582282	-0.556080604608673	-0.68414086768462	0.0541766061258801	-0.0114727953957539	0.159841060431763	-3.20668970825064	-0.082145751094081	0.224792530070909	0.323508584703626	0.634333452611575	0.354484016327106	0.623294103075489	0.198836862031617	0.143110009571391	0.663242894386339	0.582561961624735	0.604255724728758	0.542257795770231	0.487465743374019	-0.336648986198463	0.220590760595785	0.707094794161466	0.216147664851549	0.746326849230223	0.627269047652741	0.364879316749701	0.164757375270965	-0.298500629695029	0.417458815404596	0.815847153796521	0.250289706132988	0.103371663543711	0.322952717212221	0.728175208865544	0.600463651878741	0.793159321612683	0.195639710007483	0.725672315064839	0.753681543090064	-0.586703027154644	-0.424014962590327	0.546290052352158	0.0449720040549436	-0.0592524343660638	0.403909718468673	-0.31727218378536	-0.132610838897585	0.669658196108341	0.334428211444943	-0.804213049031664	-3.20668970825064	0.298964979771616	-0.173816498273219	-0.185997896163627	-0.413931022637915	-1.38992162182385	-0.180225751125562	0.342033030815624	0.408318114213139	0.280375964473019	0.8581259869154	0.511074023665588	-0.381434688043135	0.810089552355664	0.169098449832688	0.906631248257578	0.0731485687120285	-0.361164346019268	-0.184702940277323	-0.85563191909507	-3.20668970825064	0.196141595661278	-3.20668970825064	0.805000379027483	0.667765468331396	0.78024192513125	0.224681648743833	0.140530583643045	0.308041458516621	0.821137515988858	0.151229603260016	-3.20668970825064	0.666150800166015	0.683479983461816	NA
DYNC1LI1	DYNC1LI1	-0.0496503787319989	1.33993246830235	0.266399841035759	2.30659421735469	1.1576675406324	0.55588202515874	0.25168042442788	-0.00678501290732692	0.262740618336384	0.445413112753122	0.168269310002089	-0.343630703296235	-0.540842998253416	-0.927783272197405	-1.05213835338285	0.354478039191271	-0.243793123678826	-0.63253918096977	0.474810707830346	-0.712584024297939	1.11042246192591	0.618520700305244	1.41383849560083	0.318968805364963	-0.0603052150797056	-0.269072046461267	-0.253927521707505	-0.742015756086973	-0.0235925329627096	-0.257553317672631	-0.317924411997488	0.999346203343326	0.0375149864130693	0.0318709818146738	1.30724454000656	1.58921832340874	1.44854397538787	-0.679738443008019	-0.0489434722365166	0.944950947222311	0.234425194173508	0.428452169848982	0.839160123198613	0.27143157584536	0.355418506839954	-1.93300710905595	-0.819954665624186	-1.03438799798617	0.373649104267918	-1.44808796684314	0.297079521848571	0.451292382450865	0.360321790197626	-1.34958309601254	-0.27121303498153	0.0896442715452784	-0.739634748919923	-0.00246489521176968	0.241375808453345	-0.171315566280167	-0.561963653457597	0.525184994475664	-0.852498435452835	-1.01645648933808	-0.768021162583368	-0.620755470393073	-2.19810676660084	-1.32271199571355	-1.09746889338889	-0.464581418960118	0.919052499671068	1.35197321717397	1.34204494709575	0.978531764763516	1.61908058889311	0.483388584076037	1.40106034587192	1.21215984077937	2.15461866115884	0.194787305437684	-1.06426309094885	-3.04594371552082	-0.55028703226379	-1.29646141084972	-1.03354809783348	-3.15852968029623	0.14360303346166	0.438308925373463	0.737257402128918	-1.10010132837703	-1.55564559149235	0.30295535558514	-0.12788529937892	0.251919946090374	1.29747182105867	-0.519307159729212	0.587047130839037	NA
DYSF	DYSF	0.938490011346741	-1.09109230636557	-1.09109230636557	-1.09109230636557	-1.09109230636557	-1.09109230636557	-0.20463073753607	-0.23252483870996	-0.287246187589576	-0.107131272127095	-1.09109230636557	-0.0132255208415658	0.732838267988523	0.295850853394108	0.563311614641628	0.722511219115325	0.507306202453097	0.71670024705453	0.729748544012171	0.681424637971123	0.730609640321729	0.577974608740276	-1.09109230636557	1.13746051705576	1.37520307651763	1.21035996224835	1.22679310324054	1.36453017219232	1.29626875670351	1.25720598659883	1.22779103664036	0.116074011458738	0.124331270254016	0.271519530196279	0.15620850960472	-0.0941186877092408	0.237831518769037	-0.288136362226637	0.263823629952085	0.291979108670813	0.16156632509307	0.25264930901706	0.408376946279519	-1.09109230636557	-1.09109230636557	-1.09109230636557	-1.09109230636557	-1.09109230636557	-1.09109230636557	-1.09109230636557	-1.09109230636557	-1.09109230636557	-1.09109230636557	-1.09109230636557	-1.09109230636557	-1.09109230636557	-1.09109230636557	-1.09109230636557	-1.09109230636557	-1.09109230636557	-1.09109230636557	1.30894801513354	1.44068445850958	1.45421142540477	1.56382549262159	0.181728913667399	-0.241674648917476	0.0860522132114978	-0.296741278190632	-1.09109230636557	-1.09109230636557	-1.09109230636557	-1.09109230636557	-1.09109230636557	1.87150930863047	1.89736140286976	1.89151547806782	1.92950813109667	1.81259479856283	0.660801888731185	0.859246657461455	0.920816083509129	1.0129910207051	1.05743842686955	0.907881204932501	1.1959909609328	-1.09109230636557	-1.09109230636557	0.312933878295213	-1.09109230636557	-1.09109230636557	-0.352315154806742	-1.09109230636557	-1.09109230636557	-1.09109230636557	-0.109223735942922	0.654605383379153	NA
EBAG9	EBAG9	0.8536584042759	0.262979945788756	-0.0209440072879512	-0.524690843737571	-0.0599164764326189	-0.162725028913309	-2.67079163754638	-2.67079163754638	-2.67079163754638	-0.703064222259675	0.274657229836087	-0.0998023712146217	-0.685468139096872	1.10372290782802	-0.3240890157408	0.139731483724632	0.165738550387374	0.0162471142067191	0.84572056736437	1.03908539851878	0.604100974760914	1.71567704538991	-2.67079163754638	0.998766011212914	0.359648730079059	0.621438551367348	1.29995261281922	0.592663224376988	0.507040090702455	-0.0292228295536006	0.228656563380024	-0.00863494357005727	-0.230426821881581	-0.0645739072037106	-0.157708721804927	-1.23657445599487	-0.670020927434797	0.137568016794904	-0.580183247162993	-0.987961712968895	-0.12088463885456	-0.763198497532163	-0.441309235619586	-1.32780955800288	-2.67079163754638	-0.10266508058476	-0.607095370191982	-0.429234455843716	-0.383461572164792	-0.0825404228204255	0.642149955601268	0.504265551156759	0.832136003178964	0.0569600656119944	0.622349450822966	0.349790914825043	0.671602875188826	0.332620702286908	0.566286976056763	0.635366049250406	0.032161765900707	0.626881491355025	-0.098822377065414	0.608164068222839	0.870393340303751	1.45110575438015	0.889151503292731	1.21014082979247	1.20863002559237	0.0691977685788259	0.718627038662142	0.684223857641284	0.551230458715433	-0.746204901591112	0.934413669900952	0.425075398756284	0.46436310224902	0.594288509127666	-0.459525137267233	-2.67079163754638	0.329145006899331	-0.000895820874885216	0.309132667807207	0.811738178721737	0.560005374151474	-0.147724300457512	0.892105870222827	0.54472368756988	0.676922820409991	0.840794067827849	1.04591016443535	0.158887486686176	-2.67079163754638	-0.533339879745703	-2.67079163754638	0.413471366213852	-0.744415218965013	NA
ECI2	ECI2	0.956969676094984	0.0237045185844809	0.347723362413224	0.201427042537282	0.340629764889017	0.287889259077377	-0.0637188117987552	-1.67124488143021	-1.67124488143021	0.213989110413535	-1.67124488143021	-0.426300964879215	0.844268720059769	0.784711985657902	0.52431287128008	0.138096239152972	0.408790810398433	0.707512302617869	1.57833098149837	1.44191663640211	1.35687472196418	1.29251776957903	0.376357227961902	0.320224872407958	0.391429773365966	0.475950240370612	0.370266585329312	0.567734943258164	-1.67124488143021	-1.67124488143021	-1.67124488143021	1.22921041951569	1.87608721136224	1.65984405250728	1.63300361733466	1.56569646590826	1.45752288022737	-0.445228027119854	-1.14555479406289	-0.451031545235555	-0.346557868113993	-0.483677053232046	-0.677158702521071	0.172431875180153	0.195325384249085	-0.474820200165028	0.275274757894964	-0.322600349386031	0.393758026726095	-1.67124488143021	-1.67124488143021	-0.808881861627253	-1.67124488143021	-1.67124488143021	-1.67124488143021	-0.140142608308477	0.256593286690685	0.206710900712389	0.00191551018532738	-0.269997892101077	0.135857285081335	-0.547856226846544	-1.23024391625961	-0.783808652266661	-1.67124488143021	0.75651206586776	0.866732106321646	0.598396885411115	0.565823880232069	0.225845923304304	1.29011926927458	1.37328195931042	1.221915815937	1.52879264822093	-1.67124488143021	-1.67124488143021	-1.67124488143021	-1.67124488143021	-1.67124488143021	0.559316012966278	0.516355247923671	0.314607021309171	0.278934400918398	0.501415234503129	0.534733488621617	0.756399979561804	-0.501351658315042	-0.395892188255845	-0.691036900304745	-0.773580113074967	-0.178464707258499	0.375340966117829	0.53322582822647	0.400058782685578	0.393831831225064	0.636207052978876	0.330360535638947	NA
EDC3	EDC3	-1.71672945439249	-1.71672945439249	0.316599523289421	0.38115751820501	0.124761052265129	0.260711854437024	-0.44247101516233	0.66625077714332	0.936569592311309	0.770960604836887	0.232236276610067	0.449973586379121	0.836552090330479	-0.768500417499982	1.22704067086605	0.0603447213463421	0.591856400740655	0.99607903297571	-1.71672945439249	-1.71672945439249	-1.71672945439249	-1.71672945439249	0.430152944875163	0.498357996631241	0.347374047751788	0.400713705936608	0.277781802069978	-1.71672945439249	-1.71672945439249	0.202323392978079	0.449752925682367	0.509791554808992	-0.670579316343101	0.133233673743568	-0.0811614672900972	-0.10891196024648	0.466279303471794	0.503783009161066	0.649974769223089	0.753986029922115	0.860448828821457	0.322440457486511	0.833643382818793	1.149843550505	0.0110685611826452	-1.11422215441992	0.787929811651298	0.177030996234931	0.262950073210379	-1.71672945439249	0.597177967547619	0.296031478694156	0.0150973689592242	-1.71672945439249	1.09380184931213	0.514499984822815	-1.71672945439249	0.749380786181147	0.495697867986345	0.454997219935874	0.269219734741935	0.904262162383643	0.43686638306825	-1.71672945439249	0.507343635414907	-1.71672945439249	-0.0497000228690397	-1.71672945439249	-1.71672945439249	-1.71672945439249	0.512051994279319	-1.71672945439249	1.40646251107903	0.374827112250761	0.978110649840007	-1.71672945439249	-0.570652149579507	0.637464863987849	0.513334606545046	1.30686611485873	1.05715104840965	0.90643488444436	0.220739466606255	0.975706055530148	-1.71672945439249	1.01039023213369	1.18268231809777	-1.71672945439249	0.392252467750514	-1.71672945439249	0.56352049534036	0.395814106043385	0.324572217727478	0.636473061444271	1.26534915857953	0.0918427942200266	0.89113992753306	NA
EEF1D	EEF1D	1.59303983475423	-0.805125908447044	-0.632841472481217	-1.10109163560866	-0.376582450699341	-1.35181207127343	-0.271865874315495	-1.63464127536174	-1.40600105429892	-0.999986599766813	-0.498839602087218	-0.788308426072907	1.34038860090462	-0.0421295638748135	0.93646189045151	0.79089218551051	1.56216928828883	1.58803290934154	0.798526511025955	1.32287098282972	1.2265548014672	2.26029364811065	-0.971553690711839	0.0713998274781113	-0.803872444563691	-0.290436342661713	0.131297929674828	-0.643325417701078	0.0747623339873637	-0.270656244530787	0.726584352735094	-0.675180046734148	-0.789213559157271	-1.43088708886789	-1.24663821362279	-1.76220097461882	-1.41598034132806	0.815493072377464	-0.168750052734182	-0.931920248933477	0.0763992241610101	0.0709579273900013	0.448124993053129	-1.52131659746002	-1.52725253883135	0.525539279194861	-1.80519750343064	-0.31950410466752	-1.20199517348852	-0.844346848895758	0.810151598642304	0.278215233844614	-0.0226206266104028	0.267996674993497	-0.0804480405654102	0.490865982705841	0.176172005783025	0.186517896559935	1.01358919508579	1.12906630844133	0.157554596358151	1.11985352857184	-0.345599146901803	0.6959341685556	0.294370059594653	-1.18469522305446	-1.18511137210162	-0.390283029897855	-0.288294935359298	-1.03633941065058	1.92527053641307	1.42751884576452	1.63153209796638	-0.318170995033515	0.254920347397261	0.170611945695818	0.505319633816913	0.39285463992236	-1.11797518380744	0.747738405170291	1.61536849201381	0.836838914818488	0.841449072735104	1.31853809484741	2.03036138271946	0.573356028877912	1.76815025169589	0.264896791485436	0.245951543223443	0.499985768384954	0.134347884484342	-0.321907532745081	-0.759280611728002	-1.09254059365206	-1.82274067722994	-0.821735147204101	-0.847891625537282	NA
EEF2K	EEF2K	0.750768247189982	-0.188836493370192	0.131534875515508	-0.304547077062607	-0.108006375531758	-0.00786293002627629	0.0527414842885452	0.334932643698809	-0.152313842776908	-1.01263872435571	0.193738038420514	-0.0308076217871662	0.0274593159846572	-0.376341351136758	0.463731328666875	-0.356299851694789	0.462830495920813	0.399662837559093	0.0312856137180897	0.489416385536546	0.290523451264146	0.906833541873081	0.178503465404979	-0.215618907054085	-1.01372726546104	-0.349714413793288	-0.264836474083196	0.353890000998606	0.13728732228546	-0.843944591042672	-0.837825993384362	1.00059706041134	-0.455563276729128	0.681441150164587	0.349915435533911	1.19224584261285	0.947393041381155	-0.0753219125425184	-3.86377614389812	-0.0570070639341401	-1.05962115241858	-0.892243913967242	0.227002980052693	1.75014769626316	1.30663745088291	0.603055815562704	1.81336212722863	1.1198037573073	1.26017689789339	0.0351368159402754	0.640426763634338	0.650853357717599	0.376298383796672	0.327291419073807	0.913046383816146	-0.699989023994332	-3.86377614389812	-3.86377614389812	0.0851948138835006	-0.65581833694047	-0.624807972845951	0.350937374247551	0.113418690440697	0.924443031520538	0.0725413230550152	0.442095446255563	-0.825114341327701	0.0425826079023288	0.350566803279231	0.436641103148495	0.0953079779516865	-3.86377614389812	-0.299072767464088	-0.834185840255484	0.549766366845238	0.618181829324938	-0.307767201451408	-0.368850263635649	0.845254865025182	0.588310425477677	0.214800386282324	0.110347952973634	-0.637980333493516	0.634931150517414	0.2020768076785	-0.481793574968625	0.437562170235964	-0.28743525929983	0.305890396616524	-0.246405303018467	-0.684908606963427	0.284907515724116	0.863946177300887	0.439912436892162	0.641145150550326	0.393626959969015	0.56795144270617	NA
EFCAB5	EFCAB5	-0.547131355473987	0.413514584468323	0.709839470971032	0.076797061749536	0.565764040731394	0.816560932653158	0.94828752839825	-7.35234628227794	0.641466173113762	1.04595416241137	0.0124702119188336	0.385877938631376	0.0597724235057319	-0.428534549944594	-0.565518672051804	0.662404341236779	0.692660722306892	0.255282129525624	-0.181901598633437	-0.656895649782782	-0.940027281460765	-0.412949746453917	0.76157999511763	-0.231859652844685	-0.965011344261446	-0.593390219449439	-0.858270154535749	-0.580317252555805	0.878938062566895	0.74318882709942	-0.0450714648357704	0.205849673166908	0.596342845997476	0.0915099182772197	0.24247237299462	0.590554304904081	0.538425315524782	0.413450431198434	0.661739706496115	1.20455767904864	0.679036198566461	0.561171578147858	0.909115693177013	-0.156943493726925	-0.00206009997548805	0.0441681581950109	-0.154197829264088	-0.114880341169995	-0.463928052835428	-0.613184546079323	0.821065089332185	0.773932125503467	-1.17169338799666	-0.657931571737947	1.03422914795027	1.16745799906524	0.354640637167157	0.534762726623825	-0.0954037028175173	0.512068713118545	0.322244838714547	0.800788751802	-0.110093361594976	0.426664749584765	-0.113740488629407	-1.72524113905097	-1.31919809741726	-0.535406610536707	-0.540116770322366	-1.5332642698645	0.767815169084604	0.53551675306496	1.08734091908818	-0.261439987865599	0.770465105286942	-0.0455374770220987	0.243232251953002	0.122993469905119	0.931321074296782	-0.418569938568568	-0.985640248651621	-1.0527036233374	-0.465778814606435	-1.11579431261578	-0.330342129962318	-0.598314810186583	0.219353319324133	-0.982267797193118	0.663977678288887	0.270876446657121	0.206321322251428	-0.108004316564405	0.187067004747749	0.371509229919603	0.361698659657787	-0.196255765159966	0.331062544826665	NA
EFCC1	EFCC1	0.187718761618611	-0.454069535982726	0.249123252009734	0.679014671759304	0.444082992417148	0.268547743392946	0.632286628237108	0.679285757695304	0.480704303896536	0.147603289682597	0.356948931625611	0.0822380675981465	1.03993562081053	-1.17417135869925	0.480730102081126	-0.332992178369452	-2.46300292943942	0.16671474492081	0.556206402462094	0.344190120525849	0.105874131013007	-0.686982415394477	0.142511537823271	-2.46300292943942	-2.46300292943942	-0.173213906098022	0.000437795737954999	-0.22474235192408	0.457215045563207	-0.0397580308299442	0.339076539779981	0.504015260700738	0.423100176096153	0.458183172825874	0.233371497444491	0.847203265969775	0.134172182668177	0.987833587762907	0.63751627115278	1.03341549910185	0.998939013516803	0.925427738313851	-2.46300292943942	0.489665088103926	0.308128315622481	-0.0439986810109724	0.346330976371237	-2.46300292943942	0.349795970071377	0.813753151426904	0.646628812677916	0.843356924550281	0.473492530125676	0.549116621154517	0.376517694903263	-2.46300292943942	-0.22484489700456	0.0987517790843858	0.243092955647089	0.0412163172867887	0.260570835986108	-0.355229683345694	-0.621135502171539	-0.386576881278751	-0.576318786793915	-2.46300292943942	-0.408865670246574	-2.46300292943942	-2.46300292943942	-0.0505983872957044	0.254719817332585	0.633552723180162	0.470708330362518	1.15400609131792	0.0359505286785608	-0.992546471330398	-2.46300292943942	-0.343739375349948	0.322370157395064	0.68438606464594	1.2958835341186	1.21531841342193	0.79274657901478	0.74039057547013	0.569800609254913	0.46675841324174	-0.153718662315008	-0.075547574626777	-2.46300292943942	-0.211357489184283	0.318787383823779	0.655231678236782	0.856422127388348	0.846456429701475	0.913542592542103	0.597614797020195	0.934751137721912	NA
EFL1	EFL1	1.05557905134908	1.52120128296547	0.94996291002893	1.29934743935831	1.47300934482474	0.886549780695759	0.0989061658456886	-1.23806855471826	1.13783122699688	0.331898714606731	0.471814683015965	0.277470186654457	-1.23806855471826	-1.23806855471826	0.990675294358891	1.07278961671287	-1.23806855471826	-1.23806855471826	-1.23806855471826	0.789636663169308	0.0949132127029979	0.297823798684111	0.333474161615375	-1.23806855471826	-1.23806855471826	0.301287739139509	-1.23806855471826	0.101633768556826	-1.23806855471826	0.856436247008408	-1.23806855471826	-1.23806855471826	0.483727247266266	0.707619133168222	1.18626597286094	0.767034640425993	1.2006915993088	0.678840935624834	0.000260372557139152	0.601077416272161	0.668042105549753	0.319384917713537	0.242210659224728	0.733538543213677	-1.23806855471826	-1.23806855471826	0.632842634405907	-1.23806855471826	-1.23806855471826	0.261424214443221	0.58013697990151	0.603589105290165	-1.23806855471826	-1.23806855471826	-1.23806855471826	0.411297273416245	0.137226709726934	-1.23806855471826	0.456327004544618	0.393504977981488	1.12802944994635	0.697830809243954	-1.23806855471826	-1.23806855471826	0.49034832857536	-1.23806855471826	-1.23806855471826	-1.23806855471826	-1.23806855471826	-1.23806855471826	1.41943873386892	1.42535165114263	1.6477406131055	1.63499214062086	0.743916475116179	-1.23806855471826	0.63408045096793	0.594937340144227	1.12295705422806	1.17417721812366	0.536101098323175	-1.23806855471826	0.895983618959654	-1.23806855471826	0.397296797903101	0.0973661929477658	-0.270213278984318	0.66689793469998	-1.23806855471826	-1.23806855471826	-1.23806855471826	0.267454500985165	1.27808122943009	1.01642123522069	-1.23806855471826	0.325926089383747	-1.23806855471826	NA
EFR3A	EFR3A	1.60340467374038	0.0751778210898781	-1.16693264721096	-5.65476543206683	-0.635830739871186	-0.921503303934447	-1.70705813935968	-1.19976694403063	-0.730672882646316	-0.951417249579961	0.86830781236656	-1.30438387539911	0.793053762495621	0.99163393546062	1.77913351714514	1.40092476704999	1.13324471240147	0.76544260967849	0.884690653022335	0.903476300006729	1.792283121296	1.41192607590169	-1.04235536835538	0.203824256907044	-0.06940079174088	-0.781299871267596	0.0953466808187576	0.376911400360917	-0.770836069816878	0.16208777516798	0.338354068211695	0.703198147368561	0.662289082072202	0.0708028272084971	0.131521730930482	-0.0412493618337256	-0.014107584666402	-0.202149711763336	0.142903664082352	0.173847438742626	0.543930687975551	-0.0221135744572447	0.108155240652233	-0.102509342649765	-0.385108494839984	-0.560632015910735	-0.918680365525399	-0.0536280942310697	-0.508925797303802	-0.0326764493312595	-0.114546483434552	0.361058217247082	1.14250009476805	0.565143636718827	0.176572847418465	0.0357557004685252	0.195646546395515	0.553933356417265	-0.0820748382613287	0.138948971235319	0.111078718195933	-0.018648049417489	0.216491268012988	0.599673165183386	0.574868065491685	0.612697789643253	0.111933835861223	0.421694867847114	0.604147756678431	0.0306314233900428	-0.964757608482411	-1.9522517789217	-1.7252174943803	1.63153329342432	-0.0678243606944853	-0.112738763136332	-0.160014765923039	-0.00683107147468493	-0.156895330713447	1.08304720175607	0.930065232511691	0.767412241261697	0.323904213467149	0.618382856550476	0.470351411884702	-0.6709359882036	0.103194233710348	0.836107784446159	0.18630875494951	-0.150039430471007	0.861586566954105	-0.779095080376967	-0.709121859997735	-0.862313441850444	-2.64496500872587	-0.979598450034205	-0.444668901750997	NA
