MYT1L	0	119.014717
ZNF619	0	  7.942843
ZNF708	0	  2.761145
ELK1	0	  2.379202
TBR1	0	  2.293922
PKNOX1	0	  2.058528
ZNF814	0	  1.974892
ZC3H8	0	  1.922655
SOX5	0	  1.885003
PEG3	0	  1.644925
HIVEP3	0	  1.566329
ZNF587B	0	  1.549546
ZNF226	0	  1.450642
RARG	0	  1.343030
GLI3	0	  1.158405
MEIS3	0	  1.124128
ZNF34	0	  1.114109
NKX2-2	0	  1.107104
POU5F2	0	  1.100948
ZNF383	0	  1.099394
LHX6	0	  1.068837
SHOX2	0	  1.040277
STAT4	0	  1.036267
GLIS2	0	  0.959057
ZNF215	0	  0.943205
IRF2	0	  0.927522
ZNF506	0	  0.910275
ZNF578	0	  0.872983
NR2F2	0	  0.859896
STAT5A	0	  0.854388
MEIS2	0	  0.833698
FOXD4L4	0	  0.829350
STAT2	0	  0.774076
NFE2L3	0	  0.771775
VAX2	0	  0.763668
HESX1	0	  0.755107
ZNF224	0	  0.732712
ZNF641	0	  0.713963
OLIG1	0	  0.698005
ZNF208	0	  0.671136
SMAD5	0	  0.663481
PRDM1	0	  0.643549
ZNF235	0	  0.621089
ZNF322	0	  0.603746
IKZF3	0	  0.598241
HSF2	0	  0.576825
ATF6	0	  0.576596
SOX6	0	  0.569673
ZNF442	0	  0.569395
ZNF555	0	  0.557291
TGIF1	0	  0.552911
FOXK1	0	  0.550147
ZNF664	0	  0.549326
CDC5L	0	  0.547791
SOX2	0	  0.546909
ZNF713	0	  0.546862
ZNF740	0	  0.542224
ZNF449	0	  0.541899
ZNF441	0	  0.534397
RBPJ	0	  0.532723
SOX8	0	  0.508741
ZNF727	0	  0.506040
GLIS3	0	  0.492818
ZBTB48	0	  0.491628
PRDM16	0	  0.491388
ZNF571	0	  0.486006
ZNF304	0	  0.482419
ZBTB16	0	  0.480786
POU3F1	0	  0.480051
KLF15	0	  0.457784
ZNF280C	0	  0.455782
ZGLP1	0	  0.453576
TEAD4	0	  0.449605
CREBRF	0	  0.447892
NFE2	0	  0.446986
EGR3	0	  0.445613
EBF1	0	  0.440980
E2F7	0	  0.440097
ZNF217	0	  0.434417
ZNF845	0	  0.431914
ASCL1	0	  0.428327
AHR	0	  0.426249
ZNF564	0	  0.417095
NRF1	0	  0.409826
ZNF254	0	  0.407914
ZNF316	0	  0.406512
MYCN	0	  0.402502
ZNF526	0	  0.398232
FOXO1	0	  0.397736
PURA	0	  0.391375
ZNF25	0	  0.389635
ZNF195	0	  0.387440
FOSB	0	  0.387296
SOX11	0	  0.386672
ZBTB26	0	  0.383449
NR3C1	0	  0.383288
ZNF560	0	  0.381287
ZNF24	0	  0.379181
ZNF175	0	  0.378282
ZNF644	0	  0.376597
JUNB	0	  0.371053
ZNF780A	0	  0.367126
RREB1	0	  0.366281
OLIG2	0	  0.365634
ZNF577	0	  0.364996
PATZ1	0	  0.364514
FOXM1	0	  0.361818
HSF5	0	  0.361142
ETV2	0	  0.354147
ZNF71	0	  0.353665
ZNF18	0	  0.351947
ZBTB2	0	  0.348786
ZNF426	0	  0.347783
FOXC1	0	  0.344420
TSHZ2	0	  0.341903
ZNF580	0	  0.341857
ZNF665	0	  0.341732
ZNF256	0	  0.335177
SCX	0	  0.333746
ZSCAN12	0	  0.333408
ZFP3	0	  0.331713
MEF2D	0	  0.331187
ZNF3	0	  0.324553
ZNF121	0	  0.324337
ZNF391	0	  0.321980
ZHX2	0	  0.321696
ZNF587	0	  0.318992
AHRR	0	  0.318209
LBX2	0	  0.316184
CREB5	0	  0.312398
ZNF701	0	  0.311331
ZNF28	0	  0.311193
THRB	0	  0.310414
ZNF404	0	  0.310279
ZBED3	0	  0.309875
ZNF761	0	  0.309238
FOXO6	0	  0.305092
ZNF283	0	  0.302652
SMAD4	0	  0.302026
NFATC2	0	  0.301664
SP100	0	  0.301169
ZNF550	0	  0.299813
ZNF556	0	  0.299561
ZNF469	0	  0.298856
HES5	0	  0.297727
FOXO3	0	  0.293938
SIX1	0	  0.292106
ZNF586	0	  0.291249
ZNF765	0	  0.290160
ZNF549	0	  0.288706
ZHX3	0	  0.287535
KLF2	0	  0.287336
ZNF524	0	  0.287133
ZNF367	0	  0.286835
ZNF19	0	  0.286384
ELK3	0	  0.284323
E2F6	0	  0.283972
SMAD2	0	  0.283724
ZNF502	0	  0.283313
ZSCAN26	0	  0.283068
MITF	0	  0.282843
ZFP92	0	  0.282665
ZNF233	0	  0.280544
THRA	0	  0.279661
ZNF329	0	  0.278927
IRX3	0	  0.278532
PPARA	0	  0.277232
SKI	0	  0.276686
ZNF808	0	  0.275193
ZBTB47	0	  0.274996
ZNF534	0	  0.274857
ZNF844	0	  0.274232
AR	0	  0.272171
ZNF816	0	  0.271638
NR4A3	0	  0.270574
NFE2L2	0	  0.269333
ZFP69B	0	  0.267573
ZNF841	0	  0.267276
FOXF2	0	  0.266150
RXRG	0	  0.266133
ZNF80	0	  0.265822
MSX2	0	  0.265332
BATF3	0	  0.264525
ZNF625	0	  0.263828
ZNF572	0	  0.262165
ZNF284	0	  0.260450
THAP11	0	  0.260141
NPAS2	0	  0.260029
ZNF319	0	  0.259886
ZNF440	0	  0.258496
GTF2IRD2	0	  0.258235
ZFP1	0	  0.255337
DLX1	0	  0.254766
ZNF655	0	  0.253830
ZNF132	0	  0.253100
ZNF714	0	  0.252998
SKOR1	0	  0.252921
ZNF680	0	  0.251998
JPH2	0	  0.250546
POU5F1	0	  0.248731
REST	0	  0.248056
SOX9	0	  0.244226
ZNF443	0	  0.243954
ZNF594	0	  0.243136
IRF3	0	  0.242883
FOS	0	  0.241407
IRF9	0	  0.241382
MEF2A	0	  0.240286
ZNF354C	0	  0.239840
ZNF529	0	  0.239449
SP2	0	  0.239213
ZNF589	0	  0.239190
ZNF891	0	  0.238802
ZNF597	0	  0.237781
ZNF264	0	  0.237603
GATA2	0	  0.235335
TEAD3	0	  0.234772
ZKSCAN2	0	  0.234174
ZNF454	0	  0.234134
DBX2	0	  0.233952
ZBTB40	0	  0.233015
ZNF687	0	  0.230672
ZNF16	0	  0.229173
ZNF69	0	  0.229110
ZNF142	0	  0.228790
BCL11A	0	  0.226224
ZNF775	0	  0.226103
HLX	0	  0.225795
STAT6	0	  0.224352
NHLH1	0	  0.223965
ZNF606	0	  0.223507
ZNF684	0	  0.220208
DLX5	0	  0.220160
ZNF610	0	  0.218968
ZNF76	0	  0.218680
ZNF214	0	  0.216506
SNAI1	0	  0.215559
KLF4	0	  0.214667
SLC2A4RG	0	  0.214092
ZNF431	0	  0.214036
ETV4	0	  0.213953
ZNF107	0	  0.212971
ZNF562	0	  0.212121
ZNF419	0	  0.211759
ZNF484	0	  0.210821
ZNF732	0	  0.209207
ZNF660	0	  0.209024
ZNF628	0	  0.208387
ZNF611	0	  0.208262
CREM	0	  0.207823
UBP1	0	  0.206729
ETV1	0	  0.206546
ZNF846	0	  0.205920
ZNF248	0	  0.205577
RARB	0	  0.205016
TAL1	0	  0.204806
MYNN	0	  0.204507
FOXC2	0	  0.204290
SREBF2	0	  0.204152
ZNF66	0	  0.203679
ZNF737	0	  0.203225
CREBZF	0	  0.202974
SOX17	0	  0.202845
ESRRB	0	  0.202419
DEAF1	0	  0.201037
ZNF79	0	  0.200960
TRPS1	0	  0.200780
ZNF800	0	  0.199437
TEAD1	0	  0.199348
ZNF530	0	  0.198947
NKX3-1	0	  0.198511
RUNX2	0	  0.198489
ZNF57	0	  0.197561
ZNF721	0	  0.197550
TEF	0	  0.197234
EBF2	0	  0.197147
ZNF512	0	  0.196397
MTF1	0	  0.195327
BCL11B	0	  0.195320
ZNF616	0	  0.194783
MYRFL	0	  0.194743
ETV7	0	  0.193806
ZKSCAN4	0	  0.193033
POU6F2	0	  0.190956
ZNF500	0	  0.190139
ELF3	0	  0.189992
MZF1	0	  0.189061
ETV3	0	  0.188421
ZNF623	0	  0.187260
ZNF320	0	  0.187054
NR1H2	0	  0.186729
SP110	0	  0.185723
ONECUT2	0	  0.185684
ZSCAN5A	0	  0.185595
FOXF1	0	  0.185566
ZSCAN20	0	  0.184698
ZBTB11	0	  0.183727
ZNF30	0	  0.182556
HIF1A	0	  0.182184
GTF2IRD2B	0	  0.181870
ZNF282	0	  0.181815
ZNF101	0	  0.181742
ZNF302	0	  0.181432
ZNF675	0	  0.180143
ZNF667	0	  0.178480
HIC1	0	  0.178341
MXD4	0	  0.178192
ATMIN	0	  0.175945
WIZ	0	  0.175859
ZNF691	0	  0.175847
SOX15	0	  0.175747
ZNF629	0	  0.174998
ZNF879	0	  0.174705
ZNF337	0	  0.174165
ZNF576	0	  0.173636
ZNF134	0	  0.172986
ZNF658	0	  0.172924
ZNF286B	0	  0.170962
ZNF266	0	  0.170735
ZNF707	0	  0.170732
RORA	0	  0.170520
KCNIP3	0	  0.169979
ZNF75A	0	  0.169955
ZNF146	0	  0.169325
SREBF1	0	  0.168698
KLF5	0	  0.167870
GSC	0	  0.167161
ZNF395	0	  0.167141
ZBTB37	0	  0.166694
NACC2	0	  0.166259
RXRB	0	  0.165709
HINFP	0	  0.165624
ZNF837	0	  0.165165
ELK4	0	  0.165052
ZNF552	0	  0.164038
ZNF334	0	  0.162944
ETS2	0	  0.160927
ZNF678	0	  0.160783
MXI1	0	  0.160099
ZNF473	0	  0.158493
MLX	0	  0.158110
ZNF483	0	  0.157758
HLF	0	  0.157620
ZNF461	0	  0.157540
ZNF557	0	  0.156655
FOXN3	0	  0.156578
ZNF251	0	  0.156149
ZBTB1	0	  0.155667
ZNF528	0	  0.155575
TCF4	0	  0.153905
ZNF599	0	  0.152723
TCF7	0	  0.152631
CIC	0	  0.152611
SOX21	0	  0.152439
ARNT2	0	  0.151775
ETV6	0	  0.151498
TBX1	0	  0.150837
FOXP2	0	  0.150789
SOHLH2	0	  0.150175
SALL4	0	  0.150016
ZNF487	0	  0.149634
ZNF230	0	  0.149574
ZNF778	0	  0.148480
ZNF157	0	  0.148345
ZBTB7C	0	  0.147756
ZFHX2	0	  0.147256
SALL3	0	  0.146729
ZNF184	0	  0.145909
ELF2	0	  0.145715
CSRNP3	0	  0.144981
FOSL1	0	  0.144981
SP1	0	  0.144948
MYRF	0	  0.144790
NFKB1	0	  0.144410
ZEB2	0	  0.144326
SOX4	0	  0.142826
ZNF878	0	  0.142780
ZNF764	0	  0.142775
REL	0	  0.142492
SIM2	0	  0.142447
ZBTB45	0	  0.141880
TSHZ3	0	  0.139359
TFCP2L1	0	  0.138925
ARX	0	  0.137617
SKIL	0	  0.136992
ZBTB21	0	  0.136731
ZNF624	0	  0.136553
ZNF45	0	  0.136360
ZNF257	0	  0.135611
ZNF213	0	  0.134480
KLF6	0	  0.134251
FOSL2	0	  0.133865
TBX2	0	  0.132492
NR6A1	0	  0.131288
KLF7	0	  0.131278
SP140L	0	  0.131200
ZNF438	0	  0.129955
TFDP1	0	  0.129138
TCFL5	0	  0.129100
IRF8	0	  0.129080
E2F8	0	  0.128780
PPARG	0	  0.128104
STOX2	0	  0.128076
ZNF568	0	  0.127220
ATF5	0	  0.127203
KLF13	0	  0.126641
IRF1	0	  0.126178
FOXS1	0	  0.125975
TFEC	0	  0.125757
ZNF615	0	  0.125451
ZNF774	0	  0.124304
MYT1	0	  0.123805
ZNF445	0	  0.123516
MAFK	0	  0.122738
TBX3	0	  0.122590
ZNF2	0	  0.122181
HBP1	0	  0.119864
ZNF491	0	  0.119817
ZNF536	0	  0.119576
NFATC3	0	  0.119320
TCF12	0	  0.118897
CEBPD	0	  0.118745
GLI2	0	  0.118189
ZNF776	0	  0.117877
ZNF83	0	  0.117554
CREB3L1	0	  0.116012
SOX13	0	  0.115392
FOXP4	0	  0.115153
NR2F6	0	  0.114755
ZNF169	0	  0.114729
NFATC4	0	  0.114628
NR2C2	0	  0.114376
OSR1	0	  0.114347
ZNF649	0	  0.114218
NFYC	0	  0.114127
ZNF627	0	  0.113913
ZNF423	0	  0.113664
ZNF865	0	  0.113063
ZNF227	0	  0.112911
ZNF521	0	  0.112558
SP140	0	  0.110845
ZNF770	0	  0.110797
ZNF81	0	  0.110701
ZNF41	0	  0.110579
ZNF232	0	  0.110211
ZNF74	0	  0.109982
HSF4	0	  0.109980
ZNF551	0	  0.109967
NFIX	0	  0.109836
RFX8	0	  0.109372
SOX7	0	  0.108967
SMAD3	0	  0.108701
RFX4	0	  0.108698
ZNF8	0	  0.108568
YY2	0	  0.108376
ZNF852	0	  0.108048
ZNF860	0	  0.107123
ZBTB24	0	  0.107072
NFATC1	0	  0.107023
ZNF136	0	  0.106860
ZNF93	0	  0.105946
ZNF253	0	  0.105693
ZNF384	0	  0.105183
ZNF333	0	  0.105157
SALL2	0	  0.104914
MYC	0	  0.104659
FOXJ3	0	  0.104652
NKRF	0	  0.103895
ZBTB7B	0	  0.103605
ZSCAN23	0	  0.103525
GRHL3	0	  0.103364
BATF	0	  0.103272
ZNF397	0	  0.102599
E2F1	0	  0.102550
ZNF223	0	  0.101604
ZIC2	0	  0.101513
SP6	0	  0.101408
ZSCAN29	0	  0.101332
ZNF154	0	  0.101253
ZBTB3	0	  0.100939
MESP1	0	  0.100882
PRDM15	0	  0.100866
ZNF595	0	  0.100846
FOXO4	0	  0.100381
MAFB	0	  0.100057
ZNF202	0	  0.099868
ZNF681	0	  0.099310
ZNF415	0	  0.098743
ZKSCAN3	0	  0.097855
NR1D2	0	  0.097796
POU3F4	0	  0.097691
ZNF417	0	  0.097523
RLF	0	  0.096873
ZKSCAN1	0	  0.095946
ZNF429	0	  0.095946
GTF2IRD1	0	  0.095407
ZNF782	0	  0.095302
ZNF181	0	  0.095276
ZSCAN22	0	  0.095262
ZNF791	0	  0.095010
ZNF829	0	  0.094985
ADNP2	0	  0.094333
FOXJ2	0	  0.094303
ZNF267	0	  0.094281
ZNF317	0	  0.094158
ZNF420	0	  0.094140
ZNF670	0	  0.093756
ZFP41	0	  0.093699
NFIB	0	  0.093291
ZNF695	0	  0.092501
ZNF646	0	  0.092415
ZNF135	0	  0.091855
KLF9	0	  0.091837
SOX12	0	  0.091600
PBX3	0	  0.091577
SNAI2	0	  0.091396
NR1H3	0	  0.090780
ZNF131	0	  0.089266
ZNF787	0	  0.088686
ZNF823	0	  0.088513
ZNF525	0	  0.088297
SP3	0	  0.088202
ZNF90	0	  0.087824
MSC	0	  0.086090
FOXD4	0	  0.086010
PLSCR1	0	  0.085901
GMEB1	0	  0.085828
ZNF174	0	  0.085779
RFX2	0	  0.085503
PBX1	0	  0.084813
NRL	0	  0.084518
ZNF569	0	  0.084072
ZNF480	0	  0.083909
GFI1	0	  0.083191
ZBTB20	0	  0.083166
HOXB2	0	  0.083123
ZNF669	0	  0.082341
ZSCAN9	0	  0.081962
HOXB7	0	  0.081413
FOXG1	0	  0.080857
TFAP2A	0	  0.080782
SRF	0	  0.080565
ZHX1	0	  0.080268
ZNF37A	0	  0.078913
ZFX	0	  0.078619
ZNF519	0	  0.078249
ATF2	0	  0.077744
TFAP4	0	  0.076623
ZNF362	0	  0.076499
ZNF180	0	  0.076417
ZNF766	0	  0.076202
ZNF559	0	  0.076100
ZSCAN25	0	  0.075929
ZNF836	0	  0.075926
NR2E1	0	  0.075841
ZNF155	0	  0.075781
ZBTB17	0	  0.075747
ZNF222	0	  0.075590
IKZF1	0	  0.075446
TFAP2C	0	  0.074869
POU2F2	0	  0.074615
ZNF287	0	  0.074447
PKNOX2	0	  0.073892
ADNP	0	  0.073298
CTCF	0	  0.072804
ZNF433	0	  0.072536
ZNF771	0	  0.072400
SP4	0	  0.072230
ZNF366	0	  0.071312
ERG	0	  0.070853
ZFP82	0	  0.070543
ZNF540	0	  0.069937
ZNF700	0	  0.069923
RELB	0	  0.069815
ZFHX4	0	  0.069613
ZNF768	0	  0.069509
ZNF460	0	  0.069454
RORC	0	  0.069375
ZNF582	0	  0.068745
ZNF91	0	  0.068675
ZNF300	0	  0.068646
ZBTB18	0	  0.068345
STOX1	0	  0.068125
ZNF273	0	  0.067923
ZNF607	0	  0.067673
ZNF354A	0	  0.067558
HNF4G	0	  0.067275
ZNF777	0	  0.067253
MAX	0	  0.067038
ZNF347	0	  0.066570
CEBPA	0	  0.066134
ZNF620	0	  0.065587
FOXP1	0	  0.065157
ZFHX3	0	  0.065067
FOXD4L1	0	  0.064557
PBX4	0	  0.064415
HOXD3	0	  0.063390
ZNF579	0	  0.063321
ZNF398	0	  0.063193
MECOM	0	  0.062552
ZNF736	0	  0.062309
ZNF786	0	  0.062274
FOXK2	0	  0.062125
ZIC5	0	  0.062087
FOXP3	0	  0.062078
ZNF853	0	  0.062042
NR4A2	0	  0.061895
IRF4	0	  0.061869
MAFF	0	  0.061790
EBF4	0	  0.061465
SOX30	0	  0.061441
ZFP37	0	  0.061176
POU2F1	0	  0.060892
E4F1	0	  0.060743
ATF6B	0	  0.060593
ZNF281	0	  0.060525
MAFG	0	  0.060234
CEBPB	0	  0.059971
ZSCAN2	0	  0.059847
POU3F2	0	  0.059723
ETV5	0	  0.059507
GRHL1	0	  0.058923
ZNF467	0	  0.058897
ZNF783	0	  0.058837
ZNF621	0	  0.058224
ZNF570	0	  0.058133
MEF2B	0	  0.057928
KLF8	0	  0.057913
CASZ1	0	  0.057830
ZBED4	0	  0.057740
ZNF138	0	  0.057471
PAX6	0	  0.057217
ZNF600	0	  0.057214
BATF2	0	  0.057194
CREB3	0	  0.057102
PRDM2	0	  0.056974
ZNF688	0	  0.056652
ZNF789	0	  0.056325
ZNF527	0	  0.056078
ZNF546	0	  0.055874
PGBD1	0	  0.055737
STAT5B	0	  0.055561
ZNF532	0	  0.055346
CEBPG	0	  0.055217
ZNF880	0	  0.055147
CSRNP1	0	  0.055138
IKZF4	0	  0.055135
ALX4	0	  0.055026
ZNF114	0	  0.054996
ZNF567	0	  0.054791
ZNF493	0	  0.054561
BACH2	0	  0.054450
PROX1	0	  0.053974
JDP2	0	  0.053636
ZNF511	0	  0.053620
ZNF574	0	  0.053465
ZNF485	0	  0.053370
USF1	0	  0.053362
ZNF143	0	  0.053187
TEAD2	0	  0.053126
CARF	0	  0.052925
ZNF418	0	  0.052700
ZSCAN16	0	  0.052485
ZNF626	0	  0.052450
ZNF547	0	  0.052038
NR1D1	0	  0.051950
ZNF501	0	  0.051678
STAT1	0	  0.051514
ZNF674	0	  0.051378
ZSCAN31	0	  0.051152
ZNF575	0	  0.051096
ZNF100	0	  0.050750
ZNF350	0	  0.050739
PLAG1	0	  0.050639
ERF	0	  0.050453
NFX1	0	  0.050427
ZNF672	0	  0.050211
TSHZ1	0	  0.049758
E2F2	0	  0.049673
ZNF234	0	  0.049412
VENTX	0	  0.049197
EGR2	0	  0.049118
ZNF285	0	  0.048785
ZNF565	0	  0.048773
CUX1	0	  0.048605
ZNF561	0	  0.048595
ZNF358	0	  0.048324
ZNF583	0	  0.048230
HES6	0	  0.048061
ZNF518A	0	  0.047980
MYBL2	0	  0.047663
PBX2	0	  0.047503
